kbofID,playerID,yearID,stint,lgID,teamID,POS,G,GS,InnOuts,E,PKO,PO,A,DP,FPCT,PB,SB,CS,CS_pct
289,50600,2025,1,KBO,KIA,2B,18,8,261,0,0,24,32,8,1,0,0,0,-
290,50600,2025,1,KBO,KIA,3B,4,2,57,0,0,3,4,0,1,0,0,0,-
291,50600,2025,1,KBO,KIA,SS,1,0,3,0,0,0,1,0,1,0,0,0,-
292,50604,2024,1,KBO,KIA,P,3,0,6,1,0,0,0,0,0,0,0,0,-
293,50608,2024,1,KBO,Lotte,OF,2,0,6,0,0,0,0,0,-,0,0,0,-
294,50608,2024,1,KBO,Lotte,OF,1,0,6,0,0,0,0,0,-,0,0,0,-
295,50608,2025,1,KBO,Lotte,OF,1,0,3,0,0,0,0,0,-,0,0,0,-
296,50636,2020,1,KBO,KIA,P,23,23,453,2,1,13,25,4,0.95,0,0,0,-
297,50636,2021,1,KBO,KIA,P,13,13,234,1,1,8,16,2,0.96,0,0,0,-
298,50640,2020,1,KBO,KIA,P,28,28,477,0,0,8,18,0,1,0,0,0,-
299,50641,2022,1,KBO,KIA,P,3,0,9,0,0,0,0,0,-,0,0,0,-
300,50641,2024,1,KBO,KIA,P,1,0,3,0,0,0,0,0,-,0,0,0,-
301,50641,2025,1,KBO,KIA,P,3,0,9,0,0,0,0,0,-,0,0,0,-
302,50650,2021,1,KBO,KIA,P,3,2,18,0,0,0,0,0,-,0,0,0,-
303,50657,2020,1,KBO,KIA,3B,5,0,15,1,0,0,4,0,0.8,0,0,0,-
304,50657,2021,1,KBO,KIA,SS,14,11,282,2,0,13,24,6,0.949,0,0,0,-
305,50657,2022,1,KBO,KIA,3B,4,0,15,0,0,0,0,0,-,0,0,0,-
306,50657,2022,1,KBO,KIA,SS,1,0,9,0,0,0,1,0,1,0,0,0,-
307,50657,2024,1,KBO,KIA,SS,10,4,120,3,0,9,13,4,0.88,0,0,0,-
308,50657,2024,1,KBO,KIA,2B,4,4,84,3,0,1,10,3,0.786,0,0,0,-
309,50657,2024,1,KBO,KIA,3B,3,0,12,0,0,0,0,0,-,0,0,0,-
310,50657,2025,1,KBO,KIA,SS,1,0,3,0,0,0,0,0,-,0,0,0,-
311,50657,2025,1,KBO,KIA,2B,1,0,21,0,0,3,4,1,1,0,0,0,-
312,50662,2020,1,KBO,KIA,P,47,0,114,1,1,1,3,0,0.8,0,0,0,-
313,50662,2021,1,KBO,KIA,P,64,0,195,1,1,3,10,2,0.929,0,0,0,-
314,50662,2022,1,KBO,KIA,P,55,0,168,1,0,4,8,0,0.923,0,0,0,-
315,50662,2023,1,KBO,KIA,P,52,0,147,1,0,3,7,0,0.909,0,0,0,-
316,50662,2024,1,KBO,KIA,P,53,0,150,0,0,3,5,1,1,0,0,0,-
317,50662,2025,1,KBO,KIA,P,24,0,78,1,0,2,3,0,0.833,0,0,0,-
318,50704,2020,1,KBO,Hanwha,OF,42,32,777,0,0,60,3,1,1,0,0,0,-
319,50704,2020,1,KBO,Hanwha,OF,1,0,6,0,0,0,0,0,-,0,0,0,-
320,50704,2020,1,KBO,Hanwha,OF,1,0,12,0,0,1,0,0,1,0,0,0,-
321,50704,2021,1,KBO,Hanwha,OF,40,38,987,1,0,70,0,0,0.986,0,0,0,-
322,50704,2022,1,KBO,Hanwha,OF,19,17,411,1,0,24,2,0,0.963,0,0,0,-
323,50704,2022,1,KBO,Hanwha,OF,1,0,3,0,0,0,0,0,-,0,0,0,-
324,50704,2024,1,KBO,Hanwha,OF,16,15,315,0,0,23,2,0,1,0,0,0,-
325,50704,2024,1,KBO,Hanwha,OF,13,1,99,0,0,6,0,0,1,0,0,0,-
326,50704,2025,1,KBO,Hanwha,OF,13,10,258,1,0,16,0,0,0.941,0,0,0,-
327,50705,2020,1,KBO,Hanwha,P,50,0,147,0,1,1,9,0,1,0,0,0,-
328,50705,2021,1,KBO,Hanwha,P,58,0,189,0,0,5,6,2,1,0,0,0,-
329,50705,2022,1,KBO,Hanwha,P,56,0,153,0,0,3,6,0,1,0,0,0,-
330,50705,2023,1,KBO,Hanwha,P,43,0,129,0,0,0,5,0,1,0,0,0,-
331,50706,2020,1,KBO,Hanwha,P,2,2,21,0,0,1,0,1,1,0,0,0,-
332,50706,2021,1,KBO,Hanwha,P,4,0,21,0,0,2,0,0,1,0,0,0,-
333,50707,2020,1,KBO,Hanwha,OF,37,32,777,0,0,61,4,0,1,0,0,0,-
334,50707,2020,1,KBO,Hanwha,OF,1,0,3,0,0,0,0,0,-,0,0,0,-
335,50707,2020,1,KBO,Hanwha,1B,1,1,18,0,0,6,0,0,1,0,0,0,-
336,50707,2021,1,KBO,Hanwha,OF,43,39,975,0,0,75,1,1,1,0,0,0,-
337,50707,2021,1,KBO,Hanwha,OF,2,1,30,0,0,2,0,0,1,0,0,0,-
338,50707,2023,1,KBO,Hanwha,OF,37,35,813,1,0,76,0,0,0.987,0,0,0,-
339,50707,2024,1,KBO,Hanwha,OF,62,46,1203,2,0,96,3,0,0.98,0,0,0,-
340,50707,2024,1,KBO,Hanwha,OF,4,4,105,0,0,6,1,0,1,0,0,0,-
341,50707,2025,1,KBO,Hanwha,OF,11,7,180,0,0,8,0,0,1,0,0,0,-
342,50707,2025,1,KBO,Hanwha,OF,2,0,6,0,0,0,0,0,-,0,0,0,-
343,50707,2025,1,KBO,Hanwha,OF,1,0,3,0,0,0,0,0,-,0,0,0,-
344,50709,2020,1,KBO,Hanwha,SS,15,10,252,1,0,14,29,5,0.977,0,0,0,-
345,50709,2020,1,KBO,Hanwha,3B,3,2,36,0,0,1,1,0,1,0,0,0,-
346,50709,2020,1,KBO,Hanwha,1B,3,0,9,0,0,5,0,0,1,0,0,0,-
347,50709,2020,1,KBO,Hanwha,2B,1,1,18,0,0,0,4,1,1,0,0,0,-
348,50709,2021,1,KBO,Hanwha,SS,17,11,330,1,0,18,27,3,0.978,0,0,0,-
349,50709,2021,1,KBO,Hanwha,2B,8,6,168,2,0,13,18,4,0.939,0,0,0,-
350,50709,2021,1,KBO,Hanwha,1B,7,7,156,2,0,42,3,3,0.957,0,0,0,-
351,50709,2021,1,KBO,Hanwha,3B,3,3,72,1,0,2,5,0,0.875,0,0,0,-
352,50709,2022,1,KBO,Hanwha,SS,35,27,738,5,0,38,81,13,0.96,0,0,0,-
353,50709,2022,1,KBO,Hanwha,1B,24,14,396,0,0,108,12,12,1,0,0,0,-
354,50709,2022,1,KBO,Hanwha,3B,12,7,198,2,0,13,14,5,0.931,0,0,0,-
355,50709,2022,1,KBO,Hanwha,2B,12,5,162,1,0,12,20,3,0.97,0,0,0,-
356,50709,2022,1,KBO,Hanwha,OF,1,0,6,0,0,1,0,0,1,0,0,0,-
357,50709,2023,1,KBO,Hanwha,SS,32,20,558,7,0,37,47,11,0.923,0,0,0,-
358,50709,2023,1,KBO,Hanwha,3B,12,6,159,2,0,9,5,0,0.875,0,0,0,-
359,50709,2023,1,KBO,Hanwha,1B,8,1,48,0,0,13,0,0,1,0,0,0,-
360,50709,2023,1,KBO,Hanwha,2B,2,0,21,0,0,1,0,0,1,0,0,0,-
361,50711,2024,1,KBO,Hanwha,P,3,0,9,0,0,0,1,0,1,0,0,0,-
362,50711,2025,1,KBO,Hanwha,P,3,0,3,0,0,0,0,0,-,0,0,0,-
363,50720,2021,1,KBO,Hanwha,P,3,3,21,0,0,0,0,0,-,0,0,0,-
364,50720,2022,1,KBO,Hanwha,P,22,20,267,3,0,6,10,1,0.842,0,0,0,-
365,50720,2023,1,KBO,Hanwha,P,16,7,111,1,0,0,2,0,0.667,0,0,0,-
366,50720,2024,1,KBO,Hanwha,P,2,0,12,0,0,0,0,0,-,0,0,0,-
367,50726,2020,1,KBO,Hanwha,P,1,1,3,0,0,0,1,0,1,0,0,0,-
368,50726,2022,1,KBO,Hanwha,P,7,2,45,0,0,1,1,0,1,0,0,0,-
369,50726,2023,1,KBO,Hanwha,P,47,6,210,0,1,5,6,1,1,0,0,0,-
370,50726,2024,1,KBO,Hanwha,P,18,0,66,0,0,0,2,0,1,0,0,0,-
371,50730,2020,1,KBO,Hanwha,1B,43,37,987,4,0,263,31,36,0.987,0,0,0,-
372,50730,2020,1,KBO,Hanwha,OF,33,27,717,0,0,56,2,1,1,0,0,0,-
373,50730,2020,1,KBO,Hanwha,OF,9,7,174,0,0,16,0,0,1,0,0,0,-
374,50758,2021,1,KBO,Hanwha,P,2,0,0,0,0,0,0,0,-,0,0,0,-
375,50812,2022,1,KBO,SSG,P,2,0,3,0,0,0,0,0,-,0,0,0,-
376,50812,2024,1,KBO,SSG,P,11,0,42,0,0,0,4,0,1,0,0,0,-
377,50812,2025,1,KBO,SSG,P,15,0,60,1,0,3,4,0,0.875,0,0,0,-
378,50813,2020,1,KBO,SK,P,1,0,3,0,0,0,1,0,1,0,0,0,-
379,50813,2021,1,KBO,SSG,P,1,1,3,0,0,1,0,0,1,0,0,0,-
380,50815,2020,1,KBO,SK,P,2,2,30,0,0,0,2,0,1,0,0,0,-
381,50815,2021,1,KBO,Hanwha,P,25,25,432,1,0,13,15,1,0.966,0,0,0,-
382,50815,2022,1,KBO,Hanwha,P,3,3,48,0,0,0,2,0,1,0,0,0,-
383,50819,2020,1,KBO,SK,1B,2,0,12,0,0,3,0,0,1,0,0,0,-
384,50820,2022,1,KBO,SSG,1B,62,56,1431,8,0,441,29,39,0.983,0,0,0,-
385,50820,2023,1,KBO,SSG,1B,45,37,888,4,0,268,20,27,0.986,0,0,0,-
386,50820,2024,1,KBO,SSG,1B,23,14,342,2,0,91,9,9,0.98,0,0,0,-
387,50835,2020,1,KBO,SK,P,30,30,486,0,0,11,22,2,1,0,0,0,-
388,50840,2020,1,KBO,SK,C,1,0,6,0,0,3,0,0,1,0,0,0,-
389,50848,2020,1,KBO,SK,SS,9,1,81,2,0,3,5,1,0.8,0,0,0,-
390,50854,2020,1,KBO,SK,OF,78,52,1404,2,0,109,3,0,0.982,0,0,0,-
391,50854,2020,1,KBO,SK,OF,63,54,1236,1,0,119,4,1,0.992,0,0,0,-
392,50854,2020,1,KBO,SK,OF,28,11,381,1,0,29,1,0,0.968,0,0,0,-
393,50854,2021,1,KBO,SSG,OF,105,98,2010,1,0,216,5,1,0.995,0,0,0,-
394,50854,2021,1,KBO,SSG,OF,74,9,732,0,0,57,1,0,1,0,0,0,-
395,50854,2021,1,KBO,SSG,OF,34,10,417,1,0,29,1,0,0.968,0,0,0,-
396,50854,2022,1,KBO,SSG,OF,114,106,2763,1,0,241,8,2,0.996,0,0,0,-
397,50854,2022,1,KBO,SSG,OF,39,14,453,0,0,42,2,0,1,0,0,0,-
398,50854,2022,1,KBO,SSG,OF,27,18,498,0,0,41,1,0,1,0,0,0,-
399,50854,2023,1,KBO,SSG,OF,109,100,2613,3,0,225,3,1,0.987,0,0,0,-
400,50854,2023,1,KBO,SSG,OF,19,9,261,0,0,23,2,0,1,0,0,0,-
401,50854,2023,1,KBO,SSG,OF,1,1,24,0,0,1,0,0,1,0,0,0,-
402,50854,2024,1,KBO,SSG,OF,119,113,2967,7,0,237,5,2,0.972,0,0,0,-
403,50854,2025,1,KBO,SSG,OF,52,50,1329,3,0,91,0,0,0.968,0,0,0,-
404,50859,2020,1,KBO,SK,P,8,1,27,0,0,0,0,0,-,0,0,0,-
405,50859,2021,1,KBO,SSG,P,33,21,330,1,0,3,14,0,0.944,0,0,0,-
406,50859,2022,1,KBO,SSG,P,31,24,432,2,0,7,18,2,0.926,0,0,0,-
407,50859,2023,1,KBO,SSG,P,28,27,432,1,0,2,20,1,0.957,0,0,0,-
408,50859,2024,1,KBO,SSG,P,29,25,363,1,0,9,13,2,0.957,0,0,0,-
409,50859,2025,1,KBO,KT,P,11,11,183,0,0,3,10,0,1,0,0,0,-
410,50868,2020,1,KBO,SK,1B,3,0,24,0,0,4,0,0,1,0,0,0,-
411,50900,2020,1,KBO,NC,P,1,0,0,0,0,0,0,0,-,0,0,0,-
412,50901,2020,1,KBO,NC,P,1,0,3,0,0,1,0,0,1,0,0,0,-
413,50901,2021,1,KBO,NC,P,7,0,18,0,0,0,0,0,-,0,0,0,-
414,50902,2022,1,KBO,NC,SS,23,4,225,3,0,9,19,2,0.903,0,0,0,-
415,50902,2022,1,KBO,NC,2B,1,0,9,1,0,2,4,2,0.857,0,0,0,-
416,50902,2023,1,KBO,NC,SS,47,22,696,3,0,24,74,14,0.97,0,0,0,-
417,50902,2023,1,KBO,NC,2B,29,1,147,1,0,6,13,0,0.95,0,0,0,-
418,50902,2023,1,KBO,NC,3B,4,0,21,1,0,2,0,0,0.667,0,0,0,-
419,50902,2024,1,KBO,NC,SS,21,7,240,1,0,9,21,2,0.968,0,0,0,-
420,50902,2024,1,KBO,NC,2B,16,2,96,0,0,11,6,1,1,0,0,0,-
421,50902,2024,1,KBO,NC,3B,2,0,3,0,0,0,0,0,-,0,0,0,-
422,50902,2025,1,KBO,NC,3B,8,2,72,0,0,4,1,0,1,0,0,0,-
423,50902,2025,1,KBO,NC,2B,8,3,87,0,0,4,12,2,1,0,0,0,-
424,50902,2025,1,KBO,NC,SS,6,1,60,1,0,4,6,1,0.909,0,0,0,-
425,50903,2024,1,KBO,NC,1B,3,0,12,0,0,3,0,0,1,0,0,0,-
426,50903,2024,1,KBO,NC,3B,1,0,3,0,0,0,0,0,-,0,0,0,-
427,50903,2025,1,KBO,NC,1B,6,2,63,0,0,23,1,2,1,0,0,0,-
428,50903,2025,1,KBO,NC,OF,3,1,27,0,0,2,0,0,1,0,0,0,-
429,50903,2025,1,KBO,NC,3B,1,0,6,0,0,0,0,0,-,0,0,0,-
430,50904,2024,1,KBO,LG,P,27,0,78,0,0,1,2,0,1,0,0,0,-
431,50905,2021,1,KBO,NC,P,3,3,36,1,0,1,2,0,0.75,0,0,0,-
432,50906,2023,1,KBO,NC,OF,15,0,75,0,0,8,0,0,1,0,0,0,-
433,50906,2023,1,KBO,NC,OF,6,0,27,0,0,4,0,0,1,0,0,0,-
434,50906,2024,1,KBO,NC,OF,9,0,48,0,0,1,0,0,1,0,0,0,-
435,50906,2024,1,KBO,NC,OF,2,0,6,0,0,0,0,0,-,0,0,0,-
436,50906,2025,1,KBO,NC,OF,3,0,15,0,0,2,0,0,1,0,0,0,-
437,50912,2020,1,KBO,NC,P,29,29,471,0,0,9,7,1,1,0,0,0,-
438,50923,2020,1,KBO,NC,OF,131,129,3282,2,0,326,3,1,0.994,0,0,0,-
439,50923,2021,1,KBO,NC,OF,134,129,3234,2,0,319,4,2,0.994,0,0,0,-
440,50992,2020,1,KBO,NC,P,1,0,3,0,0,0,0,0,-,0,0,0,-
441,50992,2021,1,KBO,NC,P,7,3,45,0,0,2,1,0,1,0,0,0,-
442,50992,2022,1,KBO,NC,P,16,7,132,1,0,5,2,0,0.875,0,0,0,-
443,50992,2025,1,KBO,NC,P,3,1,12,0,0,0,0,0,-,0,0,0,-
444,50995,2022,1,KBO,NC,P,2,0,3,0,0,0,0,0,-,0,0,0,-
445,50995,2023,1,KBO,NC,P,4,2,36,0,0,0,0,0,-,0,0,0,-
446,50996,2020,1,KBO,NC,OF,1,0,3,0,0,0,0,0,-,0,0,0,-
447,50996,2024,1,KBO,NC,OF,27,19,504,0,0,49,2,1,1,0,0,0,-
448,50996,2024,1,KBO,NC,OF,24,12,429,2,0,24,3,0,0.931,0,0,0,-
449,50996,2025,1,KBO,NC,OF,25,4,225,0,0,16,0,0,1,0,0,0,-
450,50996,2025,1,KBO,NC,OF,6,5,93,0,0,8,0,0,1,0,0,0,-
451,50996,2025,1,KBO,NC,OF,2,1,36,0,0,6,0,0,1,0,0,0,-
452,51003,2021,1,KBO,KT,SS,44,9,420,5,0,25,45,4,0.933,0,0,0,-
453,51003,2021,1,KBO,KT,2B,39,5,288,3,0,21,29,5,0.943,0,0,0,-
454,51003,2021,1,KBO,KT,3B,2,0,15,0,0,1,2,1,1,0,0,0,-
455,51003,2022,1,KBO,KT,2B,25,5,204,0,0,19,33,9,1,0,0,0,-
456,51003,2022,1,KBO,KT,SS,11,3,93,1,0,8,9,3,0.944,0,0,0,-
457,51003,2022,1,KBO,KT,3B,6,0,30,0,0,2,1,0,1,0,0,0,-
458,51003,2024,1,KBO,KT,2B,7,2,72,0,0,6,7,2,1,0,0,0,-
459,51003,2024,1,KBO,KT,3B,1,0,12,1,0,0,1,0,0.5,0,0,0,-
460,51003,2025,1,KBO,KT,SS,40,32,825,8,0,61,84,14,0.948,0,0,0,-
461,51003,2025,1,KBO,KT,2B,4,2,72,0,0,4,9,0,1,0,0,0,-
462,51004,2021,1,KBO,KT,OF,35,33,723,2,0,52,1,0,0.964,0,0,0,-
463,51005,2021,1,KBO,KT,OF,11,11,255,0,0,9,1,0,1,0,0,0,-
464,51005,2024,1,KBO,KT,OF,12,9,198,0,0,22,0,0,1,0,0,0,-
465,51005,2025,1,KBO,KT,OF,1,0,3,0,0,0,0,0,-,0,0,0,-
466,51007,2025,1,KBO,KT,OF,14,2,123,0,0,7,0,0,1,0,0,0,-
467,51007,2025,1,KBO,KT,OF,6,1,24,0,0,4,1,0,1,0,0,0,-
468,51007,2025,1,KBO,KT,OF,3,1,15,1,0,1,0,0,0.5,0,0,0,-
469,51009,2022,1,KBO,KT,OF,2,0,6,0,0,0,0,0,-,0,0,0,-
470,51013,2022,1,KBO,KT,2B,2,0,6,0,0,0,0,0,-,0,0,0,-
471,51013,2022,1,KBO,KT,SS,1,0,3,0,0,0,1,0,1,0,0,0,-
472,51013,2025,1,KBO,KT,OF,10,2,75,0,0,5,0,0,1,0,0,0,-
473,51013,2025,1,KBO,KT,OF,7,1,69,0,0,6,1,0,1,0,0,0,-
474,51013,2025,1,KBO,KT,OF,2,2,36,0,0,2,0,0,1,0,0,0,-
475,51058,2021,1,KBO,KT,P,3,0,9,0,0,0,0,0,-,0,0,0,-
476,51058,2024,1,KBO,KT,P,10,5,57,0,0,1,1,0,1,0,0,0,-
477,51060,2021,1,KBO,KT,P,3,0,12,0,0,0,1,0,1,0,0,0,-
478,51060,2022,1,KBO,KT,P,2,0,6,0,0,0,0,0,-,0,0,0,-
479,51097,2023,1,KBO,KT,P,31,0,99,2,0,1,6,0,0.778,0,0,0,-
480,51097,2024,1,KBO,KT,P,8,0,21,1,0,0,1,0,0.5,0,0,0,-
481,51100,2021,1,KBO,LG,1B,26,20,486,2,0,157,12,11,0.988,0,0,0,-
482,51100,2021,1,KBO,LG,2B,20,7,207,3,0,13,23,6,0.923,0,0,0,-
483,51100,2021,1,KBO,LG,SS,18,7,186,2,0,5,22,6,0.931,0,0,0,-
484,51100,2021,1,KBO,LG,3B,2,0,6,0,0,1,0,0,1,0,0,0,-
485,51100,2022,1,KBO,LG,SS,23,3,186,1,0,11,24,4,0.972,0,0,0,-
486,51100,2022,1,KBO,LG,2B,15,6,186,1,0,17,22,5,0.975,0,0,0,-
487,51100,2022,1,KBO,LG,1B,6,2,60,0,0,19,0,2,1,0,0,0,-
488,51100,2022,1,KBO,LG,OF,1,0,3,0,0,2,0,0,1,0,0,0,-
489,51100,2024,1,KBO,LG,1B,12,7,186,1,0,56,5,8,0.984,0,0,0,-
490,51100,2024,1,KBO,LG,SS,6,2,75,0,0,5,4,2,1,0,0,0,-
491,51100,2024,1,KBO,LG,2B,5,2,57,0,0,5,8,0,1,0,0,0,-
492,51100,2024,1,KBO,LG,OF,4,3,78,0,0,4,0,0,1,0,0,0,-
493,51100,2024,1,KBO,LG,OF,1,1,15,0,0,1,0,0,1,0,0,0,-
494,51100,2024,1,KBO,LG,OF,1,0,3,0,0,2,0,0,1,0,0,0,-
495,51100,2025,1,KBO,LG,2B,12,5,144,0,0,11,21,3,1,0,0,0,-
496,51100,2025,1,KBO,LG,1B,8,0,39,0,0,10,1,1,1,0,0,0,-
497,51100,2025,1,KBO,LG,3B,4,2,69,0,0,1,2,1,1,0,0,0,-
498,51100,2025,1,KBO,LG,SS,1,0,6,0,0,0,0,0,-,0,0,0,-
499,51100,2025,1,KBO,LG,OF,1,0,3,0,0,0,0,0,-,0,0,0,-
500,51110,2024,1,KBO,LG,P,1,1,12,0,0,1,0,0,1,0,0,0,-
501,51111,2022,1,KBO,LG,P,7,0,24,0,0,0,3,0,1,0,0,0,-
502,51111,2023,1,KBO,LG,P,1,0,3,0,0,0,1,0,1,0,0,0,-
503,51111,2025,1,KBO,LG,P,10,10,171,0,0,3,7,0,1,0,0,0,-
504,51136,2021,1,KBO,LG,P,23,22,345,1,0,4,12,0,0.941,0,0,0,-
505,51143,2022,1,KBO,LG,P,1,1,15,0,0,0,1,0,1,0,0,0,-
506,51143,2023,1,KBO,LG,P,7,7,63,0,0,0,1,0,1,0,0,0,-
507,51143,2024,1,KBO,LG,P,1,1,3,0,0,0,0,0,-,0,0,0,-
508,51144,2021,1,KBO,LG,1B,28,27,600,3,0,182,12,21,0.985,0,0,0,-
509,51154,2021,1,KBO,LG,P,3,0,6,0,0,0,0,0,-,0,0,0,-
510,51154,2024,1,KBO,LG,P,7,0,39,0,0,1,2,2,1,0,0,0,-
511,51203,2021,1,KBO,Doosan,SS,61,37,1020,9,0,67,97,22,0.948,0,0,0,-
512,51203,2021,1,KBO,Doosan,2B,24,15,324,3,0,25,33,6,0.951,0,0,0,-
513,51203,2021,1,KBO,Doosan,3B,9,3,99,1,0,4,8,1,0.923,0,0,0,-
514,51203,2022,1,KBO,Doosan,SS,72,54,1377,13,0,99,144,36,0.949,0,0,0,-
515,51203,2022,1,KBO,Doosan,2B,18,13,303,2,0,30,45,7,0.974,0,0,0,-
516,51203,2022,1,KBO,Doosan,3B,3,2,48,0,0,1,2,0,1,0,0,0,-
517,51203,2023,1,KBO,Doosan,SS,13,10,264,1,0,19,33,7,0.981,0,0,0,-
518,51203,2023,1,KBO,Doosan,3B,6,3,90,0,0,4,5,0,1,0,0,0,-
519,51203,2023,1,KBO,Doosan,2B,4,2,63,0,0,4,4,2,1,0,0,0,-
520,51230,2022,1,KBO,Doosan,P,10,0,48,1,0,2,0,0,0.667,0,0,0,-
521,51230,2023,1,KBO,Doosan,P,18,17,234,0,0,4,9,1,1,0,0,0,-
522,51230,2024,1,KBO,Doosan,P,14,9,150,0,0,2,3,0,1,0,0,0,-
523,51234,2021,1,KBO,Doosan,P,21,21,372,4,1,7,15,1,0.846,0,0,0,-
524,51257,2021,1,KBO,Doosan,P,28,28,519,0,0,4,15,0,1,0,0,0,-
525,51257,2022,1,KBO,Doosan,P,3,3,21,0,0,0,2,0,1,0,0,0,-
526,51264,2021,1,KBO,Doosan,P,15,2,54,0,0,0,1,0,1,0,0,0,-
527,51264,2022,1,KBO,Doosan,P,48,15,279,4,0,2,13,0,0.789,0,0,0,-
528,51264,2023,1,KBO,Doosan,P,34,20,333,1,0,3,19,1,0.957,0,0,0,-
529,51264,2024,1,KBO,Doosan,P,12,6,81,0,0,0,4,0,1,0,0,0,-
530,51264,2025,1,KBO,Doosan,P,10,10,156,0,0,2,4,0,1,0,0,0,-
531,51269,2022,1,KBO,Doosan,OF,1,1,24,1,0,2,0,0,0.667,0,0,0,-
532,51269,2022,1,KBO,Doosan,OF,1,1,9,1,0,0,0,0,0,0,0,0,-
533,51294,2021,1,KBO,Doosan,P,1,0,3,0,0,0,0,0,-,0,0,0,-
534,51294,2024,1,KBO,Doosan,P,2,0,6,0,0,0,0,0,-,0,0,0,-
535,51301,2021,1,KBO,Kiwoom,P,46,0,123,1,0,3,4,0,0.875,0,0,0,-
536,51301,2022,1,KBO,Kiwoom,P,23,0,63,0,0,2,2,0,1,0,0,0,-
537,51301,2023,1,KBO,Kiwoom,P,55,0,141,1,0,1,5,0,0.857,0,0,0,-
538,51302,2021,1,KBO,Kiwoom,OF,1,0,3,0,0,0,0,0,-,0,0,0,-
539,51302,2022,1,KBO,Kiwoom,1B,11,11,225,0,0,65,2,12,1,0,0,0,-
540,51302,2022,1,KBO,Kiwoom,OF,1,0,3,0,0,0,0,0,-,0,0,0,-
541,51303,2022,1,KBO,Kiwoom,C,12,5,108,1,0,32,1,0,0.971,1,1,0,0
542,51303,2023,1,KBO,Kiwoom,C,32,24,594,0,1,134,13,1,1,2,25,4,13.8
543,51303,2024,1,KBO,Kiwoom,C,6,2,57,0,0,20,0,0,1,0,0,0,-
544,51307,2022,1,KBO,Kiwoom,2B,2,1,18,0,0,2,2,0,1,0,0,0,-
545,51307,2022,1,KBO,Kiwoom,3B,1,1,15,0,0,0,1,0,1,0,0,0,-
546,51309,2021,1,KBO,Kiwoom,1B,29,26,678,0,0,232,17,27,1,0,0,0,-
547,51309,2021,1,KBO,Kiwoom,OF,18,18,420,3,0,24,2,0,0.897,0,0,0,-
548,51324,2021,1,KBO,Kiwoom,C,9,9,165,1,1,36,5,0,0.976,1,6,2,25
549,51324,2021,1,KBO,Kiwoom,1B,1,1,18,0,0,5,2,1,1,0,0,0,-
550,51334,2021,1,KBO,Kiwoom,P,2,2,30,0,0,0,2,1,1,0,0,0,-
551,51344,2021,1,KBO,Kiwoom,3B,24,19,486,4,0,7,32,2,0.907,0,0,0,-
552,51344,2021,1,KBO,Kiwoom,SS,9,3,90,2,0,9,8,3,0.895,0,0,0,-
553,51344,2021,1,KBO,Kiwoom,2B,7,1,42,1,0,1,5,1,0.857,0,0,0,-
554,51344,2022,1,KBO,Kiwoom,SS,105,95,2394,15,0,138,257,40,0.963,0,0,0,-
555,51344,2022,1,KBO,Kiwoom,2B,6,0,30,0,0,1,9,1,1,0,0,0,-
556,51344,2022,1,KBO,Kiwoom,3B,5,0,30,1,0,2,3,2,0.833,0,0,0,-
557,51344,2023,1,KBO,Kiwoom,SS,74,64,1734,14,0,102,157,40,0.949,0,0,0,-
558,51344,2023,1,KBO,Kiwoom,3B,43,35,885,4,0,19,56,3,0.949,0,0,0,-
559,51344,2024,1,KBO,NC,SS,68,62,1503,9,0,80,146,32,0.962,0,0,0,-
560,51344,2024,1,KBO,NC,3B,61,48,1302,7,0,37,84,9,0.945,0,0,0,-
561,51344,2024,1,KBO,NC,1B,13,11,282,0,0,86,11,11,1,0,0,0,-
562,51344,2025,1,KBO,NC,3B,39,38,897,10,0,30,59,5,0.899,0,0,0,-
563,51344,2025,1,KBO,NC,1B,10,6,177,0,0,46,4,8,1,0,0,0,-
564,51359,2021,1,KBO,Kiwoom,P,19,2,51,0,0,0,3,0,1,0,0,0,-
565,51359,2022,1,KBO,Kiwoom,P,14,0,42,0,0,0,1,0,1,0,0,0,-
566,51359,2023,1,KBO,Kiwoom,P,23,17,213,1,0,3,9,1,0.923,0,0,0,-
567,51359,2024,1,KBO,Kiwoom,OF,20,19,471,0,0,42,2,1,1,0,0,0,-
568,51359,2024,1,KBO,Kiwoom,OF,17,16,378,0,0,24,1,0,1,0,0,0,-
569,51359,2025,1,KBO,Kiwoom,OF,6,2,72,1,0,10,0,0,0.909,0,0,0,-
570,51359,2025,1,KBO,Kiwoom,OF,3,0,15,0,0,0,0,0,-,0,0,0,-
571,51359,2025,1,KBO,Kiwoom,OF,2,1,30,0,0,0,0,0,-,0,0,0,-
572,51393,2021,1,KBO,Kiwoom,P,14,0,42,0,0,0,1,0,1,0,0,0,-
573,51393,2022,1,KBO,Kiwoom,P,12,0,39,0,0,1,1,0,1,0,0,0,-
574,51393,2023,1,KBO,Kiwoom,P,8,0,21,0,0,0,0,0,-,0,0,0,-
575,51403,2022,1,KBO,Samsung,2B,2,0,18,0,0,0,5,0,1,0,0,0,-
576,51403,2022,1,KBO,Samsung,3B,1,0,3,0,0,0,0,0,-,0,0,0,-
577,51403,2023,1,KBO,Samsung,2B,37,23,708,4,0,55,87,22,0.973,0,0,0,-
578,51403,2023,1,KBO,Samsung,3B,7,4,93,0,0,3,7,0,1,0,0,0,-
