debutID,playerID,debutYear,debutTeam,krName,position,signingBonus,salary,draftOrder,debutYearTeam
2167,79621,,,정성철,Pitcher,,,09 KIA 1차,
2168,79642,,,장태성,Infielder,,,09 KIA 2차 9라운드 62순위,
2169,79644,,,로페즈,Pitcher,,,09 KIA 자유선발,
2170,79650,,,구톰슨,Pitcher,,,09 KIA 자유선발,
2171,79653,2009,KIA,윤효섭,Outfielder,,,09 KIA 2차 6라운드 48순위,09KIA
2172,79657,2009,KIA,박상혁,Pitcher,,,09 KIA 2차 4라운드 32순위,09KIA
2173,79704,2009,Hanwha,김강석,Outfielder,,,09 한화 2차 6라운드 43순위,09한화
2174,79705,2009,Hanwha,김회성,Infielder,10000만원,6500만원,09 한화 1차,09한화
2175,79720,,,강병수,Infielder,,,,
2176,79725,,,디아즈,Outfielder,,,09 한화 자유선발,
2177,79727,,,연지,Pitcher,,,09 한화 자유선발,
2178,79746,2009,Hanwha,허유강,Pitcher,,,09 한화 2차 2라운드 11순위,09한화
2179,79748,2009,Hanwha,구본범,Pitcher,,,09 한화 2차 1라운드 6순위,09한화
2180,79758,2009,Hanwha,황재규,Pitcher,,,09 한화 2차 5라운드 38순위,09한화
2181,79760,2009,Hanwha,박성호,Pitcher,,,09 한화 2차 4라운드 27순위,09한화
2182,79761,2009,Hanwha,김주,Pitcher,,,08 한화 육성선수,09한화
2183,79764,2009,Hanwha,장민재,Pitcher,8000만원,15000만원,09 한화 2차 3라운드 22순위,09한화
2184,79791,2015,Samsung,김동호,,,,09 한화 육성선수,15삼성
2185,79804,,,하지호,Infielder,,,08 SK 육성선수,
2186,79817,2009,SK,박현준,Pitcher,,,09 SK 2차 1라운드 8순위,09SK
2187,79825,2009,SK,여건욱,,,,09 SK 2차 5라운드 40순위,09SK
2188,79840,2009,SK,윤석주,Pitcher,,,09 SK 2차 3라운드 24순위,09SK
2189,79847,2009,SK,김태훈,Pitcher,10000만원,7800만원,09 SK 1차,09SK
2190,79854,,,카도쿠라,,,,09 SK 자유선발,
2191,79858,,,글로버,Pitcher,,,09 SK 자유선발,
2192,79859,,,니코스키,Pitcher,,,09 SK 자유선발,
2193,79866,2009,SK,박상현,Infielder,,,09 SK 2차 2라운드 9순위,09SK
2194,79868,,,김정남,Catcher,,,09 SK 2차 4라운드 25순위,
2195,79869,2009,SK,윤중환,Outfielder,,,09 SK 육성선수,09SK
2196,80001,,,강병선,Outfielder,,,,
2197,80002,,,강정남,Outfielder,,,,
2198,80004,,,김경호,Infielder,,,,
2199,80005,,,김기홍,Infielder,,,,
2200,80006,,,김구길,Infielder,,,,
2201,80008,,,김선훈,Infielder,,,,
2202,80010,,,김성관,Outfielder,,,,
2203,80012,,,김성수,Outfielder,,,,
2204,80013,,,김성호,Infielder,,,,
2205,80014,,,김성호,Infielder,,,,
2206,80015,,,김승태,Catcher,,,,
2207,80016,,,김신,Infielder,,,,
2208,80017,,,김영신,Catcher,,,,
2209,80018,1982,MBC,김용달,,,,,82MBC
2210,80019,,,김용만,Catcher,,,,
2211,80020,1982,Lotte,김용희,,,,,82롯데
2212,80021,,,김우근,Outfielder,,,,
2213,80023,,,김이수,Outfielder,,,,
2214,80024,,,김일환,Infielder,,,,
2215,80027,,,김정태,Infielder,,,,
2216,80028,,,김종근,Infielder,,,,
2217,80029,,,김진근,Infielder,,,,
2218,80030,,,김진우,Catcher,,,,
2219,80031,,,김진홍,Catcher,,,,
2220,80032,,,김태업,Outfielder,,,,
2221,80033,,,김한조,Outfielder,,,,
2222,80034,,,김현택,Outfielder,,,,
2223,80036,,,김휘욱,Outfielder,,,,
2224,80038,,,문주모,Outfielder,,,,
2225,80039,,,박기수,Infielder,,,,
2226,80040,,,박명운,Catcher,,,,
2227,80041,,,박성현,Infielder,,,,
2228,80042,,,박용성,Outfielder,,,,
2229,80043,,,박재천,Infielder,,,,
2230,80044,,,박전섭,Catcher,,,,
2231,80045,,,박종호,Infielder,,,,
2232,80046,,,박찬,Outfielder,,,,
2233,80047,,,박해종,Outfielder,,,,
2234,80048,,,박희찬,Outfielder,,,,
2235,80049,,,배원영,Catcher,,,,
2236,80050,,,사인상,Infielder,,,,
2237,80052,,,송경섭,Infielder,,,,
2238,80053,,,서정환,,,,,
2239,80054,,,송상진,Infielder,,,,
2240,80056,,,송영운,Outfielder,,,,
2241,80057,1984,Samsung,송일수,,,,,84삼성
2242,80058,,,송형석,Infielder,,,,
2243,80059,,,신성철,Catcher,,,,
2244,80060,,,안민석,Outfielder,,,,
2245,80070,,,양현기,Catcher,,,,
2246,80071,,,엄태섭,Outfielder,,,,
2247,80072,,,오덕환,Infielder,,,,
2248,80073,,,유고웅,Infielder,,,,
2249,80074,,,유광진,Infielder,,,,
2250,80077,,,유성룡,Infielder,,,,
2251,80078,,,유제룡,Outfielder,,,,
2252,80079,,,윤동균,,,,,
2253,80080,,,윤찬,Infielder,,,,
2254,80081,,,윤혁,Outfielder,,,,
2255,80082,,,윤홍식,Outfielder,,,,
2256,80083,,,이경수,Outfielder,,,,
2257,80084,,,이군노,Infielder,,,,
2258,80085,,,이근식,Outfielder,,,,
2259,80086,,,이근식,Outfielder,,,,
2260,80087,,,이동수,Pitcher,,,,
2261,80088,,,이동완,Infielder,,,,
2262,80089,,,이병억,Infielder,,,,
2263,80090,,,이삼열,Infielder,,,,
2264,80091,1987,Chungbo,이상훈,,,,,87청보
2265,80092,,,이석규,Infielder,,,,
2266,80093,,,이성근,Catcher,,,,
2267,80094,,,이성득,Infielder,,,,
2268,80095,,,이성수,Outfielder,,,,
2269,80097,,,이영구,Infielder,,,,
2270,80098,,,이재호,Catcher,,,,
2271,80099,,,이정은,Outfielder,,,,
2272,80111,,,이찬선,Infielder,,,,
2273,80112,,,이춘근,Outfielder,,,,
2274,80113,,,이홍식,Infielder,,,,
2275,80114,,,임순태,Infielder,,,,
2276,80115,,,임신근,Infielder,,,,
2277,80116,,,임정면,Infielder,,,,
2278,80117,,,임창호,Outfielder,,,,
2279,80201,,,장정기,Infielder,,,,
2280,80202,,,장훈,Infielder,,,,
2281,80203,,,정문섭,Outfielder,,,,
2282,80204,,,정성만,Pitcher,,,,
2283,80500,,,정재훈,Infielder,,,,
2284,80501,,,정태관,Outfielder,,,,
2285,80502,,,정학수,Infielder,,,,
2286,80531,,,조만형,Infielder,,,,
2287,80532,,,조상헌,Infielder,,,,
2288,80535,,,조호,Infielder,,,,
2289,80536,,,조흥운,Infielder,,,,
2290,80538,,,차영석,Outfielder,,,,
2291,80539,,,최광묵,Outfielder,,,,
2292,80560,,,최무영,Outfielder,,,,
2293,80561,,,최순하,Catcher,,,,
2294,80562,,,최영조,Infielder,,,,
2295,80574,,,김경훈,Catcher,,,,
2296,80582,,,최재은,Outfielder,,,,
2297,80583,,,최정기,Catcher,,,,
2298,80584,,,추상완,Infielder,,,,
2299,80585,,,치멜리스,Infielder,,,98 한화 자유선발,
2300,80587,,,쿨바,Infielder,,,98 현대 자유선발,
2301,80589,,,탁재원,Infielder,,,,
2302,80611,,,하용석,Catcher,,,,
2303,80612,,,허운,Infielder,,,,
2304,80614,,,헤어,Outfielder,,,98 해태 자유선발,
2305,80615,,,홍순만,Catcher,,,,
2306,80617,,,홍순호,Infielder,,,,
2307,80618,,,홍신차,Infielder,,,,
2308,80619,,,홍희섭,Infielder,,,,
2309,80620,,,황규봉,Pitcher,,,,
2310,80623,,,황윤태,Outfielder,,,,
2311,81992,,,기세봉,Pitcher,,,,
2312,82000,,,함학수,,,,,
2313,82001,,,정구왕,Outfielder,,,,
2314,82003,,,선우대영,Pitcher,,,,
2315,82004,,,김유동,Outfielder,,,,
2316,82005,,,정종현,Catcher,,,,
2317,82006,1989,OB코치,이홍범,,,,,89OB코치
2318,82007,,,정혁진,Outfielder,,,,
2319,82009,,,박영진,Pitcher,,,,
2320,82046,,,박준영,Outfielder,,,,
2321,82110,,,김바위,Infielder,,,,
2322,82114,,,김용운,Catcher,,,,
2323,82116,,,김재박,,,,,
2324,82121,,,이광은,,,,,
2325,82122,,,이길환,,,,,
2326,82153,1983,Lotte,정영기,,,,,83롯데
2327,82156,,,차준섭,Pitcher,,,,
2328,82173,,,신언호,,,,,
2329,82174,1982,MBC,유승안,,,,,82MBC
2330,82175,,,유종겸,,,,,
2331,82205,,,방기만,Pitcher,,,,
2332,82210,1982,OB,김광수,,,,,82OB
2333,82211,1982,OB,김경문,,,,,82OB
2334,82220,,,최옥규,Pitcher,,,,
2335,82234,,,박철순,Pitcher,,,,
2336,82243,,,구재서,Outfielder,,,,
2337,82271,1982,OB,계형철,,,,,82OB
2338,82273,1982,OB,구천서,,,,,82OB
2339,82275,1982,OB,신경식,,,,,82OB
2340,82276,,,양세종,Infielder,,,,
2341,82279,1982,OB,조범현,,,,,82OB
2342,82303,,,김재현,Pitcher,,,,
2343,82318,,,김진철,Catcher,,,,
2344,82374,1982,Sammi,양승관,,,,,82삼미
2345,82410,,,김한근,,,,,
2346,82420,1982,Samsung,이만수,,,,,82삼성
2347,82432,,,박정환,,,,,
2348,82460,1982,Samsung,장태수,,,,,82삼성
2349,82477,1982,Samsung,오대석,,,,,82삼성
2350,82480,,,허규옥,Outfielder,,,,
2351,82499,,,성낙수,Pitcher,,,,
2352,82512,,,천창호,Pitcher,,,,
2353,82514,,,김용철,,,,,
2354,82516,,,김재상,Outfielder,,,,
2355,82559,,,이종도,Outfielder,,,,
2356,82571,,,노상수,,,,,
2357,82574,,,차동열,,,,,
2358,82581,,,최영환,Catcher,,,,
2359,82612,1982,Haitai,김성한,,,,,82해태
2360,82616,,,김일권,Outfielder,,,,
2361,82617,1982,Haitai,김종모,,,,,82해태
2362,82646,,,한상연,Pitcher,,,,
2363,82664,,,이진우,Pitcher,,,,
2364,82665,,,이윤섭,Pitcher,,,,
2365,82667,1982,Samsung,이선희,,,,,82삼성
2366,82673,,,조충열,,,,,
2367,82690,,,김봉연,,,,,
2368,82698,,,이상윤,,,,,
2369,82699,,,이광권,Pitcher,,,,
2370,82700,,,방수원,Pitcher,,,,
2371,82702,,,신태중,Pitcher,,,,
2372,82703,1983,Samsung,양일환,,,,,83삼성
2373,82775,1982,OB,박상열,,,,,82OB
2374,82776,,,김봉기,Outfielder,,,,
2375,82777,,,김문영,Outfielder,,,,
2376,82778,,,박석채,Pitcher,,,,
2377,82798,1983,Sammi,김대진,,,,,83삼미
2378,82799,,,김근석,Infielder,,,,
2379,82873,,,이해창,Outfielder,,,,
2380,82904,,,감사용,Pitcher,,,,
2381,82954,,,인호봉,Pitcher,,,,
2382,82966,,,오문현,Pitcher,,,,
2383,82982,,,김정수,,,,,
2384,82983,,,김현홍,Pitcher,,,,
2385,82984,,,박경호,Pitcher,,,,
2386,82992,,,강철원,Pitcher,,,,
2387,82993,1982,Samsung,권영호,,,,,82삼성
2388,82995,,,김덕열,Pitcher,,,,
2389,82996,,,김동철,Pitcher,,,,
2390,82997,,,김문희,Pitcher,,,,
2391,82998,,,김시철,Pitcher,,,,
2392,82999,,,김용남,Pitcher,,,,
2393,83147,,,김정수,Outfielder,,,,
2394,83171,,,오영일,,,,,
2395,83260,,,장호연,,,,,
2396,83270,1983,OB,한대화,,,,,83OB
2397,83272,,,정선두,Pitcher,,,,
2398,83320,1983,Sammi,이광길,,,,,83삼미
2399,83321,,,이선웅,Infielder,,,,
2400,83324,,,이원국,Pitcher,,,,
2401,83350,,,정구선,,,,,
2402,83371,,,임호균,Pitcher,,,,
2403,83411,1989,MBC,김동재,,,,,89MBC
2404,83412,1983,Samsung,김시진,,,,,83삼성
2405,83431,1983,Samsung,박승호,,,,,83삼성
2406,83450,,,정진호,,,,,
2407,83460,1983,Samsung,장효조,,,,,83삼성
2408,83470,,,박동경,Pitcher,,,,
2409,83472,,,홍승규,Outfielder,,,,
2410,83473,1983,Samsung,황병일,,,,,83삼성
2411,83513,,,김호근,,,,,
2412,83530,1993,Lotte,박영태,,,,,93롯데코치
2413,83539,,,김현재,Pitcher,,,,
2414,83540,,,최동원,,,,,
2415,83561,,,엄평재,Pitcher,,,,
2416,83570,,,배경환,Pitcher,,,,
2417,83571,,,심재원,Catcher,,,,
2418,83573,,,유두열,,,,,
2419,83574,1983,Lotte,한문연,,,,,83롯데
2420,83575,,,안창완,Pitcher,,,,
2421,83588,,,박정후,Pitcher,,,,
2422,83600,,,주동식,Pitcher,,,,
2423,83670,,,송일섭,Outfielder,,,,
2424,83700,,,김명구,Outfielder,,,,
2425,83738,,,신계석,Pitcher,,,,
2426,83799,,,김경표,Infielder,,,,
2427,83800,,,김무종,Catcher,,,,
2428,83899,,,김석일,Outfielder,,,,
2429,83977,,,유종천,Pitcher,,,,
2430,83992,,,김상기,Pitcher,,,,
2431,83999,,,장명부,Pitcher,,,,
2432,84111,,,김봉근,,,,,
2433,84112,,,김상훈,,,,,
2434,84113,,,김영균,Infielder,,,,
2435,84210,1984,OB,김광림,,,,,84OB
2436,84214,1984,OB,김진욱,,,,84 OB 1차,84OB
2437,84240,1984,OB,최일언,,,,,84OB
2438,84273,1991,Samsung,윤석환,,,,,91삼성
2439,84274,,,한오종,Pitcher,,,,
2440,84393,,,조용철,Pitcher,,,,
2441,84405,,,진동한,Pitcher,,,,
2442,84410,1984,Samsung,김성래,,,,,84삼성
2443,84450,,,정성룡,Outfielder,,,,
2444,84473,,,전용권,Pitcher,,,,
2445,84510,1984,Lotte,김민호,,,,84 롯데 1차,84롯데
2446,84520,,,이문한,Pitcher,,,,
2447,84573,,,홍문종,Outfielder,,,,
2448,84574,,,조성옥,Outfielder,,,,
2449,84610,,,김윤환,Outfielder,,,,
2450,84671,,,문희수,,,,,
2451,84700,,,신태순,Pitcher,,,,
2452,84799,,,김명성,Outfielder,,,,
2453,84992,,,권기홍,Pitcher,,,,
2454,84993,,,김재열,Pitcher,,,,
2455,84995,,,박덕용,Pitcher,,,,
2456,84999,,,김일융,Pitcher,,,,
2457,85110,,,김용수,,,,,
2458,85130,1985,MBC,박흥식,,,,,85MBC
2459,85150,,,정삼흠,,,,,
2460,85171,,,유지홍,Infielder,,,,
2461,85172,,,윤덕규,,,,,
2462,85210,,,김형석,,,,,
2463,85220,,,이승희,Infielder,,,,
2464,85350,,,정은배,Pitcher,,,,
2465,85370,1985,Chungbo,양후승,,,,,85청보
2466,85410,1985,Samsung,김성갑,,,,,85삼성
2467,85412,1985,Samsung,김용국,,,,,85삼성
2468,85420,1985,Samsung,이종두,,,,,85삼성
2469,85449,,,박창언,Infielder,,,,
2470,85531,,,박동수,,,,,
2471,85570,1985,Lotte,양상문,,,,,85롯데
2472,85571,1998,Lotte,한영준,,,,,98롯데코치
2473,85580,,,우경하,,,,,
2474,85617,,,최상주,Pitcher,,,,
2475,85620,1985,Haitai,이순철,,,,,85해태
2476,85672,1985,Haitai,선동열,,,,,85해태
2477,85701,,,도이석,Outfielder,,,,
2478,85992,,,김기철,Pitcher,,,,
2479,85993,,,김정행,Pitcher,,,,
2480,85994,,,김준희,Pitcher,,,,
2481,85998,,,이충우,Pitcher,,,,
2482,85999,,,고광수,Infielder,,,,
2483,86101,,,안언학,Infielder,,,,
2484,86110,,,김태원,,,,,
2485,86111,,,김건우,Pitcher,,,,
2486,86120,,,이재홍,Pitcher,,,,
2487,86170,,,예병준,Pitcher,,,,
2488,86171,1990,LG,서효인,,,,,90LG
2489,86172,,,민경삼,,,,,
2490,86220,1986,OB,이복근,,,,,86OB
2491,86230,,,박형열,Pitcher,,,,
2492,86231,,,박노준,Outfielder,,,,
2493,86240,,,최동창,Outfielder,,,,
2494,86246,,,박칠성,Infielder,,,,
2495,86303,,,김기태,Pitcher,,,,
2496,86310,,,김신부,Pitcher,,,,
2497,86312,,,김동기,Catcher,,,,
2498,86321,1986,Chungbo,이광근,,,,,86청보
2499,86346,,,천성호,Pitcher,,,,
2500,86370,,,조병천,Pitcher,,,,
2501,86410,,,김훈기,Pitcher,,,,
2502,86470,1986,Samsung,성준,,,,,86삼성
2503,86472,,,구윤,Outfielder,,,,
2504,86510,,,김성현,,,,,
2505,86520,,,이창원,Outfielder,,,,
2506,86540,,,최계영,Outfielder,,,,
2507,86570,,,오명록,Pitcher,,,,
2508,86571,,,임경택,Infielder,,,,
2509,86572,1999,Lotte,윤학길,,,,,99롯데코치
2510,86611,1986,Haitai,김평호,,,,,86해태
2511,86612,1986,Haitai,김정수,,,,,86해태
2512,86620,2000,SK,이건열,,,,,00SK코치
2513,86622,,,이우상,Pitcher,,,,
2514,86660,,,장채근,,,,,
2515,86669,,,조도연,Pitcher,,,,
2516,86670,,,차동철,Pitcher,,,,
2517,86671,,,강상진,Pitcher,,,,
2518,86672,1986,Haitai,신동수,,,,,86해태
2519,86711,,,김상국,Catcher,,,,
2520,86712,,,김종문,Catcher,,,,
2521,86716,1986,Binggrae,김수길,,,,,86빙그레
2522,86718,1986,Binggrae,전대영,,,,,86빙그레
2523,86722,1986,Binggrae,이상군,,,,,86빙그레
2524,86724,1994,Hanwha,이강돈,,,,,94한화
2525,86770,,,한희민,,,,,
2526,86774,,,유해덕,Pitcher,,,,
2527,86778,,,임재준,Pitcher,,,,
2528,86779,,,손문곤,Pitcher,,,,
2529,86780,,,강정길,,,,,
2530,86781,,,고원부,Outfielder,,,,
2531,86799,,,조호표,Infielder,,,,
2532,86800,,,김경갑,Infielder,,,,
2533,86992,,,김강익,Pitcher,,,,
2534,86993,,,김대현,Pitcher,,,,
2535,86994,,,김연철,Pitcher,,,,
2536,86995,,,민문식,Pitcher,,,,
2537,87012,,,김호인,Outfielder,,,,
2538,87013,,,조종규,Catcher,,,,
2539,87110,1990,LG,김영직,,,,,90LG
2540,87230,,,박현영,Catcher,,,,
2541,87270,,,안대환,Outfielder,,,,
2542,87322,,,이연수,Outfielder,,,,
2543,87340,1987,Chungbo,최창호,,,,87 청보 2차,87청보
2544,87410,,,김종갑,Outfielder,,,,
2545,87412,,,김정수,Outfielder,,,,
2546,87413,,,김성길,Pitcher,,,,
2547,87420,,,이척기,Pitcher,,,,
2548,87421,,,이현택,Infielder,,,,
2549,87430,,,최진영,Pitcher,,,,
2550,87460,,,장태수,Pitcher,,,,
2551,87470,1987,Samsung,류중일,,,,,87삼성
2552,87510,,,김종석,Pitcher,,,,
2553,87520,,,이재성,Infielder,,,,
2554,87531,,,박태호,Infielder,,,,
2555,87550,,,정국헌,Outfielder,,,,
2556,87570,1987,Lotte,전종화,,,,,87롯데
2557,87610,,,김만후,,,,,
2558,87630,1987,Haitai,박철우,,,,87 해태 1차,87해태
2559,87670,1987,Haitai,백인수,,,,87 해태 1차,87해태
2560,87671,,,조재환,Outfielder,,,,
2561,87672,,,송유석,Pitcher,,,,
2562,87710,,,김대중,Pitcher,,,,
2563,87720,,,이동석,Pitcher,,,,
2564,87721,1987,Binggrae,이정훈,,,,87 빙그레 2차,87빙그레
2565,87722,,,이중화,Outfielder,,,,
2566,87750,,,정상진,Outfielder,,,,
2567,87760,1987,Binggrae,장종훈,,,,,87빙그레
2568,87771,,,조용호,Outfielder,,,,
2569,88110,,,김상호,Outfielder,,,,
2570,88120,,,이국성,Pitcher,,,,
2571,88121,,,이용철,Pitcher,,,,
2572,88170,,,문병권,Pitcher,,,,
2573,88210,,,김원식,Infielder,,,,
2574,88211,,,김용희,Infielder,,,,
2575,88250,,,정삼룡,Infielder,,,,
2576,88271,,,길홍규,Infielder,,,,
2577,88272,,,서일권,Outfielder,,,,
2578,88273,,,하창우,Pitcher,,,,
2579,88274,1988,OB,송재박,,,,,88OB
2580,88275,,,강규성,Pitcher,,,,
2581,88308,,,김일부,Pitcher,,,,
2582,88310,,,김진규,Outfielder,,,,
2583,88320,,,이상구,Pitcher,,,,
2584,88330,,,박상범,Pitcher,,,,
2585,88331,,,박상국,Infielder,,,,
2586,88332,,,박정현,Pitcher,,,,
2587,88371,,,신완근,Pitcher,,,,
2588,88372,,,유동효,Infielder,,,,
2589,88373,,,곽권희,Outfielder,,,,
2590,88374,,,원원근,Infielder,,,,
2591,88376,,,여태구,Outfielder,,,,
2592,88420,,,이주헌,Pitcher,,,,
2593,88450,,,정윤수,Pitcher,,,,
2594,88470,,,홍성연,Pitcher,,,,
2595,88478,,,정용생,Pitcher,,,,
2596,88510,1988,Lotte,김응국,,,,,88롯데
2597,88570,,,구명근,Pitcher,,,,
2598,88571,2001,SK,고정식,,,,,01SK코치
2599,88572,,,서정용,Pitcher,,,,
2600,88611,1988,Haitai,김성규,,,,,88해태
2601,88670,,,서창기,Infielder,,,,
2602,88710,,,김광윤,Catcher,,,,
2603,88711,,,김홍명,Pitcher,,,,
2604,88750,,,장정순,Pitcher,,,,
2605,88751,,,안성수,Pitcher,,,,
2606,88770,1988,Binggrae,한용덕,,,,,88빙그레
2607,88771,,,곽동열,Infielder,,,,
2608,88772,,,조양근,Infielder,,,,
2609,88773,,,오효근,Infielder,,,,
2610,88774,,,지성규,Pitcher,,,,
2611,89110,,,김덕근,Pitcher,,,,
2612,89111,,,김기범,Pitcher,,,,
2613,89120,,,이승범,Infielder,,,,
2614,89131,,,박성훈,Infielder,,,,
2615,89142,1989,MBC,최훈재,,,,,89MBC
2616,89170,,,한명수,Pitcher,,,,
2617,89172,,,나웅,Outfielder,,,,
2618,89173,,,전태건,Pitcher,,,,
2619,89174,,,배현우,Pitcher,,,,
2620,89175,1989,MBC,노찬엽,,,,,89MBC
2621,89211,,,김동현,Pitcher,,,,
2622,89212,,,김보선,Pitcher,,,,
2623,89214,,,김종석,Outfielder,,,,
2624,89220,,,이진,Pitcher,,,,
2625,89221,1989,OB,이명수,,,,,89OB
2626,89230,,,김진규,Pitcher,,,,
2627,89269,,,김형균,Pitcher,,,,
2628,89270,1989,OB,구동우,,,,,89OB
2629,89271,,,홍길남,Pitcher,,,,
2630,89272,,,곽연수,Outfielder,,,,
2631,89273,,,송명철,Catcher,,,,
2632,89310,,,김진한,Catcher,,,,
2633,89311,,,김풍기,Infielder,,,,
2634,89321,,,이희성,Outfielder,,,,
2635,89330,,,박은진,Pitcher,,,,
2636,89331,1989,Pacific,박준태,,,,,89태평양
2637,89350,,,정명진,Pitcher,,,,
2638,89351,1989,Pacific,정명원,,,,89 태평양 2차,89태평양
2639,89370,,,노민승,Pitcher,,,,
2640,89371,,,허정욱,Pitcher,,,,
2641,89372,,,윤성훈,Infielder,,,,
2642,89397,,,조진구,Pitcher,,,,
2643,89410,1989,Samsung,김상엽,,,,,89삼성
2644,89420,,,이종옥,Infielder,,,,
2645,89430,,,박용준,Pitcher,,,,
2646,89431,,,박정은,Pitcher,,,,
2647,89440,2015,Doosan,최해명,,,,,15두산코치
2648,89450,,,정존수,Catcher,,,,
2649,89470,,,유명선,Pitcher,,,,
2650,89471,,,송광훈,Pitcher,,,,
2651,89475,1989,Samsung,강기웅,,,,,89삼성
2652,89476,,,강영수,Outfielder,,,,
2653,89477,,,나광남,Outfielder,,,,
2654,89478,,,강종필,Outfielder,,,,
2655,89511,,,김청수,Pitcher,,,,
2656,89512,,,김선일,Catcher,,,,
2657,89513,1989,Lotte,김인호,,,,,89롯데
2658,89514,,,김상우,Outfielder,,,,
2659,89520,,,이상번,Pitcher,,,,
2660,89522,1989,Lotte,이종운,,,,,89롯데
2661,89570,,,서호진,Pitcher,,,,
2662,89572,,,현남수,Infielder,,,,
2663,89573,,,윤동배,Pitcher,,,,
2664,89610,,,김정훈,Pitcher,,,,
2665,89611,,,김태완,Outfielder,,,,
2666,89620,1989,Haitai,이강철,,,,89 해태 1차,89해태
2667,89621,1989,Haitai,이광우,,,,89 해태 1차,89해태
2668,89622,,,이경복,Infielder,,,,
2669,89630,,,박병호,Catcher,,,,
2670,89651,,,정동해,Pitcher,,,,
2671,89660,,,장호익,Catcher,,,,
2672,89670,1989,Haitai,조계현,,,,,89해태
2673,89672,,,강태원,Pitcher,,,,
2674,89673,,,유창균,Pitcher,,,,
2675,89674,,,윤재호,Infielder,,,,
2676,89675,,,문승훈,Outfielder,,,,
2677,89710,,,김락기,Pitcher,,,,
2678,89712,,,김용선,Infielder,,,,
2679,89720,,,이은승,Pitcher,,,,
2680,89721,,,이종호,,,,,
2681,89730,,,박선일,Catcher,,,,
2682,89770,1989,Binggrae,송진우,,,,88 빙그레 1차,89빙그레
2683,89771,,,진정필,Pitcher,,,,
2684,89772,,,손창현,Pitcher,,,,
2685,89773,,,원근호,Pitcher,,,,
2686,89775,,,성군철,Outfielder,,,,
2687,89776,,,손경호,Infielder,,,,
2688,89777,,,황대연,,,,,
2689,89778,1989,Binggrae,강석천,,,,89 빙그레 1차,89빙그레
2690,89784,,,정종헌,Pitcher,,,,
2691,90000,,,최달호,Catcher,,,,
2692,90001,,,정인조,Pitcher,,,,
2693,90002,,,김기완,Pitcher,,,,
2694,90003,,,구대진,Pitcher,,,,
2695,90004,,,김석기,,,,,
2696,90012,,,박종철,Pitcher,,,,
2697,90013,,,최한림,Pitcher,,,,
2698,90018,,,공봉구,Infielder,,,,
2699,90020,,,최해식,,,,,
2700,90023,,,김영운,Infielder,,,,
2701,90025,1990,SBW,김호,,,,90 쌍방울 특별지명,90쌍방울
2702,90210,,,김만조,Pitcher,,,,
2703,90211,,,권영구,Pitcher,,,,
2704,90212,,,강형석,Outfielder,,,,
2705,90213,1990,OB,김상진,,,,90 OB 2차,90OB
2706,90214,1990,OB,김태형,,,,90 OB 대졸신인,90OB
2707,90220,,,손병희,Pitcher,,,,
2708,90250,,,임형석,Infielder,,,,
2709,90251,,,서준룡,Infielder,,,,
2710,90261,,,조정수,Pitcher,,,,
2711,90272,,,정재호,Catcher,,,,
2712,90282,,,최덕현,Catcher,,,,
2713,90283,,,최치용,Catcher,,,,
2714,90285,,,최재룡,Outfielder,,,,
2715,90310,,,김력,Pitcher,,,,
2716,90311,,,김민태,Pitcher,,,,
2717,90312,1991,Pacific,가내영,Pitcher,,,,91태평양
2718,90313,1990,Pacific,김경기,,,,,90태평양
2719,90314,,,강호규,Outfielder,,,,
2720,90315,,,권준헌,Pitcher,,,,
2721,90340,1990,Pacific,임진수,,,,,90태평양
2722,90347,,,강광회,Outfielder,,,,
2723,90350,1990,Pacific,조웅천,,,,90 태평양 2차 5라운드,90태평양
2724,90351,,,조영상,Pitcher,,,,
2725,90371,,,최광천,Catcher,,,,
2726,90372,,,최용철,Infielder,,,,
2727,90412,,,김성일,Outfielder,,,,
2728,90413,,,김종철,Pitcher,,,,
2729,90414,,,김성재,Infielder,,,,
2730,90415,1990,LG,김선진,,,,90 LG 2차,90LG
2731,90416,,,김성준,Pitcher,,,,
2732,90418,,,구동환,Outfielder,,,,
2733,90419,1990,LG,김동수,,,,90 LG 1차,90LG
2734,90460,,,이병훈,Outfielder,,,,
2735,90475,,,조필현,Outfielder,,,,
2736,90480,,,장주덕,Infielder,,,,
2737,90490,,,최우석,Pitcher,,,,
2738,90510,,,강민기,Pitcher,,,,
2739,90511,,,김도형,Pitcher,,,,
2740,90512,,,김창기,Pitcher,,,,
2741,90513,,,김병수,Outfielder,,,,
2742,90514,,,김종헌,Outfielder,,,,
2743,90521,,,이지환,Infielder,,,90 롯데 고졸신인,
2744,90522,,,이동채,Infielder,,,,
2745,90532,,,박동희,Pitcher,,,,
2746,90550,,,전봉석,Catcher,,,,
2747,90571,,,손길호,Infielder,,,,
2748,90574,,,안명호,Catcher,,,,
2749,90580,,,유충돌,Infielder,,,,
2750,90581,1990,Lotte,공필성,,,,90 롯데 1차,90롯데
2751,90611,,,김병두,Infielder,,,,
2752,90613,,,강대성,Pitcher,,,,
2753,90615,,,김형택,Pitcher,,,,
2754,90643,,,박현수,Outfielder,,,,
2755,90656,,,양민석,Outfielder,,,,
2756,90658,,,이호성,Outfielder,,,,
2757,90660,1990,Haitai,정회열,,,,,90해태
2758,90670,,,서정필,Pitcher,,,,
