playerID,birthYear,birthMonth,birthDay,nationality,nameLast,nameFirst,nameGiven,weight,height,bats,throws,position
72220,1979,5,20,Korea,Yoo,Jae-Ung,Yoo Jae-Ung,203,72,L,R,Outfielder
72253,1983,5,21,Korea,Lee,Gyeong-Hwan,Lee Gyeong-Hwan,214,70,R,R,
72261,1983,4,28,Korea,Hwang,Deok-Gyun,Hwang Deok-Gyun,185,71,R,R,Pitcher
72268,1976,8,11,Korea,Kim,Hak-Jae,Kim Hak-Jae,168,68,R,R,Infielder
72303,1979,3,21,Korea,Kim,Min-U,Kim Min-U,203,72,R,R,
72312,1979,8,12,Korea,Kang,Gwi-Tae,Kang Gwi-Tae,194,72,R,R,Catcher
72313,1980,1,10,Korea,Cho,Jae-Ho,Cho Jae-Ho,185,70,L,L,
72314,1978,5,15,Korea,Park,U-Ho,Park U-Ho,185,71,R,R,Outfielder
72321,1983,12,8,Korea,Bae,Him-Chan,Bae Him-Chan,201,73,R,R,Pitcher
72322,1969,6,21,USA,Paul,Greg,Paul Greg,198,73,L,L,Infielder
72324,1983,9,17,Korea,Heo,Ung,Heo Ung,185,70,R,R,Catcher
72325,1977,4,23,Korea,Kang,Byeong-Sik,Kang Byeong-Sik,201,72,L,R,
72333,1979,5,28,Korea,Lee,Dae-Hwan,Lee Dae-Hwan,198,73,R,R,
72337,1972,4,25,USA,Franklin,Tony,Franklin Tony,207,71,R,R,Infielder
72340,1979,6,15,Korea,Choi,Hwan-In,Choi Hwan-In,185,72,R,R,Pitcher
72342,1977,5,27,Dominica Republic,Torres,Alex,Torres Alex,179,73,R,R,Pitcher
72350,1973,3,13,Dominica Republic,Veras,Jose,Veras Jose,176,74,R,R,Pitcher
72351,1979,3,17,Korea,Cho,Yong-Jun,Cho Yong-Jun,159,69,R,R,Pitcher
72412,1967,10,29,Mexico,Elvira,Oscar,Elvira Oscar,181,70,L,L,Pitcher
72427,1979,7,8,Korea,Hyeon,Jae-Yun,Hyeon Jae-Yun,176,69,R,R,Catcher
72428,1970,9,16,USA,Patrick,Mike,Patrick Mike,223,72,R,R,Pitcher
72432,1977,7,16,Korea,Park,Bong-Su,Park Bong-Su,198,73,L,L,Outfielder
72443,1983,12,16,Korea,Choi,Hyeong-U,Choi Hyeong-U,234,71,L,R,Outfielder
72447,1983,11,6,Korea,Kwon,Hyeok,Kwon Hyeok,227,76,L,L,Pitcher
72448,1983,9,24,Korea,Lee,Tae-Ho,Lee Tae-Ho,176,72,L,L,Outfielder
72452,1979,1,23,Korea,Lee,Jun-Min,Lee Jun-Min,176,69,R,R,Catcher
72454,1979,8,16,Korea,Kwon,O-Won,Kwon O-Won,187,73,R,R,
72456,1983,12,1,Korea,Son,Ju-In,Son Ju-In,181,70,R,R,
72458,1983,9,1,Korea,Lim,Se-Eop,Lim Se-Eop,181,71,R,R,Outfielder
72461,1983,9,7,Korea,No,Byeong-O,No Byeong-O,227,71,R,R,
72463,1983,10,1,Korea,An,Ji-Man,An Ji-Man,183,71,R,R,Pitcher
72466,1983,7,27,Korea,Cho,Dong-Chan,Cho Dong-Chan,176,71,R,R,
72513,1968,4,9,USA,Magee,Paul,Magee Paul,209,75,L,L,Pitcher
72522,1979,12,21,Korea,Heo,Il-Sang,Heo Il-Sang,194,69,R,R,
72523,1983,2,8,Korea,Ko,Hyo-Jun,Ko Hyo-Jun,179,70,L,L,Pitcher
72535,1982,6,3,Korea,Lee,Myeong-U,Lee Myeong-U,216,73,L,L,Pitcher
72543,1965,3,18,Dominica Republic,Veroa,Julio,Veroa Julio,209,71,R,R,Outfielder
72546,1983,7,5,Korea,Moon,Gyu-Hyeon,Moon Gyu-Hyeon,212,72,R,R,
72548,1979,5,27,Korea,Kim,Jeong-Hyeon,Kim Jeong-Hyeon,198,72,R,R,Infielder
72551,1979,3,2,Korea,Lee,Jeong-Min,Lee Jeong-Min,198,72,R,R,
72553,1969,1,7,USA,Hatcher,Billy,Hatcher Billy,231,73,R,R,Outfielder
72554,1976,10,20,Korea,Kim,Pung-Cheol,Kim Pung-Cheol,185,72,R,R,Pitcher
72556,1976,10,14,Korea,Shin,Won-Ju,Shin Won-Ju,163,74,R,R,Pitcher
72559,1983,12,31,Korea,Shin,Jong-Gil,Shin Jong-Gil,192,72,L,R,Outfielder
72562,1979,6,11,Korea,Byeon,In-Jae,Byeon In-Jae,205,73,R,R,Pitcher
72606,1980,2,21,Korea,Lee,Hyeon-Gon,Lee Hyeon-Gon,183,72,R,R,
72623,1979,6,8,Korea,Cho,Min-Cheol,Cho Min-Cheol,185,71,R,R,Catcher
72627,1979,7,22,Korea,Kang,Cheol-Min,Kang Cheol-Min,209,75,R,R,
72641,1983,3,7,Korea,Kim,Jin-U,Kim Jin-U,243,76,R,R,Pitcher
72643,1983,6,4,Korea,Moon,Su-Ho,Moon Su-Ho,187,73,L,L,Pitcher
72649,1983,9,8,Korea,Shin,Yong-Un,Shin Yong-Un,159,71,R,R,Pitcher
72650,1969,12,17,Dominica Republic,Pemberton,Mike,Pemberton Mike,190,73,R,R,Outfielder
72653,1968,11,13,USA,Kiefer,John,Kiefer John,201,76,R,R,Pitcher
72654,1964,7,3,USA,Newson,Warren,Newson Warren,203,67,L,L,Outfielder
72659,1972,11,11,USA,Rios,Danny,Rios Danny,198,74,R,R,Pitcher
72720,1982,6,20,Korea,Yoo,Hye-Jeong,Yoo Hye-Jeong,163,72,R,R,Pitcher
72736,1975,5,20,Mexico,Garcia,Karim,Garcia Karim,172,71,R,R,Infielder
72739,1984,2,15,Korea,Shin,Ju-Yeong,Shin Ju-Yeong,190,73,R,R,Pitcher
72742,1979,12,18,Korea,Chae,Sang-Byeong,Chae Sang-Byeong,209,72,R,R,
72743,1983,5,25,Korea,Jung,Byeong-Hui,Jung Byeong-Hui,181,70,R,R,Pitcher
72749,1979,3,13,Korea,Ma,Jeong-Gil,Ma Jeong-Gil,198,68,R,R,
72752,1979,6,27,Korea,Cho,Hyeon-Su,Cho Hyeon-Su,183,71,L,L,Outfielder
72756,1966,7,23,Panama,Picota,Einar,Picota Einar,209,73,R,R,Pitcher
72765,1979,5,21,Korea,Song,Hyeok,Song Hyeok,187,72,L,R,Outfielder
72801,1982,4,5,Korea,Je,Chun-Mo,Je Chun-Mo,201,75,R,R,
72813,1983,2,25,Korea,Park,Chang-Geun,Park Chang-Geun,187,73,R,R,Pitcher
72819,1983,3,25,Korea,Park,Du-Il,Park Du-Il,168,72,R,R,Infielder
72822,1983,6,17,Korea,Seo,Seong-Jong,Seo Seong-Jong,229,72,R,R,Infielder
72824,1974,11,2,Dominica Republic,Fernandez,Jose Miguel,Fernandez Jose Miguel,194,74,R,R,Infielder
72838,1971,7,29,USA,Ruffin,Bruce,Ruffin Bruce,170,76,R,R,Pitcher
72850,1978,5,31,Korea,Kim,Jae-Gu,Kim Jae-Gu,187,69,L,L,Infielder
72852,1979,8,20,Korea,Yoon,Hyeong-Guk,Yoon Hyeong-Guk,176,69,R,R,Infielder
72859,1975,10,8,USA,Inglin,Paul,Inglin Paul,185,71,R,R,Outfielder
72860,1981,8,21,Korea,Lee,Dae-Su,Lee Dae-Su,165,69,R,R,
72862,1983,9,23,Korea,Yoon,Gil-Hyeon,Yoon Gil-Hyeon,187,72,R,R,Pitcher
72918,1979,6,16,Korea,Son,Yong-Su,Son Yong-Su,172,70,R,R,Pitcher
73113,1984,3,31,Korea,Park,Gyeong-Su,Park Gyeong-Su,176,70,R,R,Infielder
73117,1985,1,21,Korea,Woo,Gyu-Min,Woo Gyu-Min,165,72,R,R,Pitcher
73123,1971,5,6,Dominica Republic,Alcantara,Izzy,Alcantara Izzy,198,75,R,R,Outfielder
73136,1984,7,13,Korea,Lee,Seong-Yeol,Lee Seong-Yeol,225,73,L,R,
73153,1983,7,19,Korea,Lee,Dae-Hyeong,Lee Dae-Hyeong,172,72,L,L,Outfielder
73156,1984,7,31,Korea,Lee,Gyeong-Min,Lee Gyeong-Min,172,72,R,R,Pitcher
73166,1981,2,13,Korea,Jung,Jae-Bok,Jung Jae-Bok,231,76,R,R,
73168,1979,7,1,Japan,Kim,Yu-jin,Kim Yu-jin,190,72,L,L,Pitcher
73209,1984,6,14,Korea,Na,Ju-Hwan,Na Ju-Hwan,185,71,R,R,
73211,1984,3,11,Korea,No,Gyeong-Eun,No Gyeong-Eun,220,74,R,R,Pitcher
73213,1980,10,19,Korea,Son,Si-Heon,Son Si-Heon,161,68,R,R,
73224,1984,7,23,Korea,Kim,Man-Yun,Kim Man-Yun,174,72,R,R,Outfielder
73226,1981,1,12,Korea,Kim,Seong-Bae,Kim Seong-Bae,190,71,R,R,Pitcher
73228,1984,10,14,Korea,Jeon,Byeong-Du,Jeon Byeong-Du,170,71,L,L,
73229,1967,6,3,Japan,Iriki,Satoshi,Iriki Satoshi,176,70,R,R,Pitcher
73231,1980,5,16,Korea,Baek,Seung-Hun,Baek Seung-Hun,165,69,R,R,Infielder
73232,1980,5,8,Korea,Jung,Jong-Su,Jung Jong-Su,194,70,R,R,Catcher
73233,1972,6,5,USA,Coolbaugh,Scott,Coolbaugh Scott,185,73,R,R,Infielder
73241,1980,1,1,Korea,Jung,Jae-Hun,Jung Jae-Hun,183,70,R,R,
73246,1980,11,21,Korea,Baek,Dae-Un,Baek Dae-Un,198,72,L,L,Outfielder
73248,1981,2,11,Korea,Kim,Seung-Hoe,Kim Seung-Hoe,187,70,R,R,Pitcher
73306,1984,3,17,Korea,Ji,Seok-Hun,Ji Seok-Hun,179,71,R,R,
73317,1980,3,14,Korea,Shin,Dong-Min,Shin Dong-Min,183,73,R,R,Pitcher
73322,1971,7,27,USA,Bowers,Larry,Bowers Larry,220,77,R,R,Pitcher
73324,1974,4,21,USA,Brumbaugh,Cliff,Brumbaugh Cliff,198,73,R,R,Outfielder
73339,1980,6,18,Korea,Lee,Jong-Uk,Lee Jong-Uk,172,69,L,L,
73342,1980,7,10,Korea,Lee,Taek-Geun,Lee Taek-Geun,196,72,R,R,Outfielder
73343,1984,6,30,Korea,No,Hwan-Su,No Hwan-Su,181,71,L,L,Pitcher
73363,1981,2,11,Korea,Kwon,Do-Yeong,Kwon Do-Yeong,183,70,R,R,
73409,1980,10,25,Korea,Kang,Myeong-Gu,Kang Myeong-Gu,154,71,L,R,
73413,1979,6,3,Korea,Lim,Dong-Gyu,Lim Dong-Gyu,214,73,R,R,Pitcher
73419,1979,9,30,Korea,Kim,Mun-Su,Kim Mun-Su,172,71,R,R,Pitcher
73424,1974,11,1,USA,Ryan,Pat,Ryan Pat,201,75,R,R,Pitcher
73438,1985,2,17,Korea,Kim,Yeong-Bok,Kim Yeong-Bok,216,73,R,R,Infielder
73455,1983,2,3,Korea,Kwak,Yong-Seop,Kwak Yong-Seop,229,74,L,L,Infielder
73468,1980,8,7,Korea,Heo,Yeon-Cheol,Heo Yeon-Cheol,170,71,R,R,Outfielder
73503,1966,4,14,Puerto Rico,Boy,Darryl,Boy Darryl,205,72,L,R,Outfielder
73508,1980,5,8,Korea,Lee,Seok-Man,Lee Seok-Man,172,70,R,R,Pitcher
73513,1980,8,23,Korea,Jung,Bo-Myeong,Jung Bo-Myeong,176,69,R,R,
73521,1984,7,28,Korea,Kim,Hwi-Gon,Kim Hwi-Gon,187,74,R,R,Pitcher
73537,1980,12,16,Korea,Yang,Seong-Je,Yang Seong-Je,183,72,R,R,Pitcher
73540,1965,11,20,Japan,Mitsuyama,Hidekazu ,Mitsuyama Hidekazu ,207,73,R,R,Catcher
73543,1984,6,26,Korea,Park,Jeong-Jun,Park Jeong-Jun,192,73,L,L,Outfielder
73559,1969,6,4,Venezuela,Perez,Tony,Perez Tony,229,76,R,R,Outfielder
73563,1980,11,7,Korea,Lee,In-Gu,Lee In-Gu,207,73,L,R,Outfielder
73564,1975,9,24,Dominica Republic,Ision,Luis,Ision Luis,209,73,R,R,Outfielder
73565,1980,1,17,Korea,Kim,Ju-Yong,Kim Ju-Yong,220,73,R,R,Outfielder
73567,1980,8,14,Korea,Cho,In-Sin,Cho In-Sin,192,72,R,R,Infielder
73602,1981,1,26,Korea,Cha,Il-Mok,Cha Il-Mok,179,69,R,R,
73604,1984,4,1,Korea,Kim,Ju-Ho,Kim Ju-Ho,174,72,L,R,Infielder
73606,1984,3,21,Korea,Seo,Dong-Uk,Seo Dong-Uk,218,74,R,R,
73629,1984,11,3,Korea,Ko,U-Seok,Ko U-Seok,194,72,R,R,Pitcher
73632,1984,10,9,Korea,Lim,Jun-Hyeok,Lim Jun-Hyeok,220,72,R,R,Pitcher
73653,1975,10,3,Canada,Johnson,Mike,Johnson Mike,170,74,R,R,Pitcher
73654,1984,7,11,Korea,Lee,Jeong-Sang,Lee Jeong-Sang,172,70,L,L,Outfielder
73657,1983,5,29,Korea,Cho,Tae-Su,Cho Tae-Su,194,72,R,R,Pitcher
73666,1980,12,24,Korea,Choi,Dong-Rak,Choi Dong-Rak,161,70,R,R,Outfielder
73703,1980,6,3,Korea,Han,Sang-Hun,Han Sang-Hun,172,69,L,R,Infielder
73713,1984,8,28,Korea,Maeng,Jin-Guk,Maeng Jin-Guk,172,71,R,R,Infielder
73720,1980,12,6,Korea,Moon,Yong-Min,Moon Yong-Min,170,68,L,L,Pitcher
73725,1981,1,31,Korea,Lee,Yang-Gi,Lee Yang-Gi,198,72,R,R,
73732,1978,5,3,Japan,Takayama,Tomoyuki ,Takayama Tomoyuki ,194,72,R,R,Infielder
73736,1980,12,11,Korea,Shin,Min-Gi,Shin Min-Gi,203,68,L,R,
73738,1984,11,19,Korea,An,Yeong-Myeong,An Yeong-Myeong,198,72,R,R,Pitcher
73746,1975,10,19,Venezuela,Estrada,Luis,Estrada Luis,174,72,L,L,Pitcher
73747,1972,4,14,Dominica Republic,Mejia,Carlos,Mejia Carlos,201,71,R,R,Infielder
73750,1984,7,28,Korea,Yoon,Gyu-Jin,Yoon Gyu-Jin,201,74,R,R,
73757,1984,4,5,Korea,Choi,Min-Jun,Choi Min-Jun,174,71,L,L,Outfielder
73801,1984,3,17,Korea,Song,Eun-Beom,Song Eun-Beom,205,72,R,R,Pitcher
73823,1972,11,7,USA,Smith,Josh,Smith Josh,165,70,R,R,Pitcher
73824,1980,8,15,Korea,Choi,Gyeong-Cheol,Choi Gyeong-Cheol,198,72,R,R,
73825,1980,8,13,Korea,Lee,Yeong-Uk,Lee Yeong-Uk,205,75,R,R,
73827,1980,5,26,Korea,Kim,Hyeong-Cheol,Kim Hyeong-Cheol,174,69,L,R,Infielder
73830,1975,8,16,Korea,Cho,Jin-Ho,Cho Jin-Ho,216,75,R,R,
73848,1971,9,29,Venezuela,Diaz,Lewin,Diaz Lewin,190,70,R,R,Infielder
73853,1980,6,26,Korea,Song,Su-Geun,Song Su-Geun,183,71,R,R,Outfielder
73856,1984,1,20,Korea,Yang,Seung-Hak,Yang Seung-Hak,203,74,R,R,Outfielder
74103,1981,8,14,Korea,Park,Gi-Nam,Park Gi-Nam,176,69,R,R,
74123,1970,2,1,Venezuela,Furtado,Luis,Furtado Luis,194,74,R,R,Pitcher
74124,1974,8,19,USA,Cooper,Jack,Cooper Jack,198,72,R,R,Pitcher
74125,1967,11,24,USA,Martin,Jason,Martin Jason,216,74,L,L,Outfielder
74130,1981,5,19,Korea,Min,Gyeong-Su,Min Gyeong-Su,198,73,L,L,Pitcher
74139,1986,1,28,Korea,Jang,Jin-Yong,Jang Jin-Yong,203,74,R,R,
74146,1981,3,3,Korea,Son,Gi-Hyeon,Son Gi-Hyeon,179,71,R,R,Pitcher
74148,1985,2,25,Korea,Lee,Si-Chan,Lee Si-Chan,185,72,R,R,Infielder
74158,1981,9,19,Korea,Kim,Tae-Wan,Kim Tae-Wan,179,69,R,R,Infielder
74160,1981,9,16,Korea,Song,Hyeon-U,Song Hyeon-U,181,71,R,R,Pitcher
74163,1985,8,26,Korea,Lee,Yong-Gyu,Lee Yong-Gyu,163,67,L,L,
74167,1981,2,9,Korea,Shim,Su-Chang,Shim Su-Chang,187,73,R,R,Pitcher
74169,1982,2,3,Korea,Heo,Yong,Heo Yong,192,74,R,R,Outfielder
74206,1985,3,21,Korea,Kim,Jae-Ho,Kim Jae-Ho,165,71,R,R,Infielder
74215,1985,9,4,Korea,Yoon,Seok-Min,Yoon Seok-Min,194,71,R,R,Infielder
74219,1985,3,7,Korea,Lee,Gyeong-Min,Lee Gyeong-Min,183,72,R,R,Pitcher
74223,1981,4,9,Korea,Yong,Deok-Han,Yong Deok-Han,181,69,R,R,
74229,1980,7,10,Korea,Kim,Su-Hun,Kim Su-Hun,159,71,R,R,Pitcher
74239,1981,5,5,Korea,Hong,Ma-Tae,Hong Ma-Tae,185,71,L,L,Pitcher
74242,1981,5,10,Korea,Bang,Seung-Jae,Bang Seung-Jae,165,70,L,R,Outfielder
74246,1985,1,5,Korea,Kim,Hye-Gyeom,Kim Hye-Gyeom,209,73,R,R,Outfielder
74247,1985,7,15,Korea,Lee,Won-Hui,Lee Won-Hui,196,73,R,R,Outfielder
74256,1984,3,4,Korea,Song,Su,Song Su,181,73,R,R,Infielder
74260,1985,9,4,Korea,Kim,Mu-Hak,Kim Mu-Hak,176,72,R,R,Pitcher
74304,1985,7,8,Korea,Choi,Hyeon-Jong,Choi Hyeon-Jong,187,71,R,R,Outfielder
74336,1969,12,9,USA,Peery,Mike,Peery Mike,198,73,R,R,Pitcher
74339,1981,7,1,Korea,Yoo,Han-Jun,Yoo Han-Jun,214,73,R,R,
74346,1984,4,13,Korea,Lee,Seung-Ju,Lee Seung-Ju,163,71,L,R,Outfielder
74358,1985,8,7,Korea,Cho,Pyeong-Ho,Cho Pyeong-Ho,185,74,R,R,Infielder
74359,1985,3,31,Korea,Oh,Ju-Won,Oh Ju-Won,209,72,L,L,
74363,1985,4,6,Korea,Park,Geon-U,Park Geon-U,192,72,R,R,Pitcher
74402,1981,11,2,Korea,Lee,Jeong-Sik,Lee Jeong-Sik,209,72,R,R,
74429,1969,8,4,USA,O'Leary,Mike,O'Leary Mike,198,71,L,L,Outfielder
74430,1974,10,15,Dominica Republic,Lopez,Aquilino,Lopez Aquilino,198,74,R,R,Infielder
74453,1986,2,26,Korea,Chae,Hyeong-Jik,Chae Hyeong-Jik,187,72,R,R,Pitcher
74454,1981,10,8,Korea,Yoon,Seong-Hwan,Yoon Seong-Hwan,194,72,R,R,Pitcher
74458,1973,6,24,USA,Hodges,Bill,Hodges Bill,201,76,R,R,Pitcher
74460,1985,3,15,Korea,An,Tae-Yeong,An Tae-Yeong,205,73,L,R,Infielder
74465,1985,6,22,Korea,Park,Seok-Min,Park Seok-Min,194,70,R,R,
74513,1985,7,31,Korea,Jang,Won-Jun,Jang Won-Jun,187,72,L,L,Pitcher
74529,1986,1,12,Korea,Kim,Su-Hwa,Kim Su-Hwa,201,74,R,R,Pitcher
74534,1971,11,15,USA,Lyon,Brandon,Lyon Brandon,209,74,L,L,Outfielder
74540,1985,8,18,Korea,Kang,Min-Ho,Kang Min-Ho,220,73,R,R,Catcher
74543,1985,5,17,Korea,Choi,Dae-Seong,Choi Dae-Seong,234,72,R,R,Pitcher
74548,1985,7,17,Korea,Lee,Jeong-Dong,Lee Jeong-Dong,198,71,R,R,Pitcher
74556,1985,12,15,Korea,Heo,Jun-Hyeok,Heo Jun-Hyeok,198,71,R,R,Pitcher
74559,1981,5,22,Korea,Hwang,I-Gap,Hwang I-Gap,203,72,L,L,Infielder
74560,1985,10,3,Korea,Kim,Jong-Seong,Kim Jong-Seong,181,72,R,R,Outfielder
74562,1982,2,9,Korea,Seong,Min-Guk,Seong Min-Guk,179,68,R,R,Catcher
74564,1981,12,24,Korea,Seo,Jeong-Ho,Seo Jeong-Ho,205,73,R,R,Outfielder
74565,1981,3,10,Korea,Park,Jin-Hwan,Park Jin-Hwan,190,72,R,R,Infielder
74605,1985,12,15,Korea,Kim,Ju-Hyeong,Kim Ju-Hyeong,238,73,R,R,Infielder
74620,1979,11,15,Korea,Lee,Dong-Hyeon,Lee Dong-Hyeon,203,74,R,R,Pitcher
74630,1985,8,22,Korea,Park,Geun-Hong,Park Geun-Hong,198,71,L,L,Pitcher
74635,1981,12,17,Korea,Ju,Chang-Hun,Ju Chang-Hun,198,73,L,L,Infielder
74642,1981,4,30,Korea,Kim,Seong-Ho,Kim Seong-Ho,198,73,R,R,Catcher
74643,1980,7,19,Korea,Park,Gang-U,Park Gang-U,170,70,R,R,Pitcher
74647,1980,9,15,Korea,Lee,Sang-Hwa,Lee Sang-Hwa,216,71,R,R,
74650,1981,5,9,Korea,Lee,Yeong-Su,Lee Yeong-Su,198,72,R,R,
74651,1985,5,23,Korea,Kim,Seong-Gye,Kim Seong-Gye,192,75,R,R,Pitcher
74653,1973,6,10,Dominica Republic,Manon,Julio,Manon Julio,183,73,R,R,Pitcher
74704,1981,11,16,Korea,Kwon,Yeong-Geun,Kwon Yeong-Geun,161,70,R,R,Infielder
74720,1981,4,12,Korea,Cho,Mun-Gi,Cho Mun-Gi,190,72,R,R,Catcher
74723,1975,2,16,Dominica Republic,Angel,Jose,Angel Jose,220,70,R,R,Infielder
74726,1981,3,11,Korea,Cho,Yeong-Min,Cho Yeong-Min,198,69,R,R,Pitcher
74728,1985,10,3,Korea,Kim,Chang-Hun,Kim Chang-Hun,181,72,L,R,Pitcher
74729,1985,8,17,Korea,Choi,Jin-Haeng,Choi Jin-Haeng,220,74,R,R,Outfielder
74731,1985,3,25,Korea,Song,Chang-Sik,Song Chang-Sik,229,72,R,R,Pitcher
74745,1980,4,1,Korea,Ko,Dong-Jin,Ko Dong-Jin,187,72,L,L,
74746,1981,3,25,Korea,Lee,Chang-Hun,Lee Chang-Hun,143,69,R,R,Infielder
74748,1984,8,11,Korea,Jung,Jae-Won,Jung Jae-Won,185,74,R,R,Pitcher
74756,1985,8,18,Korea,Park,No-Min,Park No-Min,209,72,R,R,
74761,1980,8,12,Korea,Yoon,Gyeong-Yeong,Yoon Gyeong-Yeong,194,74,R,R,Pitcher
74817,1981,6,30,Korea,Kim,Jong-Min,Kim Jong-Min,163,69,L,L,Pitcher
74823,1985,7,17,Korea,Lim,Hun,Lim Hun,190,73,L,L,
74828,1972,3,24,Dominica Republic,Cabrera,Alex,Cabrera Alex,179,72,R,R,Pitcher
74836,1981,3,25,Korea,Choi,Hyeok-Gil,Choi Hyeok-Gil,168,70,R,R,Pitcher
74838,1985,5,17,Korea,Yoon,Hui-Sang,Yoon Hui-Sang,198,76,R,R,Pitcher
74840,1985,8,12,Korea,Park,Gwon-Su,Park Gwon-Su,172,71,R,R,Pitcher
74846,1981,7,21,Korea,Park,Jeong-Gwon,Park Jeong-Gwon,212,74,L,L,
74849,1978,9,23,Korea,Kim,Won,Kim Won,205,72,R,R,Outfielder
74857,1985,6,1,Korea,Jung,U-Ram,Jung U-Ram,183,71,L,L,
74858,1986,2,22,Korea,Ji,Hun,Ji Hun,165,71,R,R,Pitcher
75125,1986,7,10,Korea,Park,Byeong-Ho,Park Byeong-Ho,236,73,R,R,Infielder
75131,1982,4,7,Korea,Son,Sang-Jeong,Son Sang-Jeong,154,71,R,R,Pitcher
75138,1982,3,28,Korea,Shin,Jae-Ung,Shin Jae-Ung,187,71,L,L,
75143,1986,12,26,Korea,Kang,Byeong-U,Kang Byeong-U,185,72,L,R,Outfielder
75149,1986,11,18,Korea,Hong,Seong-Yong,Hong Seong-Yong,187,71,L,L,
75151,1986,7,25,Korea,Jung,Ui-Yun,Jung Ui-Yun,198,73,R,R,Outfielder
75154,1973,8,21,USA,Clear,Mark,Clear Mark,190,70,R,R,Outfielder
75155,1976,11,7,USA,Walrond,Les,Walrond Les,196,72,L,L,Pitcher
75156,1978,2,10,Dominica Republic,Mateo,Julio,Mateo Julio,209,72,R,R,Outfielder
75174,1986,11,7,Korea,Park,Ga-Ram,Park Ga-Ram,159,69,R,R,Infielder
75230,1977,2,15,USA,Randle,Brian,Randle Brian,181,72,R,R,Pitcher
75244,1986,8,15,Korea,Lee,Ho-Seong,Lee Ho-Seong,216,74,R,R,Infielder
75245,1969,10,21,USA,Smith,Josh,Smith Josh,187,73,R,R,Pitcher
75250,1982,4,1,Korea,Park,Jeong-Bae,Park Jeong-Bae,198,71,R,R,
75253,1986,9,11,Korea,Kim,Ha-Ram,Kim Ha-Ram,161,71,R,R,Infielder
75255,1987,1,5,Korea,Kim,Myeong-Je,Kim Myeong-Je,209,74,R,R,Pitcher
75258,1986,11,7,Korea,Geum,Min-Cheol,Geum Min-Cheol,192,71,L,L,Pitcher
75259,1981,4,12,Korea,Kang,Gwan-Sik,Kang Gwan-Sik,143,70,L,L,Pitcher
75261,1986,3,27,Korea,Seo,Dong-Hwan,Seo Dong-Hwan,198,73,R,R,Pitcher
75266,1983,1,7,Korea,Yoon,Seung-Gyun,Yoon Seung-Gyun,174,72,R,R,Outfielder
75268,1985,11,21,Korea,Cho,Hyeon-Geun,Cho Hyeon-Geun,163,72,L,L,Pitcher
75307,1986,3,20,Korea,Cha,Hwa-Jun,Cha Hwa-Jun,181,71,L,R,Infielder
75321,1982,3,4,Korea,Son,Seung-Rak,Son Seung-Rak,218,74,R,R,
75324,1975,5,13,USA,Callaway,Mickey,Callaway Mickey,198,73,R,R,Pitcher
75333,1970,5,14,USA,Sutton,Chris,Sutton Chris,174,71,L,L,
75334,1986,10,29,Korea,Oh,Jae-Il,Oh Jae-Il,209,74,L,L,Infielder
75340,1986,11,29,Korea,Jeon,Yu-Su,Jeon Yu-Su,209,73,L,R,Pitcher
75342,1986,4,30,Korea,Lee,Bo-Geun,Lee Bo-Geun,198,74,R,R,Pitcher
75344,1981,7,20,Korea,Heo,Jun,Heo Jun,214,72,R,R,Catcher
75347,1985,11,6,Korea,Oh,Seong-Min,Oh Seong-Min,185,71,R,R,Pitcher
75356,1981,8,13,Korea,Lee,Sang-U,Lee Sang-U,0,0,R,R,Pitcher
75392,1984,5,26,Korea,Yoo,Deok-Hyeong,Yoo Deok-Hyeong,0,0,R,R,Infielder
75404,1986,6,10,Korea,Yoo,Yong-Mok,Yoo Yong-Mok,176,70,R,R,Infielder
75421,1982,7,15,Korea,Oh,Seung-Hwan,Oh Seung-Hwan,205,70,R,R,Pitcher
75424,1981,7,13,Korea,Kwak,Dong-Hun,Kwak Dong-Hun,183,70,R,R,Pitcher
75427,1982,5,18,Korea,Baek,Jun-Yeong,Baek Jun-Yeong,194,72,L,L,Pitcher
75429,1977,2,22,Dominica Republic,Vargas,Jose,Vargas Jose,198,72,R,R,Pitcher
75441,1982,11,12,Korea,Cho,Yeong-Hun,Cho Yeong-Hun,198,73,L,L,
75442,1982,7,8,Korea,Son,Seung-Hyeon,Son Seung-Hyeon,203,73,R,R,Catcher
75443,1971,7,15,USA,Harikala,Mike,Harikala Mike,187,74,R,R,Pitcher
75444,1974,10,6,USA,Hackman,Jason,Hackman Jason,196,76,R,R,Pitcher
75458,1981,7,25,Korea,Kang,Yu-Sam,Kang Yu-Sam,220,75,R,R,Pitcher
75464,1982,9,19,Korea,Park,Seong-Hun,Park Seong-Hun,214,74,L,L,Pitcher
75523,1985,1,16,Korea,Choi,Hyeok-Gwon,Choi Hyeok-Gwon,165,72,L,L,Pitcher
75537,1985,5,3,Korea,Cho,Jeong-Hun,Cho Jeong-Hun,229,74,R,R,Pitcher
75539,1986,5,28,Korea,Lee,Jae-Yul,Lee Jae-Yul,181,70,R,R,
75551,1973,8,28,USA,Fellows,Dave,Fellows Dave,209,72,R,R,Outfielder
75554,1981,12,25,Korea,Lee,Dong-Hun,Lee Dong-Hun,194,69,R,R,
75563,1982,3,11,Korea,Hwang,Jun-Yeong,Hwang Jun-Yeong,183,70,R,R,Infielder
75566,1986,10,21,Korea,Lee,Won-Seok,Lee Won-Seok,181,71,R,R,Infielder
