playerID,birthYear,birthMonth,birthDay,birthCountry,nameLast,nameFirst,nameFull,weight,height,bats,throws
72801,1982,4,5,South Korea,Je,Chun-Mo,Chun-Mo Je,201,75,R,R
72813,1983,2,25,South Korea,Park,Chang-Geun,Chang-Geun Park,187,73,R,R
72819,1983,3,25,South Korea,Park,Du-Il,Du-Il Park,168,72,R,R
72822,1983,6,17,South Korea,Seo,Seong-Jong,Seong-Jong Seo,229,72,R,R
72824,1974,11,2,D.R,Fernandez,Jose,Jose Fernandez,194,74,R,R
72838,1971,7,29,United States,Ruffin,Johnny,Johnny Ruffin,170,76,R,R
72850,1978,5,31,South Korea,Kim,Jae-Gu,Jae-Gu Kim,187,69,L,L
72852,1979,8,20,South Korea,Yoon,Hyeong-Guk,Hyeong-Guk Yoon,176,69,R,R
72859,1975,10,8,United States,Inglin,Jeff,Jeff Inglin,185,71,R,R
72860,1981,8,21,South Korea,Lee,Dae-Su,Dae-Su Lee,165,69,R,R
72862,1983,9,23,South Korea,Yoon,Gil-Hyeon,Gil-Hyeon Yoon,187,72,R,R
72918,1979,6,16,South Korea,Son,Yong-Su,Yong-Su Son,172,70,R,R
73113,1984,3,31,South Korea,Park,Gyeong-Su,Gyeong-Su Park,176,70,R,R
73117,1985,1,21,South Korea,Woo,Gyu-Min,Gyu-Min Woo,165,72,R,R
73123,1971,5,6,D.R,Alcantara,Raul,Raul Alcantara,198,75,R,R
73136,1984,7,13,South Korea,Lee,Seong-Yeol,Seong-Yeol Lee,225,73,L,R
73153,1983,7,19,South Korea,Lee,Dae-Hyeong,Dae-Hyeong Lee,172,72,L,L
73156,1984,7,31,South Korea,Lee,Gyeong-Min,Gyeong-Min Lee,172,72,R,R
73166,1981,2,13,South Korea,Jung,Jae-Bok,Jae-Bok Jung,231,76,R,R
73168,1979,7,1,Japan,Kim,Yu-jin,Yu-jin Kim,190,72,L,L
73209,1984,6,14,South Korea,Na,Ju-Hwan,Ju-Hwan Na,185,71,R,R
73211,1984,3,11,South Korea,No,Gyeong-Eun,Gyeong-Eun No,220,74,R,R
73213,1980,10,19,South Korea,Son,Si-Heon,Si-Heon Son,161,68,R,R
73224,1984,7,23,South Korea,Kim,Man-Yun,Man-Yun Kim,174,72,R,R
73226,1981,1,12,South Korea,Kim,Seong-Bae,Seong-Bae Kim,190,71,R,R
73228,1984,10,14,South Korea,Jeon,Byeong-Du,Byeong-Du Jeon,170,71,L,L
73229,1967,6,3,Japan,Iriki,Satoshi,Satoshi Iriki,176,70,R,R
73231,1980,5,16,South Korea,Baek,Seung-Hun,Seung-Hun Baek,165,69,R,R
73232,1980,5,8,South Korea,Jung,Jong-Su,Jong-Su Jung,194,70,R,R
73233,1972,6,5,United States,Coolbaugh,Mike,Mike Coolbaugh,185,73,R,R
73241,1980,1,1,South Korea,Jung,Jae-Hun,Jae-Hun Jung,183,70,R,R
73246,1980,11,21,South Korea,Baek,Dae-Un,Dae-Un Baek,198,72,L,L
73248,1981,2,11,South Korea,Kim,Seung-Hoe,Seung-Hoe Kim,187,70,R,R
73306,1984,3,17,South Korea,Ji,Seok-Hun,Seok-Hun Ji,179,71,R,R
73317,1980,3,14,South Korea,Shin,Dong-Min,Dong-Min Shin,183,73,R,R
73322,1971,7,27,United States,Bowers,Shane,Shane Bowers,220,77,R,R
73324,1974,4,21,United States,Brumbaugh,Cliff,Cliff Brumbaugh,198,73,R,R
73339,1980,6,18,South Korea,Lee,Jong-Uk,Jong-Uk Lee,172,69,L,L
73342,1980,7,10,South Korea,Lee,Taek-Geun,Taek-Geun Lee,196,72,R,R
73343,1984,6,30,South Korea,No,Hwan-Su,Hwan-Su No,181,71,L,L
73363,1981,2,11,South Korea,Kwon,Do-Yeong,Do-Yeong Kwon,183,70,R,R
73409,1980,10,25,South Korea,Kang,Myeong-Gu,Myeong-Gu Kang,154,71,L,R
73413,1979,6,3,South Korea,Lim,Dong-Gyu,Dong-Gyu Lim,214,73,R,R
73419,1979,9,30,South Korea,Kim,Mun-Su,Mun-Su Kim,172,71,R,R
73424,1974,11,1,United States,Glynn,Ryan,Ryan Glynn,201,75,R,R
73438,1985,2,17,South Korea,Kim,Yeong-Bok,Yeong-Bok Kim,216,73,R,R
73455,1983,2,3,South Korea,Kwak,Yong-Seop,Yong-Seop Kwak,229,74,L,L
73468,1980,8,7,South Korea,Heo,Yeon-Cheol,Yeon-Cheol Heo,170,71,R,R
73503,1966,4,14,Puerto Rico,Boy,Rodriguez,Rodriguez Boy,205,72,L,R
73508,1980,5,8,South Korea,Lee,Seok-Man,Seok-Man Lee,172,70,R,R
73513,1980,8,23,South Korea,Jung,Bo-Myeong,Bo-Myeong Jung,176,69,R,R
73521,1984,7,28,South Korea,Kim,Hwi-Gon,Hwi-Gon Kim,187,74,R,R
73537,1980,12,16,South Korea,Yang,Seong-Je,Seong-Je Yang,183,72,R,R
73540,1965,11,20,Japan,Mitsuyama,Hidekazu ,Hidekazu  Mitsuyama,207,73,R,R
73543,1984,6,26,South Korea,Park,Jeong-Jun,Jeong-Jun Park,192,73,L,L
73559,1969,6,4,Venezuela,Perez,Robert,Robert Perez,229,76,R,R
73563,1980,11,7,South Korea,Lee,In-Gu,In-Gu Lee,207,73,L,R
73564,1975,9,24,D.R,Ision,Luis,Luis Ision,209,73,R,R
73565,1980,1,17,South Korea,Kim,Ju-Yong,Ju-Yong Kim,220,73,R,R
73567,1980,8,14,South Korea,Cho,In-Sin,In-Sin Cho,192,72,R,R
73602,1981,1,26,South Korea,Cha,Il-Mok,Il-Mok Cha,179,69,R,R
73604,1984,4,1,South Korea,Kim,Ju-Ho,Ju-Ho Kim,174,72,L,R
73606,1984,3,21,South Korea,Seo,Dong-Uk,Dong-Uk Seo,218,74,R,R
73629,1984,11,3,South Korea,Ko,U-Seok,U-Seok Ko,194,72,R,R
73632,1984,10,9,South Korea,Lim,Jun-Hyeok,Jun-Hyeok Lim,220,72,R,R
73653,1975,10,3,Canada,Johnson,Mike,Mike Johnson,170,74,R,R
73654,1984,7,11,South Korea,Lee,Jeong-Sang,Jeong-Sang Lee,172,70,L,L
73657,1983,5,29,South Korea,Cho,Tae-Su,Tae-Su Cho,194,72,R,R
73666,1980,12,24,South Korea,Choi,Dong-Rak,Dong-Rak Choi,161,70,R,R
73703,1980,6,3,South Korea,Han,Sang-Hun,Sang-Hun Han,172,69,L,R
73713,1984,8,28,South Korea,Maeng,Jin-Guk,Jin-Guk Maeng,172,71,R,R
73720,1980,12,6,South Korea,Moon,Yong-Min,Yong-Min Moon,170,68,L,L
73725,1981,1,31,South Korea,Lee,Yang-Gi,Yang-Gi Lee,198,72,R,R
73732,1978,5,3,Japan,Takayama,Tomoyuki ,Tomoyuki  Takayama,194,72,R,R
73736,1980,12,11,South Korea,Shin,Min-Gi,Min-Gi Shin,203,68,L,R
73738,1984,11,19,South Korea,An,Yeong-Myeong,Yeong-Myeong An,198,72,R,R
73746,1975,10,19,Venezuela,Estrada,Horacio,Horacio Estrada,174,72,L,L
73747,1972,4,14,D.R,Mejia,Roberto,Roberto Mejia,201,71,R,R
73750,1984,7,28,South Korea,Yoon,Gyu-Jin,Gyu-Jin Yoon,201,74,R,R
73757,1984,4,5,South Korea,Choi,Min-Jun,Min-Jun Choi,174,71,L,L
73801,1984,3,17,South Korea,Song,Eun-Beom,Eun-Beom Song,205,72,R,R
73823,1972,11,7,United States,Smith,Travis,Travis Smith,165,70,R,R
73824,1980,8,15,South Korea,Choi,Gyeong-Cheol,Gyeong-Cheol Choi,198,72,R,R
73825,1980,8,13,South Korea,Lee,Yeong-Uk,Yeong-Uk Lee,205,75,R,R
73827,1980,5,26,South Korea,Kim,Hyeong-Cheol,Hyeong-Cheol Kim,174,69,L,R
73830,1975,8,16,South Korea,Cho,Jin-Ho,Jin-Ho Cho,216,75,R,R
73848,1971,9,29,Venezuela,Diaz,Eddy,Eddy Diaz,190,70,R,R
73853,1980,6,26,South Korea,Song,Su-Geun,Su-Geun Song,183,71,R,R
73856,1984,1,20,South Korea,Yang,Seung-Hak,Seung-Hak Yang,203,74,R,R
74103,1981,8,14,South Korea,Park,Gi-Nam,Gi-Nam Park,176,69,R,R
74123,1970,2,1,Venezuela,Hurtado,Edwin,Edwin Hurtado,194,74,R,R
74124,1974,8,19,United States,Cooper,Brian,Brian Cooper,198,72,R,R
74125,1967,11,24,United States,Martin,Al,Al Martin,216,74,L,L
74130,1981,5,19,South Korea,Min,Gyeong-Su,Gyeong-Su Min,198,73,L,L
74139,1986,1,28,South Korea,Jang,Jin-Yong,Jin-Yong Jang,203,74,R,R
74146,1981,3,3,South Korea,Son,Gi-Hyeon,Gi-Hyeon Son,179,71,R,R
74148,1985,2,25,South Korea,Lee,Si-Chan,Si-Chan Lee,185,72,R,R
74158,1981,9,19,South Korea,Kim,Tae-Wan,Tae-Wan Kim,179,69,R,R
74160,1981,9,16,South Korea,Song,Hyeon-U,Hyeon-U Song,181,71,R,R
74163,1985,8,26,South Korea,Lee,Yong-Gyu,Yong-Gyu Lee,163,67,L,L
74167,1981,2,9,South Korea,Shim,Su-Chang,Su-Chang Shim,187,73,R,R
74169,1982,2,3,South Korea,Heo,Yong,Yong Heo,192,74,R,R
74206,1985,3,21,South Korea,Kim,Jae-Ho,Jae-Ho Kim,165,71,R,R
74215,1985,9,4,South Korea,Yoon,Seok-Min,Seok-Min Yoon,194,71,R,R
74219,1985,3,7,South Korea,Lee,Gyeong-Min,Gyeong-Min Lee,183,72,R,R
74223,1981,4,9,South Korea,Yong,Deok-Han,Deok-Han Yong,181,69,R,R
74229,1980,7,10,South Korea,Kim,Su-Hun,Su-Hun Kim,159,71,R,R
74239,1981,5,5,South Korea,Hong,Ma-Tae,Ma-Tae Hong,185,71,L,L
74242,1981,5,10,South Korea,Bang,Seung-Jae,Seung-Jae Bang,165,70,L,R
74246,1985,1,5,South Korea,Kim,Hye-Gyeom,Hye-Gyeom Kim,209,73,R,R
74247,1985,7,15,South Korea,Lee,Won-Hui,Won-Hui Lee,196,73,R,R
74256,1984,3,4,South Korea,Song,Su,Su Song,181,73,R,R
74260,1985,9,4,South Korea,Kim,Mu-Hak,Mu-Hak Kim,176,72,R,R
74304,1985,7,8,South Korea,Choi,Hyeon-Jong,Hyeon-Jong Choi,187,71,R,R
74336,1969,12,9,United States,Fyhrie,Mike,Mike Fyhrie,198,73,R,R
74339,1981,7,1,South Korea,Yoo,Han-Jun,Han-Jun Yoo,214,73,R,R
74346,1984,4,13,South Korea,Lee,Seung-Ju,Seung-Ju Lee,163,71,L,R
74358,1985,8,7,South Korea,Cho,Pyeong-Ho,Pyeong-Ho Cho,185,74,R,R
74359,1985,3,31,South Korea,Oh,Ju-Won,Ju-Won Oh,209,72,L,L
74363,1985,4,6,South Korea,Park,Geon-U,Geon-U Park,192,72,R,R
74402,1981,11,2,South Korea,Lee,Jeong-Sik,Jeong-Sik Lee,209,72,R,R
74429,1969,8,4,United States,O'Leary,Troy,Troy O'Leary,198,71,L,L
74430,1974,10,15,D.R,Lopez,Aquilino,Aquilino Lopez,198,74,R,R
74453,1986,2,26,South Korea,Chae,Hyeong-Jik,Hyeong-Jik Chae,187,72,R,R
74454,1981,10,8,South Korea,Yoon,Seong-Hwan,Seong-Hwan Yoon,194,72,R,R
74458,1973,6,24,United States,Hodges,Kevin,Kevin Hodges,201,76,R,R
74460,1985,3,15,South Korea,An,Tae-Yeong,Tae-Yeong An,205,73,L,R
74465,1985,6,22,South Korea,Park,Seok-Min,Seok-Min Park,194,70,R,R
74513,1985,7,31,South Korea,Jang,Won-Jun,Won-Jun Jang,187,72,L,L
74529,1986,1,12,South Korea,Kim,Su-Hwa,Su-Hwa Kim,201,74,R,R
74534,1971,11,15,United States,Lyon,Brandon,Brandon Lyon,209,74,L,L
74540,1985,8,18,South Korea,Kang,Min-Ho,Min-Ho Kang,220,73,R,R
74543,1985,5,17,South Korea,Choi,Dae-Seong,Dae-Seong Choi,234,72,R,R
74548,1985,7,17,South Korea,Lee,Jeong-Dong,Jeong-Dong Lee,198,71,R,R
74556,1985,12,15,South Korea,Heo,Jun-Hyeok,Jun-Hyeok Heo,198,71,R,R
74559,1981,5,22,South Korea,Hwang,I-Gap,I-Gap Hwang,203,72,L,L
74560,1985,10,3,South Korea,Kim,Jong-Seong,Jong-Seong Kim,181,72,R,R
74562,1982,2,9,South Korea,Seong,Min-Guk,Min-Guk Seong,179,68,R,R
74564,1981,12,24,South Korea,Seo,Jeong-Ho,Jeong-Ho Seo,205,73,R,R
74565,1981,3,10,South Korea,Park,Jin-Hwan,Jin-Hwan Park,190,72,R,R
74605,1985,12,15,South Korea,Kim,Ju-Hyeong,Ju-Hyeong Kim,238,73,R,R
74620,1979,11,15,South Korea,Lee,Dong-Hyeon,Dong-Hyeon Lee,203,74,R,R
74630,1985,8,22,South Korea,Park,Geun-Hong,Geun-Hong Park,198,71,L,L
74635,1981,12,17,South Korea,Ju,Chang-Hun,Chang-Hun Ju,198,73,L,L
74642,1981,4,30,South Korea,Kim,Seong-Ho,Seong-Ho Kim,198,73,R,R
74643,1980,7,19,South Korea,Park,Gang-U,Gang-U Park,170,70,R,R
74647,1980,9,15,South Korea,Lee,Sang-Hwa,Sang-Hwa Lee,216,71,R,R
74650,1981,5,9,South Korea,Lee,Yeong-Su,Yeong-Su Lee,198,72,R,R
74651,1985,5,23,South Korea,Kim,Seong-Gye,Seong-Gye Kim,192,75,R,R
74653,1973,6,10,D.R,Manon,Julio,Julio Manon,183,73,R,R
74704,1981,11,16,South Korea,Kwon,Yeong-Geun,Yeong-Geun Kwon,161,70,R,R
74720,1981,4,12,South Korea,Cho,Mun-Gi,Mun-Gi Cho,190,72,R,R
74723,1975,2,16,D.R,Angel,Jose,Jose Angel,220,70,R,R
74726,1981,3,11,South Korea,Cho,Yeong-Min,Yeong-Min Cho,198,69,R,R
74728,1985,10,3,South Korea,Kim,Chang-Hun,Chang-Hun Kim,181,72,L,R
74729,1985,8,17,South Korea,Choi,Jin-Haeng,Jin-Haeng Choi,220,74,R,R
74731,1985,3,25,South Korea,Song,Chang-Sik,Chang-Sik Song,229,72,R,R
74745,1980,4,1,South Korea,Ko,Dong-Jin,Dong-Jin Ko,187,72,L,L
74746,1981,3,25,South Korea,Lee,Chang-Hun,Chang-Hun Lee,143,69,R,R
74748,1984,8,11,South Korea,Jung,Jae-Won,Jae-Won Jung,185,74,R,R
74756,1985,8,18,South Korea,Park,No-Min,No-Min Park,209,72,R,R
74761,1980,8,12,South Korea,Yoon,Gyeong-Yeong,Gyeong-Yeong Yoon,194,74,R,R
74817,1981,6,30,South Korea,Kim,Jong-Min,Jong-Min Kim,163,69,L,L
74823,1985,7,17,South Korea,Lim,Hun,Hun Lim,190,73,L,L
74828,1972,3,24,D.R,Cabrera,Jose,Jose Cabrera,179,72,R,R
74836,1981,3,25,South Korea,Choi,Hyeok-Gil,Hyeok-Gil Choi,168,70,R,R
74838,1985,5,17,South Korea,Yoon,Hui-Sang,Hui-Sang Yoon,198,76,R,R
74840,1985,8,12,South Korea,Park,Gwon-Su,Gwon-Su Park,172,71,R,R
74846,1981,7,21,South Korea,Park,Jeong-Gwon,Jeong-Gwon Park,212,74,L,L
74849,1978,9,23,South Korea,Kim,Won,Won Kim,205,72,R,R
74857,1985,6,1,South Korea,Jung,U-Ram,U-Ram Jung,183,71,L,L
74858,1986,2,22,South Korea,Ji,Hun,Hun Ji,165,71,R,R
75125,1986,7,10,South Korea,Park,Byung Ho,Byung Ho Park,236,73,R,R
75131,1982,4,7,South Korea,Son,Sang-Jeong,Sang-Jeong Son,154,71,R,R
75138,1982,3,28,South Korea,Shin,Jae-Ung,Jae-Ung Shin,187,71,L,L
75143,1986,12,26,South Korea,Kang,Byeong-U,Byeong-U Kang,185,72,L,R
75149,1986,11,18,South Korea,Hong,Seong-Yong,Seong-Yong Hong,187,71,L,L
75151,1986,7,25,South Korea,Jung,Ui-Yun,Ui-Yun Jung,198,73,R,R
75154,1973,8,21,United States,Collier,Lou,Lou Collier,190,70,R,R
75155,1976,11,7,United States,Walrond,Les,Les Walrond,196,72,L,L
75156,1978,2,10,D.R,Mateo,Ruben,Ruben Mateo,209,72,R,R
75174,1986,11,7,South Korea,Park,Ga-Ram,Ga-Ram Park,159,69,R,R
75230,1977,2,15,United States,Randel,Matt,Matt Randel,181,72,R,R
75244,1986,8,15,South Korea,Lee,Ho-Seong,Ho-Seong Lee,216,74,R,R
75245,1969,10,21,United States,Smith,Chuck,Chuck Smith,187,73,R,R
75250,1982,4,1,South Korea,Park,Jeong-Bae,Jeong-Bae Park,198,71,R,R
75253,1986,9,11,South Korea,Kim,Ha-Ram,Ha-Ram Kim,161,71,R,R
75255,1987,1,5,South Korea,Kim,Myeong-Je,Myeong-Je Kim,209,74,R,R
75258,1986,11,7,South Korea,Geum,Min-Cheol,Min-Cheol Geum,192,71,L,L
75259,1981,4,12,South Korea,Kang,Gwan-Sik,Gwan-Sik Kang,143,70,L,L
75261,1986,3,27,South Korea,Seo,Dong-Hwan,Dong-Hwan Seo,198,73,R,R
75266,1983,1,7,South Korea,Yoon,Seung-Gyun,Seung-Gyun Yoon,174,72,R,R
75268,1985,11,21,South Korea,Cho,Hyeon-Geun,Hyeon-Geun Cho,163,72,L,L
75307,1986,3,20,South Korea,Cha,Hwa-Jun,Hwa-Jun Cha,181,71,L,R
75321,1982,3,4,South Korea,Son,Seung-Rak,Seung-Rak Son,218,74,R,R
75324,1975,5,13,United States,Callaway,Mickey,Mickey Callaway,198,73,R,R
75333,1970,5,14,United States,Sutton,Larry,Larry Sutton,174,71,L,L
75334,1986,10,29,South Korea,Oh,Jae-Il,Jae-Il Oh,209,74,L,L
75340,1986,11,29,South Korea,Jeon,Yu-Su,Yu-Su Jeon,209,73,L,R
75342,1986,4,30,South Korea,Lee,Bo-Geun,Bo-Geun Lee,198,74,R,R
75344,1981,7,20,South Korea,Heo,Jun,Jun Heo,214,72,R,R
75347,1985,11,6,South Korea,Oh,Seong-Min,Seong-Min Oh,185,71,R,R
75356,1981,8,13,South Korea,Lee,Sang-U,Sang-U Lee,0,0,R,R
75392,1984,5,26,South Korea,Yoo,Deok-Hyeong,Deok-Hyeong Yoo,0,0,R,R
75404,1986,6,10,South Korea,Yoo,Yong-Mok,Yong-Mok Yoo,176,70,R,R
75421,1982,7,15,South Korea,Oh,Seung-Hwan,Seung-Hwan Oh,205,70,R,R
75424,1981,7,13,South Korea,Kwak,Dong-Hun,Dong-Hun Kwak,183,70,R,R
75427,1982,5,18,South Korea,Baek,Jun-Yeong,Jun-Yeong Baek,194,72,L,L
75429,1977,2,22,D.R,Vargas,Jose,Jose Vargas,198,72,R,R
75441,1982,11,12,South Korea,Cho,Yeong-Hun,Yeong-Hun Cho,198,73,L,L
75442,1982,7,8,South Korea,Son,Seung-Hyeon,Seung-Hyeon Son,203,73,R,R
75443,1971,7,15,United States,Harikkala,Tim,Tim Harikkala,187,74,R,R
75444,1974,10,10,United States,Hackman,Luther,Luther Hackman,196,76,R,R
75458,1981,7,25,South Korea,Kang,Yu-Sam,Yu-Sam Kang,220,75,R,R
75464,1982,9,19,South Korea,Park,Seong-Hun,Seong-Hun Park,214,74,L,L
75523,1985,1,16,South Korea,Choi,Hyeok-Gwon,Hyeok-Gwon Choi,165,72,L,L
75537,1985,5,3,South Korea,Cho,Jeong-Hun,Jeong-Hun Cho,229,74,R,R
75539,1986,5,28,South Korea,Lee,Jae-Yul,Jae-Yul Lee,181,70,R,R
75551,1973,8,28,United States,Pellow,Kit,Kit Pellow,209,72,R,R
75554,1981,12,25,South Korea,Lee,Dong-Hun,Dong-Hun Lee,194,69,R,R
75563,1982,3,11,South Korea,Hwang,Jun-Yeong,Jun-Yeong Hwang,183,70,R,R
75566,1986,10,21,South Korea,Lee,Won-Seok,Won-Seok Lee,181,71,R,R
75608,1982,5,12,South Korea,Choi,Hun-Rak,Hun-Rak Choi,181,74,L,L
75612,1982,7,2,South Korea,Song,San,San Song,190,71,R,R
75620,1986,7,24,South Korea,Yoon,Seok-Min,Seok-Min Yoon,198,73,R,R
75635,1985,12,29,South Korea,Lee,Beom-Seok,Beom-Seok Lee,163,71,R,R
75640,1982,6,24,South Korea,Baek,Jeong-Hun,Jeong-Hun Baek,231,70,R,R
75648,1982,6,18,South Korea,Lim,Seong-Min,Seong-Min Lim,187,73,R,R
75653,1976,4,5,United States,Blank,Matt,Matt Blank,187,74,L,L
75659,1975,7,29,United States,Greisinger,Seth,Seth Greisinger,198,75,R,R
75662,1986,3,15,South Korea,Kim,Jeong-Su,Jeong-Su Kim,209,74,L,L
75663,1982,11,23,South Korea,Cha,Jeong-Min,Jeong-Min Cha,181,71,R,R
75668,1986,3,14,South Korea,Kwak,Jeong-Cheol,Jeong-Cheol Kwak,214,73,R,R
75705,1982,8,16,South Korea,Baek,Seung-Ryong,Seung-Ryong Baek,183,71,R,R
75706,1986,7,9,South Korea,Jeon,Hyeon-Tae,Hyeon-Tae Jeon,198,72,L,R
75730,1986,5,7,South Korea,Yoon,Geun-Yeong,Geun-Yeong Yoon,196,73,L,L
75734,1970,5,7,United States,Smith,Mark,Mark Smith,220,74,R,R
75736,1982,7,27,South Korea,Oh,Jae-Pil,Jae-Pil Oh,183,71,R,R
75739,1985,4,2,South Korea,Kim,Dong-Yeong,Dong-Yeong Kim,172,71,L,R
75750,1986,5,29,South Korea,Yang,Hun,Hun Yang,227,76,R,R
75762,1982,8,13,South Korea,Jung,Hui-Sang,Hui-Sang Jung,187,72,L,R
75763,1982,1,9,South Korea,Seo,Min-Uk,Min-Uk Seo,198,74,R,R
75799,1973,4,5,South Korea,Cho,Sung-Min,Sung-Min Cho,243,76,R,R
75808,1982,10,2,South Korea,Jung,Geun-U,Geun-U Jung,176,68,R,R
75828,1972,9,13,D.R,Cruz,Nelson,Nelson Cruz,185,72,R,R
75830,1977,9,5,United States,Chiavacci,Ron,Ron Chiavacci,218,74,R,R
75831,1974,10,11,D.R,Sanchez,Jesus,Jesus Sanchez,176,70,L,L
75843,1987,1,20,South Korea,Kwon,Deok-Jun,Deok-Jun Kwon,165,70,R,R
75847,1987,2,28,South Korea,Choi,Jeong,Jeong Choi,198,71,R,R
75848,1985,6,12,South Korea,Jang,Chan,Chan Jang,165,72,R,R
75852,1986,4,20,South Korea,Kim,Seon-Gyu,Seon-Gyu Kim,207,73,R,R
75859,1985,3,30,South Korea,Kim,Tae-Hwan,Tae-Hwan Kim,174,72,R,R
75861,1982,2,5,South Korea,Hong,Seong-Su,Seong-Su Hong,183,73,R,R
75867,1985,3,7,South Korea,Kim,Jin-Seong,Jin-Seong Kim,198,73,R,R
76100,1983,10,9,South Korea,Lee,Byeong-Gyu,Byeong-Gyu Lee,216,70,L,L
76118,1987,7,31,South Korea,Won,Jong-Hyeon,Jong-Hyeon Won,194,72,R,R
76119,1983,4,25,South Korea,Kim,Gi-Pyo,Gi-Pyo Kim,185,73,R,R
76120,1977,8,6,United States,Baerlocher,Ryan,Ryan Baerlocher,243,76,R,R
76140,1987,3,18,South Korea,Shin,Chang-Ho,Chang-Ho Shin,214,71,R,R
76146,1987,3,4,South Korea,Yoon,Dong-Geon,Dong-Geon Yoon,187,70,R,R
76154,1974,1,19,D.R,Telemaco,Amaury,Amaury Telemaco,220,72,R,R
76158,1988,1,11,South Korea,Choi,Seung-Jun,Seung-Jun Choi,209,74,R,R
76169,1986,4,10,South Korea,Kim,Hoe-Gwon,Hoe-Gwon Kim,168,70,R,R
76199,1977,12,21,United States,Carlyle,Buddy,Buddy Carlyle,205,74,L,R
76225,1988,2,2,South Korea,Kim,Geon-Guk,Geon-Guk Kim,190,72,R,R
76231,1982,11,28,South Korea,Lee,Seung-Yeop,Seung-Yeop Lee,198,72,L,R
76232,1987,6,5,South Korea,Yang,Ui-Ji,Ui-Ji Yang,209,71,R,R
76235,1987,3,17,South Korea,Park,Jin-Won,Jin-Won Park,154,70,L,L
76240,1981,5,6,South Korea,Jung,Jae-Hun,Jae-Hun Jung,176,71,R,R
76249,1987,3,10,South Korea,Min,Byeong-Heon,Byeong-Heon Min,192,70,R,R
76262,1986,6,25,South Korea,Won,Yong-Muk,Yong-Muk Won,212,74,L,L
76267,1988,2,28,South Korea,Choi,Ju-Hwan,Ju-Hwan Choi,161,70,L,R
76290,1988,1,12,South Korea,Kim,Hyun Soo,Hyun Soo Kim,231,74,L,R
76304,1987,11,2,South Korea,Shin,Hyeon-Cheol,Hyeon-Cheol Shin,179,70,R,R
76313,1987,7,28,South Korea,Hwang,Jae-Gyun,Jae-Gyun Hwang,212,72,R,R
76322,1986,8,21,South Korea,Yoo,Seon-Jeong,Seon-Jeong Yoo,194,70,R,R
76325,1987,4,5,South Korea,Kang,Jung Ho,Jung Ho Kang,212,72,R,R
76329,1983,10,11,South Korea,Lee,Hyeon-Seung,Hyeon-Seung Lee,192,70,L,L
76338,1983,3,8,South Korea,Jang,Tae-Jong,Tae-Jong Jang,194,72,R,R
76350,1987,8,7,South Korea,Kim,Se-Hyeon,Se-Hyeon Kim,229,74,R,R
76355,1983,6,9,South Korea,Jang,Won-Sam,Won-Sam Jang,179,71,L,L
76357,1987,10,29,South Korea,Cho,Yong-Hun,Yong-Hun Cho,174,72,L,R
76360,1983,10,28,South Korea,Cho,Sun-Gwon,Sun-Gwon Cho,192,69,R,R
76368,1987,11,21,South Korea,Yoo,Jae-Sin,Jae-Sin Yoo,172,70,R,R
76393,1987,7,23,South Korea,Park,Min-Ju,Min-Ju Park,220,74,R,R
76404,1987,2,17,South Korea,Hwang,Seon-Il,Seon-Il Hwang,198,74,L,L
76410,1976,5,9,United States,Serrano,Jimmy,Jimmy Serrano,183,70,R,R
76418,1983,5,25,South Korea,Jung,Hong-Jun,Hong-Jun Jung,207,72,R,R
76429,1977,3,31,United States,Brown,Jamie,Jamie Brown,201,74,R,R
76430,1988,1,2,South Korea,Kim,Sang-Su,Sang-Su Kim,194,71,R,R
76435,1984,2,1,South Korea,Lee,Yeo-Sang,Yeo-Sang Lee,187,72,R,R
76454,1983,3,26,South Korea,Kim,Hyo-Nam,Hyo-Nam Kim,209,72,R,R
76455,1987,5,31,South Korea,Cha,U-Chan,U-Chan Cha,176,73,L,L
76459,1983,7,16,South Korea,Yang,Yeong-Dong,Yeong-Dong Yang,154,68,L,L
76461,1987,5,11,South Korea,Kim,Gi-Tae,Gi-Tae Kim,212,72,R,R
76469,1987,1,3,South Korea,Mo,Sang-Gi,Sang-Gi Mo,225,76,R,R
76509,1987,6,22,South Korea,Kim,Mun-Ho,Mun-Ho Kim,225,73,L,L
76512,1976,9,4,United States,Myrow,Brian,Brian Myrow,198,70,L,R
76515,1983,7,16,South Korea,Hong,Yu-Taek,Yu-Taek Hong,176,68,L,R
76525,1978,4,2,United States,Gall,John,John Gall,187,72,R,R
76529,1987,4,6,South Korea,Na,Seung-Hyeon,Seung-Hyeon Na,198,70,R,R
76536,1987,4,13,South Korea,Son,Yong-Seok,Yong-Seok Son,198,69,R,R
76540,1987,6,25,South Korea,Bae,Jang-Ho,Jang-Ho Bae,218,74,R,R
76550,1986,5,1,South Korea,Kim,Yu-Sin,Yu-Sin Kim,198,75,L,L
76553,1983,6,9,South Korea,Lee,Seung-Jae,Seung-Jae Lee,194,72,R,R
76556,1983,11,19,South Korea,Choo,Gyeong-Sik,Gyeong-Sik Choo,176,70,L,R
76562,1983,7,4,South Korea,Hwang,Dong-Chae,Dong-Chae Hwang,161,71,R,R
76567,1984,1,21,South Korea,Kim,Jeong-Hwan,Jeong-Hwan Kim,185,72,R,R
76610,1987,4,29,South Korea,Han,Gi-Ju,Gi-Ju Han,209,73,R,R
76632,1976,8,17,United States,Cervenak,Mike,Mike Cervenak,176,70,R,R
