playerID,birthYear,birthMonth,birthDay,birthCountry,nameLast,nameFirst,nameFull,height,weight,bats,throws,Position
102949,1949,4,3,Japan,Hayakawa,Minoru,Minoru Hayakawa,68,154,R,R,Pitcher
102950,1949,4,11,Japan,Koga,Masaaki,Masaaki Koga,75,194,R,R,Pitcher
102951,1949,8,6,United States,Reinbach,Mike,Mike Reinbach,74,194,L,R,Right fielder
102952,1949,8,15,Japan,Oshima,Tadakazu,Tadakazu Oshima,71,185,R,R,Pinch Hitter
102953,1950,4,6,Japan,Kato,Yasuo,Yasuo Kato,68,190,R,R,Catcher
102954,1950,4,10,Japan,Murakami,Etsuo,Etsuo Murakami,68,161,R,R,Pitcher
102955,1950,7,2,Japan,Kagitani,Koji,Koji Kagitani,65,143,L,R,Second baseman
102956,1950,7,26,Japan,Miyamoto,Yoshinobu,Yoshinobu Miyamoto,72,159,R,R,Pitcher
102957,1950,9,29,Japan,Nishida,Takahiro,Takahiro Nishida,70,165,R,R,Second baseman
102958,1951,3,5,Japan,Machida,Kimio,Kimio Machida,69,176,R,R,Pinch Hitter
102959,1951,9,2,Japan,Kanto,Takao,Takao Kanto,71,179,R,R,Second baseman
102960,1951,12,25,Japan,Yamamoto,Koji,Koji Yamamoto,73,185,L,L,First baseman
102961,1952,3,11,Japan,Minoda,Koji,Koji Minoda,68,150,R,R,Right fielder
102962,1952,5,25,Japan,Hayashi,Masahiro,Masahiro Hayashi,68,168,R,R,Second baseman
102963,1952,6,15,Japan,Takagi,Koji,Koji Takagi,70,154,L,L,Pitcher
102964,1952,11,2,Japan,Takatsuki,Toshifumi,Toshifumi Takatsuki,69,168,L,L,Pinch Hitter
102965,1953,4,2,Japan,Fukiishi,Tokuichi,Tokuichi Fukiishi,70,165,R,R,Shortstop
102966,1953,4,12,Japan,Sato,Fumio,Fumio Sato,70,170,R,R,Pitcher
102967,1953,5,3,Japan,Tamura,Masao,Masao Tamura,71,172,R,R,Pitcher
102968,1953,5,16,Japan,Kenmotsu,Takao,Takao Kenmotsu,69,161,R,R,Right fielder
102969,1953,5,30,Japan,Iwai,Yasuhisa,Yasuhisa Iwai,69,159,R,R,Shortstop
102970,1953,6,14,Japan,Kitagawa,Yuji,Yuji Kitagawa,72,168,R,R,Second baseman
102971,1953,7,11,Japan,Yukizawa,Hisataka,Hisataka Yukizawa,69,159,R,R,Shortstop
102972,1953,8,4,Japan,Onishi,Kazuo,Kazuo Onishi,70,165,R,R,Pitcher
102973,1953,9,10,Japan,Nakanishi,Seiji,Seiji Nakanishi,68,165,R,R,Catcher
102974,1953,11,17,Japan,Kawahara,Shoji,Shoji Kawahara,73,192,R,R,Pitcher
102975,1954,1,8,Japan,Tao,Yasushi,Yasushi Tao,68,172,L,L,Right fielder
102976,1954,3,8,Japan,Kamizuru,Hiroshi,Hiroshi Kamizuru,70,161,R,R,Pitcher
102977,1954,5,19,Japan,Ikenoue,Toru,Toru Ikenoue,72,181,R,R,First baseman
102978,1954,6,20,Japan,Aoki,Minoru,Minoru Aoki,69,154,R,R,Center fielder
102979,1954,7,9,Japan,Tashiro,Tomio,Tomio Tashiro,73,194,R,R,Third baseman
102980,1954,8,6,Japan,Shinya,Yoshitaka,Yoshitaka Shinya,70,161,R,R,Right fielder
102981,1954,9,27,Japan,Miyata,Norikazu,Norikazu Miyata,70,159,R,R,Pitcher
102982,1955,5,3,Japan,Miura,Michio,Michio Miura,72,179,L,L,Pitcher
102983,1955,5,9,Japan,Fujita,Manabu,Manabu Fujita,72,190,R,R,Pitcher
102984,1955,8,10,Japan,Sato,Hiromasa,Hiromasa Sato,70,183,R,R,Pitcher
102985,1955,9,3,Japan,Tanaka,Yoshio,Yoshio Tanaka,72,187,R,R,Pitcher
102986,1956,4,7,Japan,Tani,Hiroaki,Hiroaki Tani,71,176,R,R,Pitcher
102987,1956,5,31,Japan,Sumi,Fujio,Fujio Sumi,70,181,R,R,Third baseman
102988,1956,6,27,Japan,Nishimoto,Takashi,Takashi Nishimoto,69,179,R,R,Pitcher
102989,1957,3,6,Japan,Matsushita,Tatsumi,Tatsumi Matsushita,70,161,L,R,Pitcher
102990,1957,3,13,Japan,Takahashi,Yoshihiko,Yoshihiko Takahashi,69,172,B,R,Shortstop
102991,1957,3,22,Japan,Tamura,Isao,Isao Tamura,72,168,R,R,Pitcher
102992,1957,6,28,Japan,Aoyama,Hisato,Hisato Aoyama,70,134,R,R,Pitcher
102993,1957,7,12,Japan,Kitabeppu,Manabu,Manabu Kitabeppu,71,187,R,R,Pitcher
102994,1957,8,9,Japan,Mizukami,Yoshio,Yoshio Mizukami,72,157,R,R,Shortstop
102995,1958,1,22,Japan,Kobayashi,Seiji,Seiji Kobayashi,70,161,R,R,Pitcher
102996,1940,4,15,United States,Davis,Willie,Willie Davis,74,181,L,L,Center fielder
102997,1943,1,3,United States,Garrett,Adrian,Adrian Garrett,75,185,L,R,Left fielder
102998,1944,7,25,United States,Bradford,Buddy,Buddy Bradford,71,170,R,R,Designated hitter
102999,1946,5,20,United States,Lyttle,Jim,Jim Lyttle,72,181,L,R,Right fielder
103000,1946,6,8,United States,Lind,Jack,Jack Lind,72,170,B,R,Second baseman
103001,1946,11,10,Japan,Suzuki,Hiroaki,Hiroaki Suzuki,70,179,R,R,Pinch Hitter
103002,1947,1,21,United States,Reynolds,Bob,Bob Reynolds,72,205,R,R,Pitcher
103003,1948,3,4,United States,Lee,Leron,Leron Lee,72,196,L,R,Designated hitter
103004,1948,5,26,United States,Hansen,Bob,Bob Hansen,72,194,L,L,First baseman
103005,1949,4,5,Japan,Shibata,Tamio,Tamio Shibata,71,176,R,R,Pitcher
103006,1949,6,2,United States,Pierce,Jack,Jack Pierce,72,209,L,R,First baseman
103007,1951,5,10,Japan,Yamamoto,Yoshiki,Yoshiki Yamamoto,70,159,R,R,Pitcher
103008,1951,6,2,Japan,Nishina,Tokinari,Tokinari Nishina,69,170,R,R,Pitcher
103009,1951,7,3,Japan,Ota,Kiyoharu,Kiyoharu Ota,71,174,R,R,Pitcher
103010,1951,9,18,Japan,Miura,Masayuki,Masayuki Miura,72,214,R,R,Catcher
103011,1951,12,20,Japan,Takahashi,Hiroshi,Hiroshi Takahashi,70,190,R,R,Pinch Hitter
103012,1952,2,18,Japan,Okita,Toshihiro,Toshihiro Okita,69,165,R,R,Shortstop
103013,1952,7,11,Japan,Kawamura,Hiroaki,Hiroaki Kawamura,66,150,R,R,Pinch Hitter
103014,1952,7,21,Japan,Saegusa,Norietsu,Norietsu Saegusa,69,148,R,R,Pitcher
103015,1952,8,17,Japan,Watanabe,Junshi,Junshi Watanabe,70,159,L,R,Shortstop
103016,1952,8,30,Japan,Kajima,Kenichi,Kenichi Kajima,68,150,L,L,Pitcher
103017,1952,11,7,Japan,Nakao,Akio,Akio Nakao,65,159,R,R,Third baseman
103018,1953,2,4,Japan,Terada,Yoshitaka,Yoshitaka Terada,68,148,R,R,Pinch Hitter
103019,1953,3,11,United States,McNulty,Steven,Steven McNulty,75,201,R,R,Pitcher
103020,1953,3,22,Japan,Kasama,Yuji,Yuji Kasama,72,192,R,R,Catcher
103021,1953,5,3,Japan,Wakabayashi,Kenichi,Kenichi Wakabayashi,70,181,R,R,Pinch Hitter
103022,1953,7,2,Japan,Fujise,Shiro,Shiro Fujise,66,137,R,R,Pinch Hitter
103023,1953,7,20,Japan,Moriguchi,Masumitsu,Masumitsu Moriguchi,71,176,R,R,Pitcher
103024,1953,11,15,Japan,Ninomiya,Itaru,Itaru Ninomiya,68,161,R,R,Pinch Hitter
103025,1954,1,6,Japan,Nakahata,Kiyoshi,Kiyoshi Nakahata,72,176,R,R,First baseman
103026,1954,3,7,Japan,Fukushima,Tomoharu,Tomoharu Fukushima,68,161,R,R,Catcher
103027,1954,4,30,Japan,Kugitani,Hajime,Hajime Kugitani,73,187,R,R,Center fielder
103028,1954,6,19,Japan,Omiya,Tatsuo,Tatsuo Omiya,70,185,R,R,Catcher
103029,1954,7,10,Japan,Hirata,Hideyuki,Hideyuki Hirata,72,161,R,R,Pitcher
103030,1954,7,23,Japan,Yoshizawa,Toshiyuki,Toshiyuki Yoshizawa,70,157,R,R,Shortstop
103031,1954,8,8,Japan,Matsumoto,Tadashi,Tadashi Matsumoto,71,172,B,R,Left fielder
103032,1954,8,26,Japan,Masuyama,Seikyoku,Seikyoku Masuyama,72,161,L,L,Pitcher
103033,1954,9,3,Japan,Shimada,Makoto,Makoto Shimada,66,150,L,L,Center fielder
103034,1954,9,11,Japan,Sato,Yoshinori,Yoshinori Sato,71,190,R,R,Pitcher
103035,1954,11,11,Japan,Hong,Moon-Jong,Moon-Jong Hong,71,159,L,L,Right fielder
103036,1955,2,23,Japan,Saito,Akio,Akio Saito,72,187,R,R,Pitcher
103037,1955,3,20,Japan,Tsutsui,Yoshinori,Yoshinori Tsutsui,69,183,R,R,Pitcher
103038,1955,5,30,Japan,Fukazawa,Yoshio,Yoshio Fukazawa,69,159,R,R,Pitcher
103039,1955,8,2,Japan,Yamane,Kazuo,Kazuo Yamane,72,183,R,R,Pitcher
103040,1955,8,30,Japan,Ono,Yutaka,Yutaka Ono,70,165,L,L,Pitcher
103041,1956,2,7,Japan,Hirayama,Masahito,Masahito Hirayama,70,161,L,L,Pitcher
103042,1956,4,5,Japan,Fujishiro,Kazuaki,Kazuaki Fujishiro,71,181,R,R,Pitcher
103043,1956,5,8,Japan,Mochizuki,Takuya,Takuya Mochizuki,72,154,R,R,Pitcher
103044,1956,6,20,Japan,Doi,Masashi,Masashi Doi,71,159,R,R,Pitcher
103045,1956,6,23,Japan,Nagakawa,Eishoku,Eishoku Nagakawa,75,185,R,R,Pitcher
103046,1956,7,10,Japan,Okawa,Hiroshi,Hiroshi Okawa,69,150,L,L,Pitcher
103047,1956,11,29,Japan,Sadaoka,Shoji,Shoji Sadaoka,72,161,R,R,Pitcher
103048,1957,7,16,Japan,Shinozuka,Toshio,Toshio Shinozuka,69,150,L,R,Second baseman
103049,1957,7,31,Japan,Sugimura,Shigeru,Shigeru Sugimura,67,165,R,R,Shortstop
103050,1957,11,25,Japan,Saito,Ko,Ko Saito,71,176,R,R,Catcher
103051,1958,5,4,Japan,Takamoto,Katsuhiko,Katsuhiko Takamoto,73,187,R,R,Pitcher
103052,1958,5,30,Japan,Uno,Masaru,Masaru Uno,71,165,R,R,Shortstop
103053,1958,6,1,Japan,Sakai,Keiichi,Keiichi Sakai,73,194,R,R,Pitcher
103054,1958,7,18,Japan,Kubodera,Yuji,Yuji Kubodera,69,159,R,R,Center fielder
103055,1943,8,21,Puerto Rico,Millan,Felix,Felix Millan,71,172,R,R,Second baseman
103056,1945,11,19,United States,Tolan,Bobby,Bobby Tolan,71,170,L,L,Center fielder
103057,1946,8,15,United States,Lis,Joe,Joe Lis,72,174,R,R,Designated hitter
103058,1947,7,14,United States,Walton,Danny,Danny Walton,72,194,R,R,Left fielder
103059,1947,11,6,United States,Arnold,Chris,Chris Arnold,70,161,R,R,Second baseman
103060,1948,5,17,United States,May,Carlos,Carlos May,71,201,L,R,Left fielder
103061,1949,7,19,United States,Locklear,Gene,Gene Locklear,70,165,L,R,Designated hitter
103062,1950,9,15,United States,Hilton,Dave,Dave Hilton,71,192,R,R,Second baseman
103063,1951,7,27,Japan,Sakomaru,Kinjiro,Kinjiro Sakomaru,68,172,R,R,Pinch Hitter
103064,1952,10,28,Japan,Kobayashi,Shinya,Shinya Kobayashi,67,165,L,L,Left fielder
103065,1952,12,4,United States,Lee,Leon,Leon Lee,72,190,B,R,First baseman
103066,1953,1,18,Japan,Fujimoto,Masaharu,Masaharu Fujimoto,69,176,R,R,Second baseman
103067,1953,2,23,United States,Kuhaulua,Fred,Fred Kuhaulua,71,174,L,L,Pitcher
103068,1953,6,12,Japan,Minemoto,Tatsuo,Tatsuo Minemoto,70,172,R,R,Pinch Hitter
103069,1953,7,30,Japan,Hirasawa,Takayoshi,Takayoshi Hirasawa,70,176,L,L,Pitcher
103070,1953,8,16,Japan,Takagi,Shinichi,Shinichi Takagi,68,154,R,R,Pitcher
103071,1953,10,26,Japan,Oya,Yoshimasa,Yoshimasa Oya,69,148,R,R,Pitcher
103072,1954,2,9,Japan,Hirata,Kaoru,Kaoru Hirata,69,161,R,R,Second baseman
103073,1954,5,11,Japan,Ito,Hirotoshi,Hirotoshi Ito,72,183,R,R,Pitcher
103074,1954,8,29,Japan,Torihara,Koji,Koji Torihara,70,159,R,R,Pitcher
103075,1954,11,3,Japan,Nakade,Kenji,Kenji Nakade,69,159,R,R,Catcher
103076,1955,2,27,Japan,Ikeda,Hiroshi,Hiroshi Ikeda,71,154,R,R,Pitcher
103077,1955,4,19,Japan,Endo,Kazuhiko,Kazuhiko Endo,72,159,R,R,Pitcher
103078,1955,5,25,Japan,Odaka,Takuya,Takuya Odaka,71,198,L,L,Pitcher
103079,1955,6,12,Japan,Yanagihara,Takahiro,Takahiro Yanagihara,69,190,R,R,Right fielder
103080,1955,6,25,Japan,Ishii,Kunihiko,Kunihiko Ishii,74,190,R,R,Pitcher
103081,1955,7,13,Japan,Tatsukawa,Mitsuo,Mitsuo Tatsukawa,70,161,R,R,Catcher
103082,1955,8,1,Japan,Furuya,Hideo,Hideo Furuya,68,183,R,R,Third baseman
103083,1955,8,13,Japan,Hakamada,Hidetoshi,Hidetoshi Hakamada,68,176,R,R,Catcher
103084,1955,9,2,Japan,Yamakura,Kazuhiro,Kazuhiro Yamakura,70,176,R,R,Catcher
103085,1955,9,26,Japan,Ishii,Akio,Akio Ishii,68,170,R,R,Pinch Hitter
103086,1955,10,8,Japan,Kurosaka,Yukio,Yukio Kurosaka,72,161,L,L,Pitcher
103087,1955,10,10,Japan,Uematsu,Seiichi,Seiichi Uematsu,68,154,L,R,Center fielder
103088,1956,2,6,Japan,Kadota,Fumiaki,Fumiaki Kadota,73,183,R,R,Pitcher
103089,1956,2,28,Japan,Keimoto,Hideaki,Hideaki Keimoto,70,165,R,R,Right fielder
103090,1956,3,5,Japan,Yamamoto,Ryuzo,Ryuzo Yamamoto,70,161,R,R,Shortstop
103091,1956,5,29,Japan,Kudo,Kazuhiko,Kazuhiko Kudo,73,198,R,R,Pitcher
103092,1956,6,26,Japan,Sumi,Mitsuo,Mitsuo Sumi,72,190,L,L,Pitcher
103093,1956,9,9,Japan,Murakami,Yukihiro,Yukihiro Murakami,72,165,R,R,Pitcher
103094,1956,10,15,Japan,Song,Jae-Bak,Jae-Bak Song,71,172,R,R,Catcher
103095,1956,11,28,Japan,Kakizaki,Yukio,Yukio Kakizaki,69,157,R,R,Pinch Hitter
103096,1957,8,7,Japan,Obana,Takao,Takao Obana,72,179,R,R,Pitcher
103097,1957,12,6,Japan,Tateishi,Mitsuo,Mitsuo Tateishi,68,165,R,R,Third baseman
103098,1958,1,1,Japan,Ashizawa,Masaru,Masaru Ashizawa,70,176,R,R,Catcher
103099,1958,4,8,Japan,Kubo,Yasuo,Yasuo Kubo,70,183,R,R,Pitcher
103100,1958,4,11,Japan,Okabe,Noriaki,Noriaki Okabe,72,185,R,R,Pitcher
103101,1958,4,15,Japan,Yamasaki,Ryuzo,Ryuzo Yamasaki,70,187,B,R,Right fielder
103102,1958,10,27,Japan,Tachibana,Yoshiie,Yoshiie Tachibana,71,214,L,L,Right fielder
103103,1959,2,2,Japan,Nakahara,Yuichi,Yuichi Nakahara,70,168,R,R,Pinch Hitter
103104,1959,4,2,Japan,Matsumoto,Shoji,Shoji Matsumoto,70,176,L,L,Pitcher
103105,1959,5,10,Japan,Komatsu,Tatsuo,Tatsuo Komatsu,70,181,R,R,Pitcher
103106,1959,6,5,Japan,Miura,Hiroyuki,Hiroyuki Miura,74,170,R,R,Pitcher
103107,1959,6,11,Japan,Yashiki,Kaname,Kaname Yashiki,70,165,B,R,Center fielder
103108,1959,8,29,Japan,Shibui,Keiichi,Keiichi Shibui,69,176,R,R,Second baseman
103109,1959,8,30,Japan,Tanabe,Shigefumi,Shigefumi Tanabe,73,190,L,L,Pitcher
103110,1960,1,7,Japan,Hiroki,Masato,Masato Hiroki,70,165,R,R,Pitcher
103111,1946,4,10,United States,Stanton,Leroy,Leroy Stanton,73,194,R,R,Center fielder
103112,1947,8,1,United States,Muser,Tony,Tony Muser,74,181,L,L,First baseman
103113,1947,12,3,United States,Garrett,Wayne,Wayne Garrett,71,174,L,R,Third baseman
103114,1948,11,3,United States,Kreuger,Rick,Rick Kreuger,74,185,R,L,Pitcher
103115,1949,1,29,United States,Tyrone,Jim,Jim Tyrone,73,185,R,R,Right fielder
103116,1949,4,9,United States,Ewing,Sam,Sam Ewing,75,201,L,L,Designated hitter
103117,1949,10,11,United States,Jones,Bob,Bob Jones,74,194,L,L,Center fielder
103118,1949,10,12,United States,Maloof,Jack,Jack Maloof,71,170,L,L,Left fielder
103119,1951,2,24,United States,Ortenzio,Frank,Frank Ortenzio,74,216,R,R,Designated hitter
103120,1951,7,13,Japan,Fukuma,Osamu,Osamu Fukuma,69,150,L,L,Pitcher
103121,1951,11,29,Japan,Fujisawa,Kimiya,Kimiya Fujisawa,68,154,R,R,Pitcher
103122,1952,1,24,United States,Scott,John,John Scott,74,165,R,R,Center fielder
103123,1952,2,12,Japan,Toki,Kinya,Kinya Toki,68,161,R,R,Pitcher
103124,1952,4,2,Japan,Kato,Hidemi,Hidemi Kato,68,176,L,L,Pitcher
103125,1952,7,14,Japan,Matsuzaki,Yasuji,Yasuji Matsuzaki,70,165,R,R,Third baseman
103126,1952,9,29,Japan,Matsunuma,Hirohisa,Hirohisa Matsunuma,69,150,L,R,Pitcher
103127,1953,5,18,Japan,Nakatsukasa,Tokuzo,Tokuzo Nakatsukasa,70,172,R,R,Pinch Hitter
103128,1953,6,6,Japan,Okawara,Sakae,Sakae Okawara,69,165,R,R,Catcher
103129,1953,7,22,Japan,Mizutani,Hiroaki,Hiroaki Mizutani,68,157,L,L,Pitcher
103130,1953,11,17,Japan,Kasuga,Shonosuke,Shonosuke Kasuga,67,146,R,R,Second baseman
103131,1953,12,9,Japan,Ochiai,Hiromitsu,Hiromitsu Ochiai,70,181,R,R,First baseman
103132,1954,3,27,Japan,Kagawa,Masato,Masato Kagawa,71,168,R,R,Pitcher
103133,1954,4,5,Japan,Iwaki,Satoshi,Satoshi Iwaki,67,150,R,R,Catcher
103134,1954,5,27,Japan,Takashiro,Nobuhiro,Nobuhiro Takashiro,66,161,R,R,Shortstop
103135,1954,7,27,Japan,Tanaka,Akira,Akira Tanaka,68,157,B,R,Designated hitter
103136,1954,8,7,Japan,Nakai,Yasuyuki,Yasuyuki Nakai,71,176,R,R,Pinch Hitter
103137,1954,11,18,Japan,Mori,Shigekazu,Shigekazu Mori,71,179,R,R,Pitcher
103138,1955,2,17,Japan,Ramoto,Shinji,Shinji Ramoto,69,157,R,R,Pinch Hitter
103139,1955,5,25,Japan,Egawa,Suguru,Suguru Egawa,72,198,R,R,Pitcher
103140,1956,4,4,Japan,Nakamura,Norio,Norio Nakamura,67,168,R,R,Pinch Hitter
103141,1956,6,25,Japan,Harada,Sueki,Sueki Harada,70,161,L,L,Pitcher
103142,1956,7,24,Japan,Matsunuma,Masayuki,Masayuki Matsunuma,71,170,R,R,Pitcher
103143,1956,8,16,Japan,Okamoto,Keisuke,Keisuke Okamoto,72,183,L,L,First baseman
103144,1956,9,10,Japan,Masumoto,Hiroshi,Hiroshi Masumoto,72,150,R,R,Pitcher
103145,1956,9,11,Japan,Suzuki,Koki,Koki Suzuki,75,172,R,R,Pitcher
103146,1956,11,10,Japan,Takahashi,Michitake,Michitake Takahashi,69,159,R,R,Pitcher
103147,1957,1,8,Japan,Nakata,Muneo,Muneo Nakata,70,161,R,R,Pitcher
103148,1957,3,1,Japan,Takayanagi,Hideki,Hideki Takayanagi,69,198,R,R,Left fielder
103149,1957,3,10,Japan,Katori,Yoshitaka,Yoshitaka Katori,68,172,R,R,Pitcher
103150,1957,7,24,Japan,Ohara,Tetsuya,Tetsuya Ohara,69,157,R,R,Shortstop
103151,1957,8,20,Japan,Shibata,Yasumitsu,Yasumitsu Shibata,71,187,R,R,Pitcher
103152,1957,10,19,Japan,Kakura,Kazuma,Kazuma Kakura,68,168,R,R,Right fielder
103153,1958,3,6,Japan,Sano,Kurisuto,Kurisuto Sano,70,194,R,R,Catcher
103154,1958,5,20,Japan,Akamine,Kenyu,Kenyu Akamine,69,150,R,R,Pitcher
103155,1959,2,25,Japan,Miyako,Yujiro,Yujiro Miyako,71,185,L,L,Pitcher
103156,1959,4,17,Japan,Yamaguchi,Tetsuji,Tetsuji Yamaguchi,73,187,R,R,Pitcher
103157,1959,4,25,Japan,Umezawa,Yoshikatsu,Yoshikatsu Umezawa,71,176,R,R,Pitcher
103158,1959,9,13,Japan,Sato,Kenichi,Kenichi Sato,71,170,R,R,Shortstop
103159,1960,8,4,Japan,Kawamata,Yonetoshi,Yonetoshi Kawamata,70,172,L,L,Right fielder
103160,1960,9,30,Japan,Kudo,Mikio,Mikio Kudo,71,165,R,R,Pitcher
103161,1960,10,25,Japan,Yoshida,Hiroyuki,Hiroyuki Yoshida,68,190,R,R,Catcher
103162,1943,12,27,United States,White,Roy,Roy White,70,161,B,R,Center fielder
103163,1947,1,15,American Samoa,Solaita,Tony,Tony Solaita,72,209,L,L,Designated hitter
103164,1949,10,21,United States,James,Skip,Skip James,72,185,L,L,Left fielder
103165,1951,2,15,Puerto Rico,Cruz,Tommy,Tommy Cruz,69,165,L,L,Right fielder
103166,1951,3,4,United States,Perlozzo,Sam,Sam Perlozzo,69,170,R,R,Shortstop
103167,1951,10,26,United States,Ontiveros,Steve,Steve Ontiveros,72,185,B,R,Third baseman
103168,1952,7,20,Japan,Takaura,Misao,Misao Takaura,68,165,R,R,Catcher
103169,1952,12,9,United States,Boisclair,Bruce,Bruce Boisclair,74,185,L,L,Center fielder
103170,1953,4,21,Japan,Omachi,Sadao,Sadao Omachi,72,165,R,R,Pitcher
103171,1953,5,12,United States,Duncan,Taylor,Taylor Duncan,72,170,R,R,Third baseman
103172,1953,5,29,United States,Dupree,Mike,Mike Dupree,73,185,R,R,Left fielder
103173,1953,8,17,Japan,Kimura,Hiroshi,Hiroshi Kimura,72,179,R,R,Pitcher
103174,1953,11,28,Japan,Yagi,Shigeru,Shigeru Yagi,69,172,R,R,Second baseman
103175,1953,12,8,Japan,Natori,Kazuhiko,Kazuhiko Natori,72,172,R,R,Pitcher
103176,1954,1,15,Japan,Oishi,Tomoyoshi,Tomoyoshi Oishi,70,161,R,R,Catcher
103177,1954,6,7,Japan,Kida,Isamu,Isamu Kida,71,165,L,L,Pitcher
103178,1954,7,23,Japan,Kudo,Hiroyoshi,Hiroyoshi Kudo,71,185,R,R,Designated hitter
103179,1954,12,20,Japan,Takahashi,Masami,Masami Takahashi,74,190,R,R,Pitcher
103180,1954,12,24,Japan,Yeong-gu,Lee,Lee Yeong-gu,70,170,R,R,Third baseman
103181,1955,1,14,Japan,Iwashita,Masaaki,Masaaki Iwashita,68,150,L,L,Right fielder
103182,1955,2,24,Japan,Yamakawa,Takeshi,Takeshi Yamakawa,71,194,R,R,Catcher
103183,1955,4,29,Japan,Akita,Hideyuki,Hideyuki Akita,71,176,R,R,Pinch Hitter
103184,1955,6,24,Japan,Fujioka,Sadaaki,Sadaaki Fujioka,72,168,R,R,Pitcher
103185,1955,7,18,Japan,Moritani,Akira,Akira Moritani,72,179,R,R,Second baseman
103186,1955,10,24,Taiwan,Ko,Eiketsu,Eiketsu Ko,73,187,L,L,Left fielder
103187,1955,10,30,Brazil,Sato,Shigetaka,Shigetaka Sato,71,0,L,L,Right fielder
103188,1956,3,2,Japan,Fujiwara,Masashi,Masashi Fujiwara,69,157,L,L,Pitcher
103189,1956,4,23,Japan,Toyoda,Seisuke,Seisuke Toyoda,68,161,R,R,Right fielder
103190,1956,5,21,Japan,Matsui,Mitsuru,Mitsuru Matsui,69,179,R,R,Third baseman
103191,1956,5,22,Japan,Kim,Seong-Gil,Seong-Gil Kim,71,150,R,R,Pitcher
103192,1956,8,9,Japan,Kaizuka,Hiroji,Hiroji Kaizuka,70,161,R,R,Pitcher
103193,1956,11,5,Japan,Wakabayashi,Hitoshi,Hitoshi Wakabayashi,71,176,R,R,Pitcher
103194,1957,1,7,Japan,Kitamura,Terufumi,Terufumi Kitamura,69,168,R,R,Center fielder
103195,1957,4,24,Japan,Horai,Akihiko,Akihiko Horai,66,148,L,L,Center fielder
103196,1957,7,31,Japan,Kinoshita,Tomohiro,Tomohiro Kinoshita,70,179,L,L,Pitcher
103197,1957,8,15,Japan,Takenouchi,Toru,Toru Takenouchi,70,154,L,L,Left fielder
103198,1957,8,30,Japan,Osanai,Takashi,Takashi Osanai,72,194,L,L,First baseman
103199,1957,8,31,Japan,Fujikura,Kazumasa,Kazumasa Fujikura,67,150,R,R,Pinch Hitter
103200,1957,10,18,Japan,Yamamoto,Kazunori,Kazunori Yamamoto,70,165,L,L,Designated hitter
103201,1957,10,19,Japan,Kosaka,Hidenori,Hidenori Kosaka,70,159,R,R,Pitcher
103202,1957,11,23,Japan,Kataoka,Daizo,Daizo Kataoka,71,159,R,R,Pitcher
103203,1957,11,25,Japan,Okada,Akinobu,Akinobu Okada,69,170,R,R,Second baseman
103204,1957,12,3,Japan,Kanei,Yuji,Yuji Kanei,66,154,R,R,Pinch Hitter
103205,1958,7,4,Japan,Ueno,Katsuji,Katsuji Ueno,69,159,R,R,Pinch Hitter
103206,1958,9,10,Japan,Takazawa,Hideaki,Hideaki Takazawa,70,176,R,R,Center fielder
103207,1959,2,4,Japan,Okubo,Hiroshi,Hiroshi Okubo,70,170,R,R,Second baseman
103208,1959,4,3,Japan,Yonemura,Osamu,Osamu Yonemura,73,179,R,R,First baseman
103209,1959,6,3,Japan,Takeguchi,Akinori,Akinori Takeguchi,69,165,L,L,Pitcher
103210,1959,6,14,Japan,Kawashima,Masayuki,Masayuki Kawashima,73,179,L,L,Pinch Hitter
103211,1959,6,29,Japan,Goto,Yuichi,Yuichi Goto,72,181,R,R,Pitcher
103212,1959,7,6,Japan,Suzuki,Yasutomo,Yasutomo Suzuki,72,172,R,R,Shortstop
103213,1959,8,27,Japan,Tanaka,Takehiko,Takehiko Tanaka,68,176,R,R,Pinch Hitter
103214,1959,8,29,Japan,Igarashi,Shinichi,Shinichi Igarashi,69,168,R,R,Second baseman
103215,1960,6,6,Japan,Ogawa,Hiroshi,Hiroshi Ogawa,67,168,R,R,Shortstop
103216,1960,7,21,Japan,Mizutani,Shigeo,Shigeo Mizutani,69,190,R,R,Pitcher
103217,1960,7,29,Japan,Okubo,Michio,Michio Okubo,72,194,R,R,Pitcher
103218,1960,10,5,Japan,Sekiguchi,Tomoyuki,Tomoyuki Sekiguchi,73,165,R,R,Pitcher
103219,1960,11,25,Japan,Minami,Hidenori,Hidenori Minami,72,185,R,R,Pitcher
103220,1960,11,26,Japan,Yamamori,Masafumi,Masafumi Yamamori,70,165,R,R,Center fielder
103221,1961,1,18,Japan,Kurioka,Hidetomo,Hidetomo Kurioka,68,170,R,R,Second baseman
103222,1961,4,13,Japan,Ushijima,Kazuhiko,Kazuhiko Ushijima,70,154,R,R,Pitcher
103223,1961,7,27,Japan,Yata,Masuo,Masuo Yata,70,161,R,R,Pitcher
103224,1961,9,21,Japan,Yamamura,Tatsuya,Tatsuya Yamamura,71,183,R,R,Pitcher
103225,1961,11,12,Japan,Nagashima,Kiyoyuki,Kiyoyuki Nagashima,67,179,L,L,Center fielder
103226,1961,12,19,Japan,Kagawa,Nobuyuki,Nobuyuki Kagawa,67,212,R,R,Catcher
103227,1950,3,9,United States,Ault,Doug,Doug Ault,75,201,R,L,Right fielder
103228,1950,3,27,United States,Harris,Vic,Vic Harris,71,165,B,R,Second baseman
