playerID,yearID,stint,lgID,teamID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,GIDP,PA,TB,AVG,SLG,OBP,OPS,BB_pct,K_pct
102971,1982,1,PL,SEIBU,82,169,19,37,12,1,5,20,6,2,14,29,3,195,66,0.219,0.391,0.289,0.679,0.072,0.149
102971,1983,1,PL,SEIBU,82,58,7,14,5,0,0,4,0,0,2,10,1,64,19,0.241,0.328,0.262,0.59,0.031,0.156
102971,1984,1,PL,SEIBU,105,241,38,65,14,3,9,30,5,2,15,28,5,277,112,0.27,0.465,0.309,0.774,0.054,0.101
102971,1985,1,PL,SEIBU,71,81,12,18,5,0,3,9,1,1,3,13,2,87,32,0.222,0.395,0.25,0.645,0.034,0.149
102971,1986,1,PL,SEIBU,64,61,3,13,2,0,0,2,1,0,4,9,2,69,15,0.213,0.246,0.262,0.507,0.058,0.13
102971,1987,1,PL,SEIBU,57,58,6,12,1,0,3,7,1,0,5,13,2,66,22,0.207,0.379,0.266,0.645,0.076,0.197
102971,1988,1,PL,SEIBU,24,7,2,1,0,0,0,0,0,0,0,2,0,7,1,0.143,0.143,0.143,0.286,0,0.286
102972,1976,1,PL,KINTETSU,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102973,1976,1,PL,HANKYU,8,8,1,3,0,0,0,0,0,0,0,1,1,8,3,0.375,0.375,0.375,0.75,0,0.125
102973,1980,1,PL,HANKYU,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102973,1982,1,PL,NIPPON-HAM,4,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0.333
102973,1983,1,PL,NIPPON-HAM,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102973,1984,1,PL,NIPPON-HAM,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
102974,1976,1,PL,NIPPON-HAM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102974,1979,1,PL,NIPPON-HAM,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102974,1980,1,PL,NIPPON-HAM,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102974,1981,1,PL,NIPPON-HAM,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102974,1982,1,PL,NIPPON-HAM,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102974,1983,1,PL,NIPPON-HAM,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102974,1984,1,PL,NIPPON-HAM,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102974,1985,1,PL,NIPPON-HAM,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102974,1986,1,PL,NIPPON-HAM,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102974,1987,1,PL,NIPPON-HAM,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102974,1988,1,PL,NIPPON-HAM,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102974,1989,1,PL,NIPPON-HAM,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102975,1976,1,CL,CHUNICHI,67,166,19,46,6,3,3,21,0,3,16,27,3,183,67,0.277,0.404,0.344,0.748,0.087,0.148
102975,1977,1,CL,CHUNICHI,96,152,19,42,6,1,6,19,1,0,9,31,3,166,68,0.276,0.447,0.315,0.762,0.054,0.187
102975,1978,1,CL,CHUNICHI,102,339,42,93,12,0,11,47,3,2,27,61,3,372,138,0.274,0.407,0.327,0.734,0.073,0.164
102975,1979,1,CL,CHUNICHI,123,383,47,96,22,1,13,50,0,5,30,66,7,419,159,0.251,0.415,0.308,0.723,0.072,0.158
102975,1980,1,CL,CHUNICHI,122,472,60,141,29,3,7,34,16,9,20,47,7,498,197,0.299,0.417,0.327,0.745,0.04,0.094
102975,1981,1,CL,CHUNICHI,124,462,72,140,17,6,15,53,7,11,41,62,11,513,214,0.303,0.463,0.36,0.823,0.08,0.121
102975,1982,1,CL,CHUNICHI,129,497,92,174,25,3,14,41,9,10,58,32,5,565,247,0.35,0.497,0.416,0.913,0.103,0.057
102975,1983,1,CL,CHUNICHI,130,506,74,161,26,3,13,61,9,7,60,50,5,574,232,0.318,0.458,0.391,0.849,0.105,0.087
102975,1984,1,CL,CHUNICHI,130,536,94,166,21,6,20,49,3,5,54,50,8,603,259,0.31,0.483,0.371,0.854,0.09,0.083
102975,1985,1,PL,SEIBU,127,477,66,128,21,5,13,60,1,4,50,33,10,534,198,0.268,0.415,0.338,0.753,0.094,0.062
102975,1986,1,PL,SEIBU,106,313,42,83,12,2,8,28,6,2,20,35,3,341,123,0.265,0.393,0.31,0.702,0.059,0.103
102975,1987,1,CL,HANSHIN,104,249,27,55,8,2,6,12,0,1,7,28,2,262,85,0.221,0.341,0.24,0.582,0.027,0.107
102975,1988,1,CL,HANSHIN,80,140,21,42,9,0,4,21,1,0,17,18,1,160,63,0.3,0.45,0.373,0.823,0.106,0.112
102975,1989,1,CL,HANSHIN,84,252,20,72,13,0,5,27,0,2,9,30,9,266,100,0.286,0.397,0.312,0.709,0.034,0.113
102975,1990,1,CL,HANSHIN,119,386,41,108,14,0,11,50,2,1,40,56,13,428,155,0.28,0.402,0.347,0.749,0.093,0.131
102975,1991,1,CL,HANSHIN,40,84,2,13,0,1,0,1,0,0,9,18,3,93,15,0.155,0.179,0.237,0.415,0.097,0.194
102976,1976,1,CL,YAKULT,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102976,1980,1,CL,YAKULT,9,2,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0.5
102976,1982,1,CL,YAKULT,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102977,1976,1,PL,NANKAI,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102977,1977,1,PL,NANKAI,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102977,1978,1,PL,NANKAI,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102977,1980,1,PL,NANKAI,1,3,0,1,0,0,0,0,0,0,0,0,0,3,1,0.333,0.333,0.333,0.667,0,0
102977,1981,1,PL,NANKAI,50,23,8,5,0,2,0,0,1,0,0,2,2,23,9,0.217,0.391,0.217,0.609,0,0.087
102977,1982,1,PL,NANKAI,67,18,9,4,2,0,0,3,0,0,1,2,0,20,6,0.222,0.333,0.3,0.633,0.05,0.1
102977,1983,1,PL,NANKAI,120,336,48,89,14,1,7,32,5,5,17,35,8,389,126,0.265,0.375,0.329,0.704,0.044,0.09
102977,1984,1,PL,NANKAI,94,184,25,47,5,0,4,14,3,1,10,20,2,221,64,0.255,0.348,0.322,0.67,0.045,0.09
102977,1985,1,PL,NANKAI,100,239,28,72,15,0,2,35,4,2,19,23,6,273,93,0.301,0.389,0.372,0.761,0.07,0.084
102977,1986,1,PL,NANKAI,7,8,0,0,0,0,0,0,0,0,0,2,1,8,0,0,0,0,0,0,0.25
102977,1987,1,CL,TAIYO,62,97,10,26,5,2,0,5,0,2,4,12,2,107,35,0.268,0.361,0.311,0.672,0.037,0.112
102977,1988,1,CL,TAIYO,44,44,4,12,3,0,2,8,0,0,0,7,2,50,21,0.273,0.477,0.333,0.811,0,0.14
102978,1976,1,CL,YAKULT,27,37,4,7,1,1,0,2,0,0,3,12,1,41,10,0.189,0.27,0.25,0.52,0.073,0.293
102978,1977,1,CL,YAKULT,15,0,6,0,0,0,0,0,1,2,0,0,0,0,0,,,,,,
102978,1978,1,CL,YAKULT,91,26,17,5,0,0,0,0,15,3,1,5,0,28,5,0.192,0.192,0.222,0.415,0.036,0.179
102978,1979,1,CL,YAKULT,68,36,8,5,0,0,0,1,3,2,3,14,1,42,5,0.139,0.139,0.205,0.344,0.071,0.333
102978,1980,1,CL,YAKULT,62,25,13,4,0,0,0,0,6,5,1,9,1,27,4,0.16,0.16,0.192,0.352,0.037,0.333
102978,1981,1,CL,YAKULT,104,282,44,75,11,4,1,16,34,12,12,53,3,306,97,0.266,0.344,0.301,0.645,0.039,0.173
102978,1982,1,CL,YAKULT,86,129,21,31,5,1,1,7,7,2,9,19,2,140,41,0.24,0.318,0.288,0.606,0.064,0.136
102978,1983,1,CL,YAKULT,71,31,17,5,0,0,0,0,11,2,2,4,1,36,5,0.161,0.161,0.212,0.373,0.056,0.111
102978,1984,1,CL,YAKULT,26,8,4,0,0,0,0,0,2,4,2,2,0,12,0,0,0,0.2,0.2,0.167,0.167
102978,1985,1,CL,YAKULT,8,3,3,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0.333
102979,1976,1,CL,TAIYO,89,235,18,60,8,1,8,21,0,0,9,56,5,247,94,0.255,0.4,0.286,0.686,0.036,0.227
102979,1977,1,CL,TAIYO,130,484,79,146,25,3,35,88,2,4,52,118,13,549,282,0.302,0.583,0.373,0.956,0.095,0.215
102979,1978,1,CL,TAIYO,129,472,66,136,28,2,27,104,1,5,48,94,3,527,249,0.288,0.528,0.351,0.879,0.091,0.178
102979,1979,1,CL,TAIYO,124,357,41,84,12,2,19,54,0,4,30,86,14,391,157,0.235,0.44,0.297,0.737,0.077,0.22
102979,1980,1,CL,TAIYO,128,472,74,140,22,4,36,94,6,8,50,104,12,529,278,0.297,0.589,0.364,0.953,0.095,0.197
102979,1981,1,CL,TAIYO,130,489,62,131,19,1,30,81,8,5,42,90,15,540,242,0.268,0.495,0.324,0.819,0.078,0.167
102979,1982,1,CL,TAIYO,124,469,66,119,21,2,27,83,1,1,49,102,10,525,225,0.254,0.48,0.324,0.804,0.093,0.194
102979,1983,1,CL,TAIYO,119,442,60,111,23,2,28,91,2,0,35,88,10,486,222,0.251,0.502,0.307,0.809,0.072,0.181
102979,1984,1,CL,TAIYO,130,479,56,125,14,2,21,71,4,2,54,95,21,543,206,0.261,0.43,0.336,0.766,0.099,0.175
102979,1985,1,CL,TAIYO,110,366,44,95,14,1,24,68,0,1,34,94,9,403,183,0.26,0.5,0.323,0.823,0.084,0.233
102979,1986,1,CL,TAIYO,67,200,22,48,9,0,13,40,0,2,17,52,5,222,96,0.24,0.48,0.297,0.777,0.077,0.234
102979,1987,1,CL,TAIYO,82,229,19,56,13,1,5,28,4,2,13,46,6,243,86,0.245,0.376,0.285,0.661,0.053,0.189
102979,1988,1,CL,TAIYO,46,91,5,27,4,0,1,16,0,0,5,17,5,97,34,0.297,0.374,0.33,0.704,0.052,0.175
102979,1989,1,CL,TAIYO,55,106,7,25,4,0,0,5,1,0,6,21,4,115,29,0.236,0.274,0.274,0.548,0.052,0.183
102979,1990,1,CL,TAIYO,51,58,5,17,4,0,3,19,0,0,13,16,2,74,30,0.293,0.517,0.405,0.923,0.176,0.216
102979,1991,1,CL,TAIYO,12,12,1,1,0,0,1,4,0,0,2,2,2,14,4,0.083,0.333,0.214,0.548,0.143,0.143
102980,1976,1,PL,LOTTE,8,6,0,1,0,0,0,2,0,0,0,1,1,6,1,0.167,0.167,0.167,0.333,0,0.167
102980,1978,1,PL,LOTTE,6,3,1,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0.667
102980,1979,1,PL,LOTTE,43,67,8,13,1,1,0,4,0,0,3,12,0,70,16,0.194,0.239,0.229,0.467,0.043,0.171
102980,1981,1,PL,LOTTE,53,64,12,12,3,0,1,3,1,2,1,14,1,68,18,0.188,0.281,0.224,0.505,0.015,0.206
102980,1982,1,PL,LOTTE,70,211,32,54,16,2,4,18,3,1,23,36,5,242,86,0.256,0.408,0.328,0.735,0.095,0.149
102980,1983,1,PL,LOTTE,44,88,9,15,2,0,1,5,0,0,4,14,2,101,20,0.17,0.227,0.223,0.451,0.04,0.139
102981,1976,1,CL,HANSHIN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102981,1977,1,CL,HANSHIN,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102981,1978,1,CL,HANSHIN,14,4,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0.6
102981,1979,1,CL,HANSHIN,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102981,1980,1,CL,HANSHIN,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102981,1981,1,PL,HANKYU,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102981,1983,1,PL,HANKYU,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102982,1976,1,CL,TAIYO,26,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0.5
102982,1977,1,CL,TAIYO,26,6,0,1,0,0,0,0,0,0,0,2,0,6,1,0.167,0.167,0.167,0.333,0,0.333
102982,1979,1,CL,TAIYO,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102983,1976,1,PL,NANKAI,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102983,1977,1,PL,NANKAI,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102983,1978,1,PL,NANKAI,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102983,1979,1,PL,NANKAI,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102983,1980,1,PL,NANKAI,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102983,1981,1,PL,NANKAI,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102983,1982,1,PL,NANKAI,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102983,1983,1,PL,NANKAI,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102983,1984,1,PL,NANKAI,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102983,1985,1,PL,NANKAI,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102983,1986,1,PL,NANKAI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102984,1976,1,PL,LOTTE,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102985,1976,1,PL,LOTTE,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102985,1977,1,PL,LOTTE,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102985,1978,1,CL,TAIYO,13,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
102985,1979,1,CL,TAIYO,45,40,0,5,0,0,0,1,0,0,1,19,1,48,5,0.125,0.125,0.146,0.271,0.021,0.396
102985,1980,1,CL,TAIYO,34,27,2,3,0,0,0,0,0,0,1,13,0,28,3,0.111,0.111,0.143,0.254,0.036,0.464
102985,1981,1,CL,TAIYO,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102986,1976,1,PL,KINTETSU,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102986,1977,1,PL,KINTETSU,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102986,1978,1,PL,KINTETSU,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102986,1979,1,PL,KINTETSU,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102986,1980,1,PL,KINTETSU,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102986,1981,1,PL,KINTETSU,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102986,1982,1,PL,KINTETSU,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102986,1983,1,PL,KINTETSU,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102986,1984,1,PL,KINTETSU,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102986,1985,1,PL,KINTETSU,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102986,1986,1,PL,KINTETSU,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102986,1987,1,PL,KINTETSU,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102986,1988,1,PL,KINTETSU,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102986,1989,1,CL,YAKULT,13,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
102987,1976,1,CL,YAKULT,25,51,11,14,4,0,2,4,0,0,4,13,1,56,24,0.275,0.471,0.327,0.798,0.071,0.232
102987,1977,1,CL,YAKULT,23,17,2,3,1,0,0,1,0,0,1,3,0,18,4,0.176,0.235,0.222,0.458,0.056,0.167
102987,1978,1,CL,YAKULT,87,322,41,88,20,0,7,29,2,3,21,48,4,370,129,0.273,0.401,0.322,0.722,0.057,0.13
102987,1979,1,CL,YAKULT,48,153,27,44,5,0,7,21,1,0,18,29,8,179,70,0.288,0.458,0.368,0.825,0.101,0.162
102987,1980,1,CL,YAKULT,97,295,35,74,12,0,7,28,5,2,21,52,2,332,107,0.251,0.363,0.303,0.666,0.063,0.157
102987,1981,1,CL,YAKULT,120,431,52,121,17,2,18,46,2,4,38,62,5,486,196,0.281,0.455,0.342,0.797,0.078,0.128
102987,1982,1,CL,YAKULT,126,473,50,127,19,2,13,47,2,4,39,42,10,535,189,0.268,0.4,0.327,0.726,0.073,0.079
102987,1983,1,CL,YAKULT,89,314,35,79,11,0,11,30,2,0,16,31,11,351,123,0.252,0.392,0.289,0.681,0.046,0.088
102987,1984,1,CL,YAKULT,130,445,58,119,15,1,11,38,1,3,59,58,13,538,169,0.267,0.38,0.351,0.731,0.11,0.108
102987,1985,1,CL,YAKULT,122,429,42,105,12,2,15,54,1,1,37,46,13,487,166,0.245,0.387,0.304,0.691,0.076,0.094
102987,1986,1,CL,YAKULT,80,248,29,70,9,3,6,29,1,1,18,27,6,288,103,0.282,0.415,0.331,0.746,0.062,0.094
102987,1987,1,CL,YAKULT,68,166,18,36,4,1,5,12,0,0,8,24,5,183,57,0.217,0.343,0.257,0.601,0.044,0.131
102987,1988,1,CL,YAKULT,98,209,16,48,8,0,6,23,0,0,10,41,7,230,74,0.23,0.354,0.266,0.62,0.043,0.178
102987,1989,1,CL,YAKULT,96,282,27,75,17,1,5,32,0,2,20,46,7,318,109,0.266,0.387,0.317,0.704,0.063,0.145
102987,1990,1,CL,YAKULT,112,366,26,110,14,2,6,51,2,2,29,41,11,409,146,0.301,0.399,0.348,0.747,0.071,0.1
102987,1991,1,CL,YAKULT,106,285,21,67,10,1,7,34,0,1,27,37,16,325,100,0.235,0.351,0.299,0.65,0.083,0.114
102987,1992,1,CL,YAKULT,79,66,5,13,1,0,2,8,0,1,8,14,1,76,20,0.197,0.303,0.28,0.583,0.105,0.184
102987,1993,1,CL,YAKULT,14,13,0,3,1,0,0,2,0,0,2,0,1,15,4,0.231,0.308,0.333,0.641,0.133,0
102987,1994,1,CL,YAKULT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102988,1976,1,CL,YOMIURI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102988,1977,1,CL,YOMIURI,47,28,2,6,1,0,1,2,0,0,0,7,0,30,10,0.214,0.357,0.214,0.571,0,0.233
102988,1978,1,CL,YOMIURI,56,32,3,7,3,0,1,4,0,0,0,9,0,35,13,0.219,0.406,0.219,0.625,0,0.257
102988,1979,1,CL,YOMIURI,45,45,0,7,0,1,0,1,0,0,2,11,2,51,9,0.156,0.2,0.191,0.391,0.039,0.216
102988,1980,1,CL,YOMIURI,36,73,4,12,0,0,1,2,0,0,1,14,2,80,15,0.164,0.205,0.176,0.381,0.012,0.175
102988,1981,1,CL,YOMIURI,34,85,6,18,2,1,1,5,0,0,5,25,1,97,25,0.212,0.294,0.261,0.555,0.052,0.258
102988,1982,1,CL,YOMIURI,37,91,4,16,2,0,2,3,0,0,1,27,3,98,24,0.176,0.264,0.185,0.449,0.01,0.276
102988,1983,1,CL,YOMIURI,32,81,7,15,4,1,0,5,0,0,2,22,2,95,21,0.185,0.259,0.202,0.462,0.021,0.232
102988,1984,1,CL,YOMIURI,31,77,5,15,4,0,1,11,0,0,1,18,1,88,22,0.195,0.286,0.2,0.486,0.011,0.205
102988,1985,1,CL,YOMIURI,35,56,3,5,2,0,0,4,0,0,0,23,1,63,7,0.089,0.125,0.089,0.214,0,0.365
102988,1986,1,CL,YOMIURI,23,31,2,1,0,0,0,1,0,0,0,21,0,35,1,0.032,0.032,0.031,0.064,0,0.6
102988,1987,1,CL,YOMIURI,33,37,4,5,0,0,2,3,0,0,2,9,1,43,11,0.135,0.297,0.179,0.477,0.047,0.209
102988,1988,1,CL,YOMIURI,15,21,1,2,0,0,0,1,0,0,1,6,0,25,2,0.095,0.095,0.136,0.232,0.04,0.24
102988,1989,1,CL,CHUNICHI,30,83,5,10,3,0,1,6,0,0,1,32,0,96,16,0.12,0.193,0.128,0.321,0.01,0.333
102988,1990,1,CL,CHUNICHI,25,60,4,7,0,0,1,6,0,0,1,21,2,65,10,0.117,0.167,0.127,0.294,0.015,0.323
102988,1991,1,CL,CHUNICHI,6,11,0,3,2,0,0,2,0,0,0,5,0,15,5,0.273,0.455,0.273,0.727,0,0.333
102988,1992,1,CL,CHUNICHI,18,24,0,0,0,0,0,0,0,0,0,10,1,24,0,0,0,0,0,0,0.417
102988,1993,1,PL,ORIX,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102989,1976,1,CL,HANSHIN,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102989,1978,1,CL,HANSHIN,12,5,4,2,1,0,0,0,0,0,0,1,0,5,3,0.4,0.6,0.4,1,0,0.2
102990,1976,1,CL,HIROSHIMA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102990,1977,1,CL,HIROSHIMA,58,130,23,38,6,2,0,6,14,2,7,33,3,141,48,0.292,0.369,0.338,0.707,0.05,0.234
102990,1978,1,CL,HIROSHIMA,110,427,72,129,19,10,7,47,15,20,32,46,3,472,189,0.302,0.443,0.365,0.808,0.068,0.097
102990,1979,1,CL,HIROSHIMA,120,490,86,149,22,7,5,33,55,16,32,56,3,535,200,0.304,0.408,0.36,0.768,0.06,0.105
102990,1980,1,CL,HIROSHIMA,130,550,68,169,24,11,5,33,38,20,28,51,3,590,230,0.307,0.418,0.349,0.767,0.047,0.086
102990,1981,1,CL,HIROSHIMA,111,460,72,133,23,4,5,31,14,11,19,38,3,490,179,0.289,0.389,0.324,0.714,0.039,0.078
102990,1982,1,CL,HIROSHIMA,130,546,75,147,20,5,6,27,43,24,29,66,3,589,195,0.269,0.357,0.314,0.672,0.049,0.112
102990,1983,1,CL,HIROSHIMA,124,465,91,142,23,3,24,58,70,28,54,64,1,530,243,0.305,0.523,0.379,0.902,0.102,0.121
102990,1984,1,CL,HIROSHIMA,126,495,97,150,23,4,23,71,30,9,44,79,5,556,250,0.303,0.505,0.361,0.866,0.079,0.142
102990,1985,1,CL,HIROSHIMA,130,533,96,147,10,2,24,68,73,18,54,89,4,601,233,0.276,0.437,0.343,0.781,0.09,0.148
102990,1986,1,CL,HIROSHIMA,130,552,88,157,33,2,21,55,39,15,20,91,8,581,257,0.284,0.466,0.314,0.779,0.034,0.157
102990,1987,1,CL,HIROSHIMA,118,462,65,130,21,2,11,53,28,8,40,61,4,518,188,0.281,0.407,0.338,0.745,0.077,0.118
102990,1988,1,CL,HIROSHIMA,127,499,58,119,24,3,11,43,32,13,33,54,5,546,182,0.238,0.365,0.285,0.65,0.06,0.099
102990,1989,1,CL,HIROSHIMA,127,491,63,131,21,0,12,47,13,15,37,59,12,538,188,0.267,0.383,0.321,0.704,0.069,0.11
102990,1990,1,PL,LOTTE,100,261,33,54,6,2,9,28,7,4,23,41,1,293,91,0.207,0.349,0.269,0.618,0.078,0.14
102990,1991,1,CL,HANSHIN,57,126,14,26,4,0,0,2,6,2,10,17,2,139,30,0.206,0.238,0.265,0.503,0.072,0.122
102990,1992,1,CL,HANSHIN,19,23,2,5,1,0,0,2,0,1,3,4,0,27,6,0.217,0.261,0.296,0.557,0.111,0.148
102991,1976,1,CL,YOMIURI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102991,1977,1,CL,YOMIURI,8,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0.5
102991,1978,1,CL,YOMIURI,16,4,0,1,0,0,0,0,0,0,0,2,0,4,1,0.25,0.25,0.25,0.5,0,0.5
102991,1980,1,PL,LOTTE,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102991,1981,1,PL,LOTTE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102991,1982,1,PL,LOTTE,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102991,1983,1,PL,LOTTE,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102991,1984,1,PL,LOTTE,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102991,1985,1,PL,LOTTE,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102991,1986,1,PL,NANKAI,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102992,1976,1,CL,CHUNICHI,24,14,0,0,0,0,0,0,0,0,0,6,1,15,0,0,0,0,0,0,0.4
102992,1977,1,CL,CHUNICHI,44,28,1,1,0,0,0,0,0,0,0,17,0,30,1,0.036,0.036,0.036,0.071,0,0.567
102992,1978,1,CL,CHUNICHI,34,14,1,1,0,0,0,0,0,0,1,10,0,15,1,0.071,0.071,0.133,0.205,0.067,0.667
102992,1979,1,CL,CHUNICHI,9,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
102992,1980,1,CL,CHUNICHI,20,20,0,3,2,0,0,2,0,0,0,11,1,22,5,0.15,0.25,0.15,0.4,0,0.5
102992,1981,1,CL,CHUNICHI,20,4,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0.6
102992,1982,1,CL,CHUNICHI,10,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0.5
102992,1984,1,CL,CHUNICHI,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102992,1986,1,PL,NANKAI,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102992,1987,1,PL,NANKAI,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102993,1976,1,CL,HIROSHIMA,10,7,2,2,1,0,0,1,0,0,1,4,0,8,3,0.286,0.429,0.375,0.804,0.125,0.5
102993,1977,1,CL,HIROSHIMA,33,43,3,6,0,0,0,3,0,0,1,17,0,48,6,0.14,0.14,0.159,0.299,0.021,0.354
102993,1978,1,CL,HIROSHIMA,39,47,4,5,0,0,0,2,0,0,5,18,2,57,5,0.106,0.106,0.189,0.295,0.088,0.316
102993,1979,1,CL,HIROSHIMA,39,70,2,9,1,0,1,6,0,1,1,29,0,74,13,0.129,0.186,0.141,0.327,0.014,0.392
102993,1980,1,CL,HIROSHIMA,30,59,7,8,1,0,1,5,0,0,1,20,1,67,12,0.136,0.203,0.164,0.367,0.015,0.299
102993,1981,1,CL,HIROSHIMA,32,78,1,8,1,0,0,1,0,0,1,32,0,89,9,0.103,0.115,0.114,0.229,0.011,0.36
102993,1982,1,CL,HIROSHIMA,36,91,4,12,1,0,0,5,0,1,3,31,2,101,13,0.132,0.143,0.168,0.311,0.03,0.307
102993,1983,1,CL,HIROSHIMA,33,76,7,11,4,0,1,2,0,0,2,29,2,82,18,0.145,0.237,0.165,0.401,0.024,0.354
