playerID,yearID,stint,lgID,teamID,G,W,L,CG,SHO,SV,IPouts,H,HR,BB,HBP,SO,R,ER,ERA,BFP,WPCT
103076,1979,1,PL,SEIBU,3,0,0,0,0,0,15,10,2,2,0,4,3,3,5.4,27,
103076,1980,1,CL,TAIYO,11,0,0,0,0,0,72,19,4,6,1,12,9,9,3.375,94,
103076,1981,1,CL,TAIYO,46,2,5,0,0,3,203,71,9,26,3,40,37,34,4.522167488,293,0.286
103076,1982,1,CL,TAIYO,24,0,0,0,0,0,101,35,4,9,0,18,15,15,4.00990099,144,
103077,1978,1,CL,TAIYO,11,1,0,1,0,0,71,20,2,6,1,18,13,12,4.563380282,96,1
103077,1979,1,CL,TAIYO,47,12,12,8,1,8,610,198,29,54,1,165,89,86,3.806557377,840,0.5
103077,1980,1,CL,TAIYO,54,5,5,0,0,16,315,92,15,31,0,108,41,37,3.171428571,435,0.5
103077,1981,1,CL,TAIYO,35,8,11,5,0,2,406,144,15,51,2,96,62,59,3.92364532,586,0.421
103077,1982,1,CL,TAIYO,38,14,17,12,4,1,731,229,27,71,2,177,98,83,3.065663475,1018,0.452
103077,1983,1,CL,TAIYO,36,18,9,16,3,3,715,219,31,42,5,186,81,76,2.86993007,959,0.667
103077,1984,1,CL,TAIYO,38,17,17,18,2,0,830,255,39,60,2,208,132,113,3.675903614,1138,0.5
103077,1985,1,CL,TAIYO,28,14,7,16,2,0,643,188,25,51,1,154,82,75,3.149300156,869,0.667
103077,1986,1,CL,TAIYO,31,13,13,16,1,0,699,242,29,31,1,185,92,78,3.012875536,967,0.5
103077,1987,1,CL,TAIYO,23,14,7,15,1,0,544,172,21,25,2,107,62,58,2.878676471,729,0.667
103077,1988,1,CL,TAIYO,23,5,12,1,0,0,329,123,17,22,1,67,63,58,4.759878419,465,0.294
103077,1989,1,CL,TAIYO,19,2,8,1,0,0,267,113,22,14,2,69,61,61,6.168539326,384,0.2
103077,1990,1,CL,TAIYO,45,6,6,0,0,21,212,51,7,18,1,55,21,17,2.16509434,281,0.5
103077,1991,1,CL,TAIYO,19,2,2,0,0,7,75,26,5,9,0,18,16,16,5.76,108,0.5
103077,1992,1,CL,TAIYO,13,3,2,0,0,0,178,65,7,13,0,41,28,27,4.095505618,253,0.6
103078,1978,1,PL,LOTTE,1,0,0,0,0,0,3,1,1,1,0,1,2,2,18,5,
103080,1978,1,PL,NIPPON-HAM,1,0,1,0,0,0,11,7,2,1,0,1,4,4,9.818181818,18,0
103086,1978,1,CL,YAKULT,8,0,0,0,0,0,51,16,4,13,0,12,8,8,4.235294118,79,
103086,1979,1,CL,YAKULT,19,0,0,0,0,0,95,34,6,13,0,26,16,16,4.547368421,137,
103086,1980,1,CL,YAKULT,3,0,0,0,0,0,12,4,2,4,0,2,3,3,6.75,21,
103086,1981,1,CL,YAKULT,5,0,1,0,0,0,26,10,1,4,0,5,10,10,10.38461538,40,0
103086,1982,1,CL,YAKULT,15,0,0,0,0,0,58,21,5,10,1,15,10,10,4.655172414,88,
103088,1978,1,CL,TAIYO,39,5,11,0,0,1,328,114,19,54,8,94,69,66,5.432926829,489,0.312
103088,1979,1,CL,TAIYO,1,0,0,0,0,0,1,0,0,2,0,0,1,0,0,3,
103088,1980,1,CL,TAIYO,6,0,0,0,0,0,19,4,0,4,0,4,2,2,2.842105263,27,
103088,1982,1,CL,TAIYO,30,8,9,1,1,0,362,140,14,54,3,49,71,65,4.848066298,548,0.471
103088,1983,1,CL,TAIYO,28,5,8,1,1,0,363,130,20,48,4,43,79,73,5.429752066,530,0.385
103088,1984,1,CL,TAIYO,20,0,6,1,0,0,151,63,7,27,2,21,46,42,7.509933775,235,0
103088,1985,1,CL,TAIYO,39,8,6,0,0,0,277,112,8,34,3,43,58,55,5.36101083,411,0.571
103088,1986,1,CL,TAIYO,35,5,1,0,0,0,186,51,6,12,2,31,19,17,2.467741935,247,0.833
103088,1987,1,CL,TAIYO,5,0,0,0,0,0,21,10,2,0,0,4,6,5,6.428571429,31,
103091,1978,1,CL,HANSHIN,1,0,0,0,0,0,2,5,0,0,0,0,5,5,67.5,8,
103091,1979,1,CL,HANSHIN,31,7,8,2,0,0,357,109,17,35,2,83,63,54,4.084033613,493,0.467
103091,1980,1,CL,HANSHIN,31,5,10,0,0,0,377,140,21,29,3,79,70,57,4.082228117,538,0.333
103091,1981,1,CL,HANSHIN,32,9,9,3,1,0,491,163,22,42,3,99,75,69,3.794297352,684,0.5
103091,1982,1,CL,HANSHIN,35,11,8,1,0,2,613,208,12,52,0,96,81,68,2.995106036,857,0.579
103091,1983,1,CL,HANSHIN,32,13,10,5,3,1,526,177,24,62,2,66,87,81,4.157794677,754,0.565
103091,1984,1,CL,HANSHIN,25,7,5,3,1,0,307,117,19,29,1,39,62,58,5.100977199,445,0.583
103091,1985,1,CL,HANSHIN,30,6,3,0,0,0,225,80,15,14,1,40,38,32,3.84,313,0.667
103091,1986,1,CL,HANSHIN,38,5,0,0,0,1,260,94,8,21,1,49,39,36,3.738461538,362,1
103091,1987,1,CL,HANSHIN,32,3,9,2,1,0,312,113,19,18,1,57,55,50,4.326923077,437,0.25
103091,1988,1,CL,HANSHIN,12,0,1,0,0,0,52,21,2,4,0,10,9,9,4.673076923,74,0
103091,1989,1,CL,HANSHIN,5,0,0,0,0,0,23,13,2,2,0,4,8,8,9.391304348,37,
103091,1990,1,CL,HANSHIN,4,0,0,0,0,0,15,8,1,2,0,1,6,6,10.8,24,
103092,1978,1,CL,YOMIURI,60,5,7,0,0,7,338,76,6,77,6,89,38,36,2.875739645,477,0.417
103092,1979,1,CL,YOMIURI,45,2,5,0,0,6,196,52,3,39,2,61,39,29,3.994897959,288,0.286
103092,1980,1,CL,YOMIURI,56,1,5,0,0,11,237,48,5,35,3,110,21,20,2.278481013,315,0.167
103092,1981,1,CL,YOMIURI,51,8,5,0,0,20,313,55,9,33,2,121,19,17,1.466453674,397,0.615
103092,1982,1,CL,YOMIURI,40,2,3,0,0,9,189,36,4,24,5,71,14,14,2,250,0.4
103092,1983,1,CL,YOMIURI,37,3,5,0,0,18,168,53,4,32,3,55,23,21,3.375,252,0.375
103092,1984,1,CL,YOMIURI,49,3,4,0,0,14,176,44,7,31,4,51,22,21,3.221590909,251,0.429
103092,1985,1,CL,YOMIURI,42,1,2,0,0,5,127,37,6,24,2,40,22,22,4.677165354,186,0.333
103092,1986,1,CL,YOMIURI,54,2,3,0,0,2,175,40,6,19,1,70,20,18,2.777142857,233,0.4
103092,1987,1,CL,YOMIURI,57,2,1,0,0,1,113,34,5,8,1,37,16,14,3.345132743,154,0.667
103092,1988,1,CL,YOMIURI,25,0,1,0,0,0,40,16,1,7,0,10,7,7,4.725,63,0
103092,1989,1,PL,NIPPON-HAM,15,3,4,2,0,0,199,63,6,40,2,35,28,25,3.391959799,293,0.429
103092,1990,1,PL,NIPPON-HAM,23,1,4,0,0,1,239,69,15,44,5,60,36,32,3.615062762,348,0.2
103092,1991,1,PL,NIPPON-HAM,17,3,7,1,0,0,256,82,6,51,4,41,38,37,3.90234375,376,0.3
103092,1992,1,CL,YAKULT,46,2,4,0,0,5,118,29,4,24,2,37,15,14,3.203389831,171,0.333
103093,1978,1,PL,NANKAI,40,5,8,4,1,3,396,126,9,53,5,69,58,53,3.613636364,561,0.385
103093,1979,1,PL,NANKAI,34,5,6,1,0,2,271,94,13,54,7,52,57,52,5.180811808,417,0.455
103093,1980,1,PL,NANKAI,24,4,11,3,0,0,311,116,20,87,4,49,90,85,7.379421222,509,0.267
103096,1978,1,CL,YAKULT,7,1,0,0,0,0,40,15,3,4,1,6,6,6,4.05,58,1
103096,1979,1,CL,YAKULT,36,4,9,2,1,0,411,163,15,49,7,75,84,75,4.927007299,615,0.308
103096,1980,1,CL,YAKULT,34,8,13,10,0,1,628,182,20,70,2,123,91,70,3.00955414,857,0.381
103096,1981,1,CL,YAKULT,30,6,6,4,1,0,377,135,18,34,4,84,65,59,4.225464191,532,0.5
103096,1982,1,CL,YAKULT,42,12,16,14,2,4,738,226,21,45,6,154,84,71,2.597560976,996,0.429
103096,1983,1,CL,YAKULT,41,11,10,4,0,6,495,193,19,44,2,88,93,86,4.690909091,712,0.524
103096,1984,1,CL,YAKULT,45,14,8,8,1,7,525,172,27,47,3,106,70,67,3.445714286,723,0.636
103096,1985,1,CL,YAKULT,40,11,8,10,1,7,615,229,23,57,12,107,108,100,4.390243902,893,0.579
103096,1986,1,CL,YAKULT,34,9,17,9,1,1,604,241,22,39,8,86,105,95,4.246688742,878,0.346
103096,1987,1,CL,YAKULT,33,11,15,9,2,3,620,227,24,37,5,145,111,91,3.962903226,869,0.423
103096,1988,1,CL,YAKULT,31,9,16,10,3,0,696,242,17,42,1,125,81,74,2.870689655,949,0.36
103096,1989,1,CL,YAKULT,27,11,8,8,0,0,503,225,21,35,2,77,91,82,4.401590457,738,0.579
103096,1990,1,CL,YAKULT,4,0,1,0,0,0,65,29,2,6,2,9,17,12,4.984615385,100,0
103096,1991,1,CL,YAKULT,21,5,8,3,0,0,292,109,10,19,3,40,55,47,4.345890411,416,0.385
103099,1978,1,PL,KINTETSU,6,0,0,0,0,0,47,16,3,5,0,8,10,10,5.744680851,67,
103099,1979,1,PL,KINTETSU,5,0,0,0,0,0,30,17,5,1,1,6,8,8,7.2,46,
103099,1980,1,PL,KINTETSU,34,8,5,4,0,3,391,130,24,45,3,69,61,58,4.00511509,555,0.615
103099,1981,1,PL,KINTETSU,42,9,11,5,1,8,496,166,23,71,4,78,78,75,4.08266129,713,0.45
103099,1982,1,PL,KINTETSU,26,12,9,15,2,1,530,165,27,68,2,75,81,76,3.871698113,748,0.571
103099,1983,1,PL,KINTETSU,29,5,10,5,0,2,427,134,26,52,4,46,83,72,4.552693208,598,0.333
103099,1984,1,PL,KINTETSU,36,5,6,2,0,2,374,125,20,52,7,51,73,66,4.764705882,546,0.455
103099,1985,1,PL,KINTETSU,30,2,1,0,0,0,163,63,9,30,7,26,49,46,7.619631902,256,0.667
103099,1986,1,PL,KINTETSU,20,4,3,2,1,0,209,62,13,27,2,41,31,27,3.488038278,288,0.571
103099,1987,1,PL,KINTETSU,12,0,2,0,0,1,65,27,4,6,0,11,16,13,5.4,94,0
103099,1988,1,CL,HANSHIN,23,4,2,2,1,0,205,74,9,25,2,36,31,31,4.082926829,295,0.667
103099,1989,1,CL,HANSHIN,14,2,2,0,0,0,148,54,9,25,1,55,30,28,5.108108108,223,0.5
103099,1990,1,CL,HANSHIN,55,3,3,0,0,3,252,71,13,29,0,89,38,38,4.071428571,334,0.5
103099,1991,1,CL,HANSHIN,37,6,3,0,0,6,179,51,8,25,1,39,22,21,3.167597765,252,0.667
103099,1992,1,CL,HANSHIN,11,1,0,0,0,1,42,12,3,10,0,16,8,8,5.142857143,63,1
103099,1993,1,CL,HANSHIN,34,4,0,0,0,2,159,43,5,23,1,53,23,20,3.396226415,227,1
103099,1994,1,CL,HANSHIN,50,4,2,0,0,1,209,63,7,26,5,56,26,24,3.100478469,298,0.667
103099,1995,1,CL,HANSHIN,45,1,2,0,0,0,180,66,13,27,6,55,42,39,5.85,272,0.333
103099,1996,1,PL,KINTETSU,21,1,0,0,0,0,93,30,3,6,1,23,8,8,2.322580645,124,1
103099,1997,1,PL,KINTETSU,18,0,1,0,0,0,58,19,3,8,3,13,13,11,5.120689655,86,0
103100,1978,1,PL,NIPPON-HAM,11,0,1,0,0,0,52,23,4,9,1,15,16,15,7.788461538,82,0
103100,1979,1,PL,NIPPON-HAM,4,0,0,0,0,0,21,11,1,6,0,6,4,4,5.142857143,37,
103100,1980,1,PL,NIPPON-HAM,25,2,4,1,0,0,185,66,15,17,2,46,40,38,5.545945946,268,0.333
103100,1981,1,PL,NIPPON-HAM,27,13,2,5,1,0,390,103,8,46,2,88,42,39,2.7,524,0.867
103100,1982,1,PL,NIPPON-HAM,25,4,5,1,0,0,308,115,12,55,0,60,59,51,4.470779221,474,0.444
103100,1983,1,PL,NIPPON-HAM,24,5,6,2,1,0,353,121,14,54,3,61,53,49,3.747875354,510,0.455
103100,1984,1,PL,NIPPON-HAM,22,1,4,0,0,0,190,68,9,30,0,28,45,43,6.110526316,288,0.2
103100,1985,1,PL,NIPPON-HAM,25,0,3,0,0,0,172,53,10,27,0,37,33,31,4.86627907,247,0
103100,1986,1,PL,NIPPON-HAM,34,2,0,0,0,1,156,49,5,13,2,32,18,17,2.942307692,211,1
103100,1987,1,PL,NIPPON-HAM,26,2,1,0,0,0,93,36,4,6,3,24,19,16,4.64516129,137,0.667
103100,1988,1,CL,HANSHIN,44,3,2,1,0,0,205,67,7,17,2,52,31,31,4.082926829,280,0.6
103100,1989,1,CL,HANSHIN,6,0,1,0,0,0,16,7,0,1,1,4,6,3,5.0625,25,0
103104,1978,1,PL,HANKYU,6,0,0,0,0,0,39,13,1,8,0,5,6,6,4.153846154,59,
103104,1980,1,PL,HANKYU,9,1,1,0,0,0,92,39,8,26,2,20,30,26,7.630434783,158,0.5
103104,1981,1,PL,HANKYU,10,0,0,0,0,0,52,19,2,14,0,6,12,11,5.711538462,83,
103104,1982,1,PL,HANKYU,1,0,0,0,0,0,9,2,0,1,0,1,1,1,3,12,
103104,1983,1,PL,HANKYU,4,0,0,0,0,0,18,10,3,3,3,0,10,10,15,33,
103104,1984,1,PL,HANKYU,2,0,2,1,0,0,31,13,2,2,0,3,8,7,6.096774194,46,0
103105,1978,1,CL,CHUNICHI,2,0,0,0,0,0,12,4,1,5,0,3,5,5,11.25,19,
103105,1979,1,CL,CHUNICHI,54,6,9,0,0,16,292,90,6,37,5,86,30,29,2.681506849,410,0.4
103105,1980,1,CL,CHUNICHI,39,1,5,0,0,6,192,61,2,27,4,33,28,26,3.65625,269,0.167
103105,1981,1,CL,CHUNICHI,42,12,6,6,1,11,458,139,22,41,11,122,62,52,3.065502183,637,0.667
103105,1982,1,CL,CHUNICHI,28,4,4,1,1,9,187,43,4,28,2,58,19,18,2.598930481,259,0.5
103105,1983,1,CL,CHUNICHI,35,7,14,9,1,5,574,181,20,49,5,133,74,68,3.198606272,784,0.333
103105,1984,1,CL,CHUNICHI,29,11,6,11,2,2,558,166,27,59,6,168,75,63,3.048387097,786,0.647
103105,1985,1,CL,CHUNICHI,33,17,8,14,1,1,631,185,24,48,4,172,70,62,2.652931854,864,0.68
103105,1986,1,CL,CHUNICHI,24,7,9,5,1,0,416,134,18,31,2,97,56,54,3.504807692,570,0.438
103105,1987,1,CL,CHUNICHI,28,17,6,10,6,0,601,167,22,41,6,147,65,61,2.740432612,802,0.739
103105,1988,1,CL,CHUNICHI,24,12,7,5,2,0,472,137,20,49,5,114,71,57,3.26059322,652,0.632
103105,1989,1,CL,CHUNICHI,5,0,4,0,0,0,74,34,6,9,2,11,23,21,7.662162162,115,0
103105,1990,1,CL,CHUNICHI,18,6,5,3,0,0,335,123,12,38,5,87,56,51,4.110447761,488,0.545
103105,1991,1,CL,CHUNICHI,23,5,4,0,0,0,287,94,18,26,1,69,48,47,4.421602787,402,0.556
103105,1992,1,CL,CHUNICHI,22,9,9,2,1,0,377,151,19,39,2,69,70,67,4.798408488,555,0.5
103105,1993,1,CL,CHUNICHI,16,7,4,0,0,0,231,72,9,33,4,49,34,31,3.623376623,329,0.636
103105,1994,1,CL,CHUNICHI,10,1,2,0,0,0,125,57,8,13,0,28,29,29,6.264,188,0.333
103106,1978,1,PL,HANKYU,8,4,1,0,0,0,101,32,5,12,1,21,20,13,3.475247525,145,0.8
103106,1979,1,PL,HANKYU,19,7,10,8,1,0,379,124,20,29,5,87,66,59,4.203166227,520,0.412
103106,1980,1,PL,HANKYU,9,3,3,4,0,0,146,47,8,23,3,21,27,23,4.253424658,212,0.5
103109,1978,1,CL,HIROSHIMA,1,0,0,0,0,0,3,3,1,1,0,0,2,2,18,6,
103110,1978,1,PL,LOTTE,11,0,4,0,0,0,108,36,6,15,3,16,22,22,5.5,152,0
103114,1979,1,CL,YOMIURI,18,2,1,0,0,0,87,26,4,12,2,16,17,15,4.655172414,122,0.667
103120,1979,1,PL,LOTTE,19,0,1,0,0,0,111,44,8,13,0,15,19,17,4.135135135,159,0
103120,1980,1,PL,LOTTE,8,0,0,0,0,0,36,14,3,6,1,3,7,7,5.25,53,
103120,1981,1,CL,HANSHIN,35,0,2,0,0,1,92,29,2,8,0,24,11,8,2.347826087,125,0
103120,1982,1,CL,HANSHIN,63,1,2,0,0,0,214,71,8,17,1,43,25,25,3.154205607,296,0.333
103120,1983,1,CL,HANSHIN,69,6,4,0,0,6,392,125,10,36,2,89,42,38,2.617346939,546,0.6
103120,1984,1,CL,HANSHIN,77,4,2,0,0,1,358,125,9,39,3,56,63,48,3.620111732,516,0.667
103120,1985,1,CL,HANSHIN,58,8,5,0,0,1,313,114,14,37,2,60,50,47,4.054313099,453,0.615
103120,1986,1,CL,HANSHIN,6,1,2,0,0,0,70,26,5,1,0,14,13,12,4.628571429,95,0.333
103120,1987,1,CL,HANSHIN,48,1,2,0,0,0,214,82,4,16,2,32,43,38,4.794392523,307,0.333
103120,1988,1,CL,HANSHIN,42,0,0,0,0,0,97,33,2,11,0,17,12,12,3.340206186,134,
103120,1989,1,CL,HANSHIN,9,1,0,0,0,0,15,4,0,1,1,1,1,1,1.8,20,1
103120,1990,1,CL,HANSHIN,17,0,1,0,0,0,29,15,2,8,0,6,15,11,10.24137931,52,0
103121,1979,1,CL,CHUNICHI,33,13,5,3,2,0,556,158,15,69,4,129,64,58,2.816546763,766,0.722
103121,1980,1,CL,CHUNICHI,27,1,15,1,0,0,334,128,14,39,4,53,73,65,5.254491018,497,0.062
103121,1981,1,CL,CHUNICHI,17,4,4,1,0,0,169,66,11,21,6,24,37,31,4.952662722,248,0.5
103121,1982,1,CL,CHUNICHI,28,4,5,1,1,1,232,70,7,23,1,45,33,30,3.49137931,313,0.444
103121,1983,1,CL,CHUNICHI,34,3,4,0,0,0,187,72,10,27,4,35,49,46,6.64171123,286,0.429
103121,1984,1,CL,CHUNICHI,24,2,2,0,0,0,118,42,3,18,1,30,21,20,4.576271186,176,0.5
103123,1979,1,PL,KINTETSU,1,0,0,0,0,0,3,4,1,0,0,1,3,3,27,7,
103124,1979,1,CL,TAIYO,10,0,0,0,0,0,29,14,2,7,0,4,9,8,7.448275862,48,
103124,1980,1,CL,TAIYO,24,0,0,0,0,1,81,25,3,11,1,13,10,10,3.333333333,114,
103124,1981,1,CL,TAIYO,32,0,0,0,0,0,56,25,2,14,0,15,9,8,3.857142857,91,
103124,1982,1,CL,TAIYO,10,0,2,0,0,0,36,20,1,2,0,3,15,11,8.25,59,0
103126,1979,1,PL,SEIBU,34,16,10,10,0,0,637,189,25,80,11,134,101,95,4.026687598,885,0.615
103126,1980,1,PL,SEIBU,33,9,14,13,0,1,608,188,36,58,11,139,97,89,3.952302632,852,0.391
103126,1981,1,PL,SEIBU,23,5,13,7,0,0,361,127,19,36,8,69,66,59,4.412742382,523,0.278
103126,1982,1,PL,SEIBU,34,10,9,10,2,0,542,130,20,36,9,152,61,57,2.839483395,705,0.526
103126,1983,1,PL,SEIBU,23,12,6,3,0,0,396,111,23,47,6,87,59,56,3.818181818,551,0.667
103126,1984,1,PL,SEIBU,26,12,7,8,1,0,462,138,13,47,10,90,78,71,4.149350649,644,0.632
103126,1985,1,PL,SEIBU,27,14,6,8,1,0,513,154,32,60,7,88,87,79,4.157894737,715,0.7
103126,1986,1,PL,SEIBU,20,5,6,3,2,0,283,94,13,36,9,40,63,56,5.342756184,414,0.455
103126,1987,1,PL,SEIBU,15,8,5,2,0,0,233,69,8,30,6,39,34,33,3.824034335,332,0.615
103126,1988,1,PL,SEIBU,23,6,6,4,2,0,341,107,16,34,8,48,61,54,4.275659824,481,0.5
103126,1989,1,PL,SEIBU,24,11,5,8,1,0,438,124,20,66,5,58,70,60,3.698630137,619,0.688
103126,1990,1,PL,SEIBU,15,4,7,0,0,0,172,65,7,26,4,31,40,35,5.494186047,266,0.364
103129,1979,1,CL,CHUNICHI,47,3,2,0,0,0,196,65,16,33,4,55,42,38,5.234693878,293,0.6
103129,1980,1,CL,CHUNICHI,56,1,2,0,0,0,177,67,2,27,6,43,39,28,4.271186441,274,0.333
103129,1981,1,CL,CHUNICHI,47,2,0,0,0,3,170,41,8,27,3,37,18,17,2.7,238,1
103129,1982,1,CL,CHUNICHI,31,1,1,0,0,2,59,16,2,14,0,24,16,15,6.86440678,89,0.5
103132,1979,1,PL,KINTETSU,19,5,0,0,0,2,127,47,9,16,2,26,24,22,4.677165354,188,1
103137,1979,1,PL,SEIBU,43,5,16,7,0,7,610,207,27,78,9,130,120,102,4.514754098,893,0.238
103137,1980,1,PL,SEIBU,40,10,14,4,1,7,470,160,31,53,2,73,97,82,4.710638298,676,0.417
103137,1981,1,PL,SEIBU,31,14,11,10,3,0,601,188,26,51,4,83,94,84,3.773710483,834,0.56
103137,1982,1,PL,SEIBU,51,10,2,1,0,10,305,81,12,23,0,46,37,36,3.186885246,396,0.833
103137,1983,1,PL,SEIBU,59,5,5,0,0,34,255,53,6,22,3,46,17,14,1.482352941,322,0.5
103137,1984,1,PL,SEIBU,38,6,7,0,0,13,192,66,7,15,2,36,24,20,2.8125,267,0.462
103137,1985,1,PL,SEIBU,39,6,6,0,0,8,220,85,14,26,2,22,41,35,4.295454545,324,0.5
103137,1987,1,PL,SEIBU,22,1,0,0,0,1,86,24,0,12,0,10,6,5,1.569767442,119,1
103137,1988,1,PL,SEIBU,21,0,1,0,0,2,78,25,4,7,1,9,13,11,3.807692308,109,0
103139,1979,1,CL,YOMIURI,27,9,10,7,2,0,483,132,22,50,0,138,57,50,2.795031056,653,0.474
103139,1980,1,CL,YOMIURI,34,16,12,18,5,0,784,226,34,60,2,219,88,72,2.479591837,1055,0.571
103139,1981,1,CL,YOMIURI,31,20,6,20,7,0,721,187,27,38,4,221,68,61,2.284327323,931,0.769
103139,1982,1,CL,YOMIURI,31,19,12,24,6,0,790,200,36,24,3,196,77,69,2.358227848,994,0.613
103139,1983,1,CL,YOMIURI,33,16,9,10,2,3,653,187,27,59,2,131,83,79,3.266462481,883,0.64
103139,1984,1,CL,YOMIURI,28,15,5,13,3,0,558,186,20,58,3,112,80,72,3.483870968,782,0.75
103139,1985,1,CL,YOMIURI,30,11,7,3,1,0,501,188,34,56,3,117,102,98,5.281437126,735,0.611
103139,1986,1,CL,YOMIURI,26,16,6,8,1,0,582,172,27,49,4,119,64,58,2.690721649,791,0.727
103139,1987,1,CL,YOMIURI,26,13,5,7,0,0,500,150,26,49,2,113,71,65,3.51,685,0.722
103141,1979,1,CL,YAKULT,4,0,0,0,0,0,15,4,1,4,0,3,2,2,3.6,20,
103142,1979,1,PL,SEIBU,39,4,5,1,0,3,290,103,12,37,4,57,62,49,4.562068966,426,0.444
103142,1980,1,PL,SEIBU,33,12,7,11,1,1,526,171,26,48,4,123,85,78,4.003802281,733,0.632
103142,1981,1,PL,SEIBU,30,12,8,11,4,3,569,166,22,60,8,83,77,73,3.46397188,785,0.6
103142,1982,1,PL,SEIBU,31,11,8,6,3,0,518,158,16,63,8,110,59,53,2.762548263,725,0.579
103142,1983,1,PL,SEIBU,28,15,8,15,3,0,648,165,24,62,4,112,82,78,3.25,864,0.652
103142,1984,1,PL,SEIBU,26,11,8,7,1,0,535,159,17,59,8,86,78,73,3.68411215,741,0.579
103142,1985,1,PL,SEIBU,7,0,2,0,0,0,65,25,2,16,1,6,17,17,7.061538462,104,0
103142,1986,1,PL,SEIBU,25,3,4,0,0,0,190,74,12,21,2,35,33,31,4.405263158,278,0.429
103142,1987,1,PL,SEIBU,21,1,1,0,0,5,81,25,2,10,0,12,6,6,2,112,0.5
103142,1988,1,PL,SEIBU,1,0,0,0,0,0,5,4,0,0,0,1,2,2,10.8,9,
103144,1979,1,CL,TAIYO,1,0,0,0,0,0,3,3,0,0,0,0,1,1,9,5,
103144,1980,1,CL,TAIYO,23,4,3,1,0,0,184,66,5,19,3,27,25,23,3.375,261,0.571
103144,1982,1,CL,TAIYO,11,0,0,0,0,0,48,20,1,4,2,10,9,8,4.5,73,
103144,1983,1,CL,TAIYO,24,0,0,0,0,0,74,26,5,9,0,23,15,14,5.108108108,107,
103144,1984,1,CL,TAIYO,34,0,0,0,0,0,121,50,1,12,2,23,22,15,3.347107438,182,
103144,1985,1,CL,TAIYO,4,0,0,0,0,0,8,8,0,1,0,1,6,6,20.25,16,
103144,1986,1,CL,TAIYO,3,0,0,0,0,0,12,6,1,1,0,1,2,2,4.5,18,
103144,1987,1,CL,TAIYO,9,0,0,0,0,0,36,12,3,1,0,9,6,6,4.5,49,
103145,1979,1,PL,HANKYU,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,5,
103145,1980,1,CL,HANSHIN,10,0,1,0,0,0,56,21,3,9,1,13,13,13,6.267857143,83,0
103145,1983,1,CL,HANSHIN,1,0,1,0,0,0,3,2,2,3,0,0,5,5,45,8,0
103145,1984,1,CL,YOMIURI,6,0,0,0,0,0,30,7,1,6,0,3,6,5,4.5,41,
103146,1979,1,CL,CHUNICHI,43,5,4,0,0,2,306,94,15,37,0,60,52,47,4.147058824,425,0.556
103146,1980,1,CL,CHUNICHI,8,0,1,0,0,0,31,21,2,2,0,2,15,13,11.32258065,53,0
103146,1983,1,CL,CHUNICHI,8,1,1,1,1,0,64,26,5,5,0,9,11,11,4.640625,91,0.5
103146,1984,1,CL,CHUNICHI,1,0,0,0,0,0,0,1,0,2,0,0,2,2,,3,
103147,1979,1,CL,CHUNICHI,1,0,0,0,0,0,6,1,0,0,0,2,0,0,0,7,
103147,1980,1,CL,CHUNICHI,3,0,0,0,0,0,7,4,2,1,0,1,3,3,11.57142857,11,
103147,1982,1,CL,CHUNICHI,3,1,0,0,0,0,5,4,0,2,0,0,3,3,16.2,11,1
103149,1979,1,CL,YOMIURI,38,3,2,0,0,2,177,45,5,25,5,29,24,22,3.355932203,244,0.6
103149,1980,1,CL,YOMIURI,51,4,3,0,0,3,258,59,7,30,5,63,18,17,1.779069767,336,0.571
103149,1981,1,CL,YOMIURI,22,1,0,0,0,0,113,25,3,11,3,22,12,10,2.389380531,148,1
103149,1982,1,CL,YOMIURI,21,3,2,0,0,0,173,57,10,12,5,36,30,29,4.526011561,243,0.6
103149,1983,1,CL,YOMIURI,38,5,2,1,0,1,282,101,14,25,1,64,41,38,3.638297872,396,0.714
103149,1984,1,CL,YOMIURI,48,4,3,0,0,6,264,69,11,25,1,58,27,24,2.454545455,345,0.571
103149,1985,1,CL,YOMIURI,60,4,5,0,0,4,253,74,11,30,3,75,33,33,3.52173913,350,0.444
103149,1986,1,CL,YOMIURI,59,4,3,0,0,4,303,82,8,18,3,68,29,26,2.316831683,398,0.571
103149,1987,1,CL,YOMIURI,63,7,4,0,0,18,284,66,8,16,4,70,23,20,1.901408451,366,0.636
103149,1988,1,CL,YOMIURI,45,8,4,0,0,17,194,63,10,12,2,40,25,23,3.201030928,271,0.667
103149,1989,1,CL,YOMIURI,21,2,1,0,0,3,103,29,4,10,2,25,12,12,3.145631068,142,0.667
103149,1990,1,PL,SEIBU,37,3,1,0,0,24,135,41,3,11,1,26,15,15,3,179,0.75
103149,1991,1,PL,SEIBU,34,7,1,0,0,8,212,60,3,22,0,37,15,14,1.783018868,287,0.875
103149,1992,1,PL,SEIBU,38,10,1,0,0,16,230,56,4,20,3,41,21,21,2.465217391,302,0.909
103149,1993,1,PL,SEIBU,42,5,4,0,0,16,204,57,2,17,4,47,21,17,2.25,274,0.556
103149,1994,1,PL,SEIBU,40,7,3,0,0,5,230,66,4,18,8,53,29,29,3.404347826,305,0.7
103149,1995,1,PL,SEIBU,43,6,3,0,0,2,257,74,8,19,4,43,24,23,2.416342412,344,0.667
