mnkpID,playerID,mlb_playerID,npb_playerID,kbo_playerID,yearID,stint,lgID,teamID,transition_indicator,G,W,L,CG,SHO,SV,IPouts,H,HR,BB,HBP,SO,R,ER,ERA,BFP,WPCT,AL_indicator,NL_indicator,CL_indicator,PL_indicator,KBO_indicator
74112,MLB__NPB__KBO_73750,,,73750.0,2009,1,KBO,Hanwha,1,32,1,4,0.0,0,0.0,162,70,9,37,4.0,46,53.0,43.0,7.26,265.0,0.2,0,0,0,0,1
74113,MLB__NPB__KBO_73750,,,73750.0,2010,1,KBO,Hanwha,1,47,1,2,0.0,0,0.0,181,57,3,36,5.0,45,28.0,22.0,3.38,269.0,0.333,0,0,0,0,1
74114,MLB__NPB__KBO_73750,,,73750.0,2011,1,KBO,Hanwha,1,17,1,1,0.0,0,0.0,57,30,2,21,3.0,20,18.0,18.0,8.53,108.0,0.5,0,0,0,0,1
74115,MLB__NPB__KBO_73750,,,73750.0,2014,1,KBO,Hanwha,1,43,7,2,0.0,0,9.0,216,69,11,31,1.0,73,39.0,37.0,4.63,311.0,0.778,0,0,0,0,1
74116,MLB__NPB__KBO_73750,,,73750.0,2015,1,KBO,Hanwha,1,40,3,2,0.0,0,10.0,157,39,3,21,0.0,48,15.0,15.0,2.66,205.0,0.6,0,0,0,0,1
74117,MLB__NPB__KBO_73750,,,73750.0,2016,1,KBO,Hanwha,1,41,7,7,0.0,0,1.0,303,125,19,54,8.0,74,78.0,76.0,6.82,472.0,0.5,0,0,0,0,1
74118,MLB__NPB__KBO_73750,,,73750.0,2017,1,KBO,Hanwha,1,36,8,7,0.0,0,0.0,357,138,19,44,4.0,93,71.0,69.0,5.22,526.0,0.533,0,0,0,0,1
74119,MLB__NPB__KBO_73750,,,73750.0,2018,1,KBO,Hanwha,1,18,2,6,0.0,0,0.0,252,99,14,30,6.0,81,63.0,55.0,5.89,381.0,0.25,0,0,0,0,1
74120,MLB__NPB__KBO_73750,,,73750.0,2019,1,KBO,Hanwha,1,3,0,0,0.0,0,0.0,15,6,0,1,0.0,1,5.0,5.0,10.38,20.0,-,0,0,0,0,1
74121,MLB__NPB__KBO_73750,,,73750.0,2020,1,KBO,Hanwha,1,2,0,0,0.0,0,0.0,16,7,1,1,0.0,4,5.0,3.0,7.36,19.0,-,0,0,0,0,1
74122,MLB__NPB__KBO_73801,,,73801.0,2003,1,KBO,SK,1,45,6,5,0.0,0,4.0,220,89,10,41,8.0,50,59.0,54.0,6.78,341.0,0.545,0,0,0,0,1
74123,MLB__NPB__KBO_73801,,,73801.0,2004,1,KBO,SK,1,27,2,5,0.0,0,0.0,177,65,11,32,5.0,32,38.0,34.0,5.19,271.0,0.286,0,0,0,0,1
74124,MLB__NPB__KBO_73801,,,73801.0,2005,1,KBO,SK,1,4,1,0,0.0,0,0.0,19,2,0,1,0.0,3,0.0,0.0,0,18.0,1,0,0,0,0,1
74125,MLB__NPB__KBO_73801,,,73801.0,2006,1,KBO,SK,1,25,4,3,0.0,0,0.0,186,69,5,33,7.0,34,37.0,31.0,4.55,292.0,0.571,0,0,0,0,1
74126,MLB__NPB__KBO_73801,,,73801.0,2007,1,KBO,SK,1,24,6,3,0.0,0,0.0,220,68,5,32,2.0,33,29.0,24.0,3.01,299.0,0.667,0,0,0,0,1
74127,MLB__NPB__KBO_73801,,,73801.0,2008,1,KBO,SK,1,27,8,6,0.0,0,0.0,349,129,6,34,3.0,77,56.0,48.0,3.77,491.0,0.571,0,0,0,0,1
74128,MLB__NPB__KBO_73801,,,73801.0,2009,1,KBO,SK,1,31,12,3,1.0,0,0.0,450,155,17,49,5.0,103,59.0,52.0,3.13,637.0,0.8,0,0,0,0,1
74129,MLB__NPB__KBO_73801,,,73801.0,2010,1,KBO,SK,1,44,8,5,0.0,0,8.0,375,103,12,48,6.0,91,38.0,32.0,2.3,519.0,0.615,0,0,0,0,1
74130,MLB__NPB__KBO_73801,,,73801.0,2011,1,KBO,SK,1,38,8,8,0.0,0,1.0,241,71,10,45,2.0,55,34.0,30.0,3.43,343.0,0.5,0,0,0,0,1
74131,MLB__NPB__KBO_73801,,,73801.0,2012,1,KBO,SK,1,20,8,3,0.0,0,0.0,298,98,6,44,2.0,72,45.0,45.0,4.15,413.0,0.727,0,0,0,0,1
74132,MLB__NPB__KBO_73801,,,73801.0,2013,1,KBO,KIA,1,41,1,7,0.0,0,5.0,147,71,4,27,0.0,29,41.0,40.0,7.35,240.0,0.125,0,0,0,0,1
74133,MLB__NPB__KBO_73801,,,73801.0,2014,1,KBO,KIA,1,27,4,8,0.0,0,0.0,241,114,11,43,5.0,60,73.0,64.0,7.32,390.0,0.333,0,0,0,0,1
74134,MLB__NPB__KBO_73801,,,73801.0,2015,1,KBO,Hanwha,1,33,2,9,0.0,0,4.0,213,103,10,30,4.0,48,59.0,55.0,7.04,341.0,0.182,0,0,0,0,1
74135,MLB__NPB__KBO_73801,,,73801.0,2016,1,KBO,Hanwha,1,30,2,11,0.0,0,0.0,366,159,13,49,5.0,85,95.0,87.0,6.42,562.0,0.154,0,0,0,0,1
74136,MLB__NPB__KBO_73801,,,73801.0,2017,1,KBO,Hanwha,1,13,0,4,0.0,0,1.0,114,45,4,23,3.0,15,30.0,27.0,6.51,177.0,0,0,0,0,0,1
74137,MLB__NPB__KBO_73801,,,73801.0,2018,1,KBO,Hanwha,1,68,7,4,0.0,0,1.0,240,77,2,33,5.0,61,29.0,22.0,2.5,341.0,0.636,0,0,0,0,1
74138,MLB__NPB__KBO_73801,,,73801.0,2019,1,KBO,LG,1,63,2,6,0.0,0,1.0,180,80,6,23,3.0,36,38.0,35.0,5.25,281.0,0.25,0,0,0,0,1
74139,MLB__NPB__KBO_73801,,,73801.0,2020,1,KBO,LG,1,56,4,2,0.0,0,2.0,168,66,4,19,3.0,28,29.0,28.0,4.5,247.0,0.667,0,0,0,0,1
74140,MLB__NPB__KBO_73801,,,73801.0,2021,1,KBO,LG,1,35,2,2,0.0,0,0.0,114,34,1,13,2.0,19,18.0,17.0,4.1,155.0,0.5,0,0,0,0,1
74141,MLB__NPB__KBO_73801,,,73801.0,2022,1,KBO,LG,1,25,1,1,0.0,0,0.0,85,29,3,10,0.0,13,13.0,12.0,4.05,116.0,0.5,0,0,0,0,1
74142,MLB__NPB__KBO_73801,,,73801.0,2023,1,KBO,LG,1,4,0,0,0.0,0,0.0,16,6,0,3,0.0,2,1.0,1.0,2.45,17.0,-,0,0,0,0,1
74143,MLB__NPB__KBO_73801,,,73801.0,2024,1,KBO,Samsung,1,9,0,0,0.0,0,0.0,27,8,0,1,0.0,2,1.0,1.0,1.08,32.0,-,0,0,0,0,1
74144,MLB__NPB__KBO_73801,,,73801.0,2025,1,KBO,Samsung,1,5,0,0,0.0,0,0.0,18,9,0,3,0.0,2,3.0,3.0,4.5,28.0,-,0,0,0,0,1
74145,MLB__NPB__KBO_73825,,,73825.0,2005,1,KBO,SK,1,39,1,0,0.0,0,0.0,199,59,5,15,11.0,41,19.0,18.0,2.51,269.0,1,0,0,0,0,1
74146,MLB__NPB__KBO_73825,,,73825.0,2006,1,KBO,SK,1,55,6,5,0.0,0,0.0,283,87,5,28,6.0,52,36.0,32.0,3.11,382.0,0.545,0,0,0,0,1
74147,MLB__NPB__KBO_73825,,,73825.0,2007,1,KBO,SK,1,26,3,3,0.0,0,0.0,184,70,6,20,9.0,24,35.0,32.0,4.83,270.0,0.5,0,0,0,0,1
74148,MLB__NPB__KBO_73825,,,73825.0,2008,1,KBO,SK,1,19,2,3,0.0,0,0.0,135,33,3,16,5.0,44,21.0,18.0,3.6,187.0,0.4,0,0,0,0,1
74149,MLB__NPB__KBO_73825,,,73825.0,2011,1,KBO,SK,1,20,4,4,0.0,0,0.0,205,58,8,17,7.0,46,35.0,34.0,4.59,273.0,0.5,0,0,0,0,1
74150,MLB__NPB__KBO_73825,,,73825.0,2012,1,KBO,SK,1,11,0,2,0.0,0,0.0,99,28,3,17,5.0,15,20.0,20.0,5.57,142.0,0,0,0,0,0,1
74151,MLB__NPB__KBO_73825,,,73825.0,2013,1,KBO,SK,1,1,0,0,0.0,0,0.0,3,2,1,0,1.0,1,3.0,3.0,27,6.0,-,0,0,0,0,1
74152,MLB__NPB__KBO_74130,,,74130.0,2004,1,KBO,LG,1,44,0,3,0.0,0,0.0,61,18,2,7,1.0,14,12.0,11.0,5.3,81.0,0,0,0,0,0,1
74153,MLB__NPB__KBO_74130,,,74130.0,2005,1,KBO,LG,1,60,0,0,0.0,0,0.0,70,27,0,14,1.0,16,9.0,9.0,3.74,101.0,-,0,0,0,0,1
74154,MLB__NPB__KBO_74130,,,74130.0,2006,1,KBO,LG,1,33,0,1,0.0,0,0.0,51,14,1,12,1.0,14,6.0,5.0,2.76,75.0,0,0,0,0,0,1
74155,MLB__NPB__KBO_74130,,,74130.0,2007,1,KBO,LG,1,7,0,0,0.0,0,0.0,15,5,0,0,0.0,2,3.0,3.0,6.23,18.0,-,0,0,0,0,1
74156,MLB__NPB__KBO_74130,,,74130.0,2010,1,KBO,LG,1,4,0,0,0.0,0,0.0,9,5,0,1,0.0,3,2.0,2.0,6,14.0,-,0,0,0,0,1
74157,MLB__NPB__KBO_74139,,,74139.0,2004,1,KBO,LG,1,5,0,1,0.0,0,0.0,55,22,1,11,1.0,12,11.0,10.0,5.4,80.0,0,0,0,0,0,1
74158,MLB__NPB__KBO_74139,,,74139.0,2005,1,KBO,LG,1,12,2,0,0.0,0,0.0,49,13,2,13,2.0,14,13.0,13.0,7.98,75.0,1,0,0,0,0,1
74159,MLB__NPB__KBO_74139,,,74139.0,2006,1,KBO,LG,1,6,0,0,0.0,0,0.0,52,19,1,9,0.0,5,15.0,13.0,7.47,73.0,-,0,0,0,0,1
74160,MLB__NPB__KBO_74139,,,74139.0,2008,1,KBO,LG,1,4,0,1,0.0,0,0.0,31,13,1,7,0.0,5,9.0,7.0,7.27,46.0,0,0,0,0,0,1
74161,MLB__NPB__KBO_74139,,,74139.0,2014,1,KBO,LG,1,4,0,2,0.0,0,0.0,24,8,1,2,1.0,5,6.0,2.0,2.45,34.0,0,0,0,0,0,1
74162,MLB__NPB__KBO_74139,,,74139.0,2015,1,KBO,LG,1,11,1,3,0.0,0,0.0,99,43,5,7,5.0,20,26.0,23.0,6.4,150.0,0.25,0,0,0,0,1
74163,MLB__NPB__KBO_74139,,,74139.0,2016,1,KBO,LG,1,2,0,0,0.0,0,0.0,18,9,3,6,0.0,2,12.0,12.0,20.25,31.0,-,0,0,0,0,1
74164,MLB__NPB__KBO_74146,,,74146.0,2005,1,KBO,LG,1,4,0,0,0.0,0,0.0,9,2,1,1,2.0,3,2.0,2.0,6,14.0,-,0,0,0,0,1
74165,MLB__NPB__KBO_74160,,,74160.0,2004,1,KBO,LG,1,6,0,0,0.0,0,0.0,15,4,0,7,0.0,0,3.0,2.0,3.6,24.0,-,0,0,0,0,1
74166,MLB__NPB__KBO_74160,,,74160.0,2005,1,KBO,LG,1,33,1,1,0.0,0,0.0,114,41,5,20,3.0,23,23.0,20.0,4.82,171.0,0.5,0,0,0,0,1
74167,MLB__NPB__KBO_74160,,,74160.0,2006,1,KBO,LG,1,3,0,0,0.0,0,0.0,18,14,0,5,2.0,4,12.0,12.0,20.25,35.0,-,0,0,0,0,1
74168,MLB__NPB__KBO_74160,,,74160.0,2007,1,KBO,LG,1,13,0,0,0.0,0,0.0,63,22,1,17,3.0,8,14.0,13.0,5.57,103.0,-,0,0,0,0,1
74169,MLB__NPB__KBO_74160,,,74160.0,2008,1,KBO,LG,1,15,0,0,0.0,0,0.0,54,15,1,5,1.0,11,6.0,6.0,3.12,72.0,-,0,0,0,0,1
74170,MLB__NPB__KBO_74167,,,74167.0,2004,1,KBO,LG,1,16,2,1,0.0,0,1.0,94,41,8,7,3.0,18,20.0,15.0,4.55,136.0,0.667,0,0,0,0,1
74171,MLB__NPB__KBO_74167,,,74167.0,2005,1,KBO,LG,1,19,0,1,0.0,0,0.0,96,33,1,17,1.0,21,18.0,15.0,4.22,144.0,0,0,0,0,0,1
74172,MLB__NPB__KBO_74167,,,74167.0,2006,1,KBO,LG,1,29,10,9,0.0,0,0.0,412,147,17,52,8.0,56,73.0,66.0,4.38,595.0,0.526,0,0,0,0,1
74173,MLB__NPB__KBO_74167,,,74167.0,2007,1,KBO,LG,1,56,3,5,0.0,0,2.0,234,83,4,40,0.0,47,39.0,37.0,4.31,347.0,0.375,0,0,0,0,1
74174,MLB__NPB__KBO_74167,,,74167.0,2008,1,KBO,LG,1,16,6,5,0.0,0,0.0,201,97,4,22,4.0,20,42.0,38.0,5.16,315.0,0.545,0,0,0,0,1
74175,MLB__NPB__KBO_74167,,,74167.0,2009,1,KBO,LG,1,21,6,12,0.0,0,0.0,366,143,21,57,7.0,57,74.0,72.0,5.31,550.0,0.333,0,0,0,0,1
74176,MLB__NPB__KBO_74167,,,74167.0,2010,1,KBO,LG,1,12,0,4,0.0,0,0.0,112,58,3,15,4.0,7,30.0,30.0,7.57,174.0,0,0,0,0,0,1
74177,MLB__NPB__KBO_74167,,,74167.0,2011,1,KBO,Nexen,1,28,2,13,1.0,0,0.0,334,138,12,42,6.0,52,67.0,61.0,5.01,498.0,0.133,0,0,0,0,1
74178,MLB__NPB__KBO_74167,,,74167.0,2012,1,KBO,Nexen,1,21,0,5,0.0,0,0.0,127,58,3,21,2.0,24,36.0,33.0,7.3,198.0,0,0,0,0,0,1
74179,MLB__NPB__KBO_74167,,,74167.0,2014,1,KBO,Lotte,1,11,0,0,0.0,0,2.0,64,24,7,8,0.0,14,20.0,20.0,9.15,89.0,-,0,0,0,0,1
74180,MLB__NPB__KBO_74167,,,74167.0,2015,1,KBO,Lotte,1,39,4,6,0.0,0,5.0,222,99,9,29,3.0,76,56.0,49.0,6.01,340.0,0.4,0,0,0,0,1
74181,MLB__NPB__KBO_74167,,,74167.0,2016,1,KBO,Hanwha,1,66,5,5,0.0,0,2.0,342,138,14,58,4.0,76,86.0,75.0,5.96,529.0,0.5,0,0,0,0,1
74182,MLB__NPB__KBO_74167,,,74167.0,2017,1,KBO,Hanwha,1,48,3,1,0.0,0,2.0,171,71,8,22,2.0,54,32.0,30.0,4.74,260.0,0.75,0,0,0,0,1
74183,MLB__NPB__KBO_74167,,,74167.0,2018,1,KBO,Hanwha,1,3,0,0,0.0,0,0.0,9,7,2,0,0.0,2,4.0,4.0,15.43,13.0,-,0,0,0,0,1
74184,MLB__NPB__KBO_74167,,,74167.0,2019,1,KBO,LG,1,5,1,1,0.0,0,0.0,40,17,1,7,0.0,12,8.0,8.0,6.17,57.0,0.5,0,0,0,0,1
74185,MLB__NPB__KBO_74219,,,74219.0,2004,1,KBO,Doosan,1,2,0,0,0.0,0,0.0,13,2,0,0,0.0,2,0.0,0.0,0,10.0,-,0,0,0,0,1
74186,MLB__NPB__KBO_74219,,,74219.0,2005,1,KBO,Doosan,1,1,0,0,0.0,0,0.0,15,5,1,4,0.0,3,3.0,3.0,5.4,21.0,-,0,0,0,0,1
74187,MLB__NPB__KBO_74229,,,74229.0,2004,1,KBO,Doosan,1,1,0,0,0.0,0,0.0,3,4,1,0,0.0,0,3.0,3.0,27,7.0,-,0,0,0,0,1
74188,MLB__NPB__KBO_74247,,,74247.0,2004,1,KBO,Doosan,1,3,0,0,0.0,0,0.0,13,2,0,0,0.0,2,0.0,0.0,0,10.0,-,0,0,0,0,1
74189,MLB__NPB__KBO_74247,,,74247.0,2005,1,KBO,Doosan,1,43,3,2,0.0,0,0.0,168,59,6,28,4.0,33,25.0,24.0,3.86,249.0,0.6,0,0,0,0,1
74190,MLB__NPB__KBO_74247,,,74247.0,2006,1,KBO,Doosan,1,4,0,0,0.0,0,0.0,18,6,1,1,1.0,6,2.0,2.0,3.38,22.0,-,0,0,0,0,1
74191,MLB__NPB__KBO_74247,,,74247.0,2007,1,KBO,Doosan,1,1,0,1,0.0,0,0.0,0,3,1,1,0.0,0,4.0,4.0,-,4.0,0,0,0,0,0,1
74192,MLB__NPB__KBO_74260,,,74260.0,2004,1,KBO,Doosan,1,1,0,0,0.0,0,0.0,6,3,0,1,1.0,0,2.0,2.0,9,10.0,-,0,0,0,0,1
74193,MLB__NPB__KBO_74359,,,74359.0,2004,1,KBO,Hyundai,1,30,10,9,1.0,0,0.0,447,135,16,53,5.0,113,71.0,66.0,3.99,625.0,0.526,0,0,0,0,1
74194,MLB__NPB__KBO_74359,,,74359.0,2005,1,KBO,Hyundai,1,22,1,11,0.0,0,0.0,213,79,5,44,2.0,37,57.0,47.0,6.01,327.0,0.083,0,0,0,0,1
74195,MLB__NPB__KBO_74359,,,74359.0,2006,1,KBO,Hyundai,1,4,1,1,0.0,0,0.0,46,9,0,10,1.0,5,7.0,7.0,4.61,58.0,0.5,0,0,0,0,1
74196,MLB__NPB__KBO_74359,,,74359.0,2009,1,KBO,Woori,1,52,1,2,0.0,0,0.0,124,39,3,17,1.0,25,18.0,18.0,4.08,167.0,0.333,0,0,0,0,1
74197,MLB__NPB__KBO_74359,,,74359.0,2010,1,KBO,Nexen,1,69,1,1,0.0,0,0.0,138,39,4,15,2.0,28,15.0,12.0,2.38,187.0,0.5,0,0,0,0,1
74198,MLB__NPB__KBO_74359,,,74359.0,2011,1,KBO,Nexen,1,64,2,2,0.0,0,1.0,132,38,4,18,1.0,29,19.0,17.0,3.53,178.0,0.5,0,0,0,0,1
74199,MLB__NPB__KBO_74359,,,74359.0,2012,1,KBO,Nexen,1,26,1,3,0.0,0,1.0,78,26,6,13,1.0,18,15.0,15.0,5.19,113.0,0.25,0,0,0,0,1
74200,MLB__NPB__KBO_74359,,,74359.0,2013,1,KBO,Nexen,1,10,4,0,0.0,0,0.0,126,28,1,18,1.0,31,13.0,11.0,2.4,169.0,1,0,0,0,0,1
74201,MLB__NPB__KBO_74359,,,74359.0,2014,1,KBO,Nexen,1,21,5,6,0.0,0,0.0,222,99,14,33,3.0,31,59.0,53.0,6.45,341.0,0.455,0,0,0,0,1
74202,MLB__NPB__KBO_74359,,,74359.0,2015,1,KBO,Nexen,1,9,0,2,0.0,0,0.0,57,31,4,12,1.0,11,19.0,19.0,9.33,96.0,0,0,0,0,0,1
74203,MLB__NPB__KBO_74359,,,74359.0,2016,1,KBO,Nexen,1,55,3,2,0.0,0,2.0,153,50,3,17,4.0,40,25.0,25.0,4.41,220.0,0.6,0,0,0,0,1
74204,MLB__NPB__KBO_74359,,,74359.0,2017,1,KBO,Nexen,1,57,2,7,0.0,0,1.0,226,96,10,15,2.0,56,44.0,39.0,4.76,329.0,0.222,0,0,0,0,1
74205,MLB__NPB__KBO_74359,,,74359.0,2018,1,KBO,Nexen,1,61,3,6,0.0,0,1.0,159,61,8,13,1.0,36,37.0,36.0,6.19,226.0,0.333,0,0,0,0,1
74206,MLB__NPB__KBO_74359,,,74359.0,2019,1,KBO,Kiwoom,1,57,3,3,0.0,0,18.0,165,54,1,7,3.0,41,17.0,14.0,2.32,223.0,0.5,0,0,0,0,1
74207,MLB__NPB__KBO_74359,,,74359.0,2020,1,KBO,Kiwoom,1,25,3,1,0.0,0,0.0,57,22,6,0,0.0,13,12.0,11.0,5.4,78.0,0.75,0,0,0,0,1
74208,MLB__NPB__KBO_74359,,,74359.0,2021,1,KBO,Kiwoom,1,22,1,1,0.0,0,1.0,60,35,3,4,0.0,11,20.0,20.0,9.31,94.0,0.5,0,0,0,0,1
74209,MLB__NPB__KBO_74363,,,74363.0,2010,1,KBO,LG,1,13,1,0,0.0,0,1.0,93,30,2,16,1.0,22,16.0,14.0,4.06,134.0,1,0,0,0,0,1
74210,MLB__NPB__KBO_74363,,,74363.0,2011,1,KBO,LG,1,1,0,0,0.0,0,0.0,1,3,0,2,0.0,0,4.0,3.0,81,7.0,-,0,0,0,0,1
74211,MLB__NPB__KBO_74363,,,74363.0,2012,1,KBO,Lotte,1,4,0,0,0.0,0,0.0,19,5,1,2,0.0,3,3.0,3.0,5.79,20.0,-,0,0,0,0,1
74212,MLB__NPB__KBO_74453,,,74453.0,2006,1,KBO,Samsung,1,26,1,1,0.0,0,0.0,97,32,4,19,0.0,19,17.0,17.0,4.99,134.0,0.5,0,0,0,0,1
74213,MLB__NPB__KBO_74454,,,74454.0,2004,1,KBO,Samsung,1,56,4,7,0.0,0,1.0,201,60,7,35,6.0,71,41.0,36.0,4.84,299.0,0.364,0,0,0,0,1
74214,MLB__NPB__KBO_74454,,,74454.0,2007,1,KBO,Samsung,1,36,3,0,0.0,0,0.0,132,24,2,17,1.0,43,6.0,5.0,1.04,170.0,1,0,0,0,0,1
74215,MLB__NPB__KBO_74454,,,74454.0,2008,1,KBO,Samsung,1,35,10,11,0.0,0,0.0,408,132,8,45,7.0,102,66.0,59.0,3.92,580.0,0.476,0,0,0,0,1
74216,MLB__NPB__KBO_74454,,,74454.0,2009,1,KBO,Samsung,1,30,14,5,2.0,0,0.0,505,163,19,34,10.0,131,83.0,80.0,4.32,690.0,0.737,0,0,0,0,1
74217,MLB__NPB__KBO_74454,,,74454.0,2010,1,KBO,Samsung,1,28,3,6,0.0,0,0.0,247,104,12,19,2.0,54,55.0,53.0,5.91,363.0,0.333,0,0,0,0,1
74218,MLB__NPB__KBO_74454,,,74454.0,2011,1,KBO,Samsung,1,24,14,5,0.0,0,0.0,414,151,8,30,3.0,83,62.0,54.0,3.54,584.0,0.737,0,0,0,0,1
74219,MLB__NPB__KBO_74454,,,74454.0,2012,1,KBO,Samsung,1,19,9,6,1.0,0,0.0,342,112,6,26,4.0,81,36.0,36.0,2.84,469.0,0.6,0,0,0,0,1
74220,MLB__NPB__KBO_74454,,,74454.0,2013,1,KBO,Samsung,1,27,13,8,1.0,1,0.0,517,167,16,37,4.0,122,69.0,62.0,3.27,702.0,0.619,0,0,0,0,1
74221,MLB__NPB__KBO_74454,,,74454.0,2014,1,KBO,Samsung,1,28,12,7,1.0,1,0.0,513,196,18,37,8.0,133,87.0,83.0,4.39,728.0,0.632,0,0,0,0,1
74222,MLB__NPB__KBO_74454,,,74454.0,2015,1,KBO,Samsung,1,30,17,8,3.0,1,0.0,582,199,27,30,10.0,164,86.0,81.0,3.76,809.0,0.68,0,0,0,0,1
74223,MLB__NPB__KBO_74454,,,74454.0,2016,1,KBO,Samsung,1,28,11,10,1.0,0,0.0,540,202,25,41,13.0,85,95.0,87.0,4.35,767.0,0.524,0,0,0,0,1
74224,MLB__NPB__KBO_74454,,,74454.0,2017,1,KBO,Samsung,1,28,12,9,1.0,0,0.0,525,181,22,37,15.0,130,86.0,83.0,4.28,731.0,0.571,0,0,0,0,1
74225,MLB__NPB__KBO_74454,,,74454.0,2018,1,KBO,Samsung,1,24,5,9,0.0,0,0.0,354,164,28,32,9.0,89,99.0,91.0,6.98,542.0,0.357,0,0,0,0,1
74226,MLB__NPB__KBO_74454,,,74454.0,2019,1,KBO,Samsung,1,27,8,13,1.0,1,0.0,438,168,14,50,7.0,65,87.0,77.0,4.77,643.0,0.381,0,0,0,0,1
74227,MLB__NPB__KBO_74454,,,74454.0,2020,1,KBO,Samsung,1,5,0,2,1.0,0,0.0,61,19,0,11,3.0,4,14.0,12.0,5.79,84.0,0,0,0,0,0,1
74228,MLB__NPB__KBO_74513,,,74513.0,2004,1,KBO,Lotte,1,33,3,8,1.0,0,0.0,259,84,8,57,5.0,36,55.0,53.0,5.63,388.0,0.273,0,0,0,0,1
74229,MLB__NPB__KBO_74513,,,74513.0,2005,1,KBO,Lotte,1,28,5,6,1.0,0,0.0,324,105,9,53,5.0,79,65.0,61.0,5.11,477.0,0.455,0,0,0,0,1
74230,MLB__NPB__KBO_74513,,,74513.0,2006,1,KBO,Lotte,1,29,7,12,1.0,0,0.0,544,152,14,75,9.0,130,85.0,72.0,3.61,755.0,0.368,0,0,0,0,1
74231,MLB__NPB__KBO_74513,,,74513.0,2007,1,KBO,Lotte,1,32,8,12,0.0,0,0.0,468,171,14,69,9.0,103,87.0,81.0,4.67,707.0,0.4,0,0,0,0,1
74232,MLB__NPB__KBO_74513,,,74513.0,2008,1,KBO,Lotte,1,26,12,10,4.0,1,0.0,472,162,12,54,4.0,102,75.0,61.0,3.53,675.0,0.545,0,0,0,0,1
74233,MLB__NPB__KBO_74513,,,74513.0,2009,1,KBO,Lotte,1,28,13,8,1.0,1,0.0,493,175,16,82,6.0,108,83.0,75.0,4.15,727.0,0.619,0,0,0,0,1
74234,MLB__NPB__KBO_74513,,,74513.0,2010,1,KBO,Lotte,1,26,12,6,3.0,2,0.0,435,158,24,48,8.0,113,77.0,71.0,4.43,623.0,0.667,0,0,0,0,1
74235,MLB__NPB__KBO_74513,,,74513.0,2011,1,KBO,Lotte,1,29,15,6,0.0,0,0.0,547,195,7,62,9.0,129,72.0,63.0,3.14,774.0,0.714,0,0,0,0,1
74236,MLB__NPB__KBO_74513,,,74513.0,2014,1,KBO,Lotte,1,27,10,9,0.0,0,0.0,465,160,15,67,3.0,107,87.0,79.0,4.59,674.0,0.526,0,0,0,0,1
74237,MLB__NPB__KBO_74513,,,74513.0,2015,1,KBO,Doosan,1,30,12,12,1.0,0,0.0,514,182,13,68,14.0,128,86.0,77.0,4.08,748.0,0.5,0,0,0,0,1
74238,MLB__NPB__KBO_74513,,,74513.0,2016,1,KBO,Doosan,1,27,15,6,0.0,0,0.0,504,161,14,76,9.0,137,66.0,62.0,3.32,727.0,0.714,0,0,0,0,1
74239,MLB__NPB__KBO_74513,,,74513.0,2017,1,KBO,Doosan,1,29,14,9,1.0,1,0.0,543,172,12,51,14.0,125,70.0,63.0,3.14,760.0,0.609,0,0,0,0,1
74240,MLB__NPB__KBO_74513,,,74513.0,2018,1,KBO,Doosan,1,24,3,7,0.0,0,0.0,220,101,12,33,11.0,46,81.0,79.0,9.92,349.0,0.3,0,0,0,0,1
74241,MLB__NPB__KBO_74513,,,74513.0,2019,1,KBO,Doosan,1,6,0,0,0.0,0,0.0,6,5,0,3,1.0,1,2.0,2.0,9,14.0,-,0,0,0,0,1
74242,MLB__NPB__KBO_74513,,,74513.0,2020,1,KBO,Doosan,1,2,0,1,0.0,0,0.0,22,9,1,6,0.0,2,8.0,8.0,12.71,30.0,0,0,0,0,0,1
74243,MLB__NPB__KBO_74513,,,74513.0,2021,1,KBO,Doosan,1,32,0,1,0.0,0,1.0,61,20,1,18,2.0,8,15.0,14.0,6.75,95.0,0,0,0,0,0,1
74244,MLB__NPB__KBO_74513,,,74513.0,2022,1,KBO,Doosan,1,27,0,1,0.0,0,0.0,51,23,0,7,1.0,7,8.0,7.0,3.71,78.0,0,0,0,0,0,1
74245,MLB__NPB__KBO_74513,,,74513.0,2023,1,KBO,Doosan,1,11,3,5,0.0,0,0.0,123,53,4,11,2.0,24,27.0,24.0,5.27,183.0,0.375,0,0,0,0,1
74246,MLB__NPB__KBO_74529,,,74529.0,2005,1,KBO,Lotte,1,4,0,1,0.0,0,0.0,27,9,1,6,0.0,5,6.0,6.0,6.48,38.0,0,0,0,0,0,1
74247,MLB__NPB__KBO_74529,,,74529.0,2006,1,KBO,Lotte,1,19,1,9,1.0,0,0.0,168,71,8,31,1.0,21,50.0,47.0,7.55,268.0,0.1,0,0,0,0,1
74248,MLB__NPB__KBO_74543,,,74543.0,2004,1,KBO,Lotte,1,6,0,0,0.0,0,0.0,21,8,1,3,0.0,2,2.0,2.0,2.84,29.0,-,0,0,0,0,1
74249,MLB__NPB__KBO_74543,,,74543.0,2005,1,KBO,Lotte,1,11,0,1,0.0,0,0.0,49,25,2,5,4.0,8,17.0,15.0,9.2,76.0,0,0,0,0,0,1
74250,MLB__NPB__KBO_74543,,,74543.0,2006,1,KBO,Lotte,1,23,1,3,0.0,0,1.0,90,43,2,17,3.0,27,23.0,22.0,6.6,149.0,0.25,0,0,0,0,1
